timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-26T14:44:21.525,1.5531523750396445,initial_rest,227.5,53.0,0.014053559166857405,0.014053559166857405,0.0,42.0,0.0,0.0,227.5,43.0,0.00032043945983062307,0.0,19.5,44.0,0.0,0.0,71.5,48.0,0.000289921416037232,0.000289921416037232,19.5,51.0,0.0,0.0,169.0,43.0,0.0,0.0,91.0,53.0
2026-06-26T14:44:21.581,1.6100977499736473,step_0,975.0,53.0,0.014265680106834872,0.014053559166857405,65.0,42.0,0.05566148328781128,0.02281223773556115,825.5,43.0,0.004256351567864499,0.0026703288319218726,-19.5,44.0,0.05329186320304871,0.030197604333562222,110.5,48.0,0.09258343423723475,0.04940871290150301,-975.0,51.0,0.008565103262662887,0.003952086671244373,487.5,43.0,0.052846562862396244,0.0332494087129015,-247.0,53.0
2026-06-26T14:44:21.859,1.8880432500736788,step_1,1716.0,53.0,0.08745893198392671,0.07029831387808042,-416.0,42.0,0.2867990517616272,0.24682993820096133,1716.0,43.0,0.046927278423696775,0.037582970931563285,52.0,44.0,0.32916745281219484,0.3010910200656138,110.5,48.0,0.4694059884176198,0.46002899214160364,312.0,51.0,0.03426041305065155,0.0332494087129015,422.5,43.0,0.34623308181762696,0.3084153505760281,-591.5,53.0
2026-06-26T14:44:22.131,2.159212375059724,step_2,793.0,53.0,0.37407498942083994,0.37257953765163654,65.0,42.0,0.2723197074234486,0.27049668116273745,526.5,43.0,0.1277091136947871,0.13186846723125048,-351.0,44.0,0.5477706685066223,0.5518577859159228,461.5,48.0,0.5,0.4935835812924391,793.0,51.0,0.0,0.0,32.5,43.0,0.6984503388404846,0.6845502403295949,416.0,53.0
2026-06-26T14:44:22.404,2.432912666001357,step_3,806.0,53.0,0.37050623284048717,0.3672999160753796,52.0,42.0,0.11041612267494202,0.08705271992065308,760.5,43.0,0.02,0.02012664988174258,13.0,44.0,0.40658029317855837,0.406332494087129,461.5,48.0,0.5,0.4935835812924391,806.0,51.0,0.0,0.0,91.0,43.0,0.8089719772338867,0.7986572060730908,793.0,53.0
2026-06-26T14:44:22.679,2.707518415991217,step_4,1339.0,53.0,0.4297344683236567,0.4226596475165942,-71.5,42.0,0.27725425601005554,0.2375219348439765,1339.0,43.0,0.05364761867561939,0.04495307850766766,286.0,44.0,0.3465330898761749,0.3465476462958724,253.5,48.0,0.5,0.4935835812924391,832.0,51.0,0.0,0.0,45.5,43.0,0.8804884314537048,0.8679026474402991,903.5,53.0
2026-06-26T14:44:22.943,2.9720828749705106,step_5,1397.5,53.0,0.6114649294442621,0.5913786526283665,-325.0,42.0,0.415667005777359,0.3930571450370031,988.0,43.0,0.21680746686652314,0.20434882124055848,39.0,44.0,0.2763676464557648,0.28247501335164416,780.0,48.0,0.47489802925848823,0.4792553597314413,507.0,51.0,0.0,0.0,32.5,43.0,0.9476027369499207,0.9374532692454414,1397.5,53.0
2026-06-26T14:44:23.211,3.2400683750165626,step_6,1066.0,53.0,0.875580811364123,0.8734569314106966,-71.5,42.0,0.2801801347732544,0.29416342412451363,695.5,43.0,0.2688679686561824,0.29327840085450524,-403.0,44.0,0.17203964591026305,0.1702143892576486,136.5,48.0,0.3743542059791018,0.3727779049362936,188.5,51.0,0.0,0.0,91.0,43.0,0.8862032294273376,0.907255664911879,1066.0,53.0
2026-06-26T14:44:23.481,3.509951375075616,step_7,851.5,53.0,0.804489582640597,0.8374303807125963,52.0,42.0,0.05096345260739327,0.048172732127870606,32.5,43.0,0.02,0.020798046845197225,-13.0,44.0,0.14100348949432373,0.14856183718623636,689.0,48.0,0.3955530151259829,0.3859006637674525,468.0,51.0,0.0,0.0,71.5,43.0,0.6069937467575073,0.6180514229037919,851.5,53.0
2026-06-26T14:44:23.750,3.7791643330128863,step_8,1384.5,53.0,0.3403956936698507,0.37082475013351646,188.5,42.0,0.15102861464023593,0.11833371480888075,994.5,43.0,0.02,0.01979095140001526,65.0,44.0,0.054321068525314334,0.030502784771496146,123.5,48.0,0.48601863738154805,0.4786449988555734,734.5,51.0,0.041958135366439823,0.02409399557488365,84.5,43.0,0.3648454129695892,0.39658197909514,1384.5,53.0
2026-06-26T14:44:24.022,4.051168499980122,step_9,1898.0,53.0,0.03900106665743765,0.03425650415808347,-104.0,42.0,0.3601072812080383,0.32797741664759283,1898.0,43.0,0.04723616161385181,0.036575875486381325,39.0,44.0,0.3283936619758606,0.29987029831387807,-71.5,48.0,0.5,0.4929732204165713,890.5,51.0,0.19710034430027007,0.19645990691996643,195.0,43.0,0.12440983653068544,0.08235294117647059,-19.5,53.0
2026-06-26T14:44:24.291,4.320020208018832,step_10,851.5,53.0,0.21381155238814037,0.20650034332799266,-104.0,42.0,0.3009327256679535,0.28993667505912873,422.5,43.0,0.15056797129109512,0.14932478828107118,-227.5,45.0,0.5604375514984131,0.5527733272297246,637.0,48.0,0.5,0.4932784008545053,851.5,51.0,0.11707121133804321,0.12567330434119173,799.5,43.0,0.4725700855255127,0.45117875944151986,13.0,53.0
2026-06-26T14:44:24.565,4.593843957991339,step_11,858.0,53.0,0.30342262373633067,0.3013962005035477,-26.0,42.0,0.2884247446060181,0.2814831769283589,396.5,43.0,0.12531188291504988,0.12481879911497673,-26.0,45.0,0.562972487449646,0.5634393835355154,364.0,48.0,0.5,0.4932784008545053,858.0,51.0,0.0,0.0,78.0,43.0,0.6417146563529968,0.6314793621728847,702.0,53.0
2026-06-26T14:44:24.828,4.857920250040479,step_12,780.0,53.0,0.3874171851701228,0.3778439002059968,-123.5,42.0,0.1841882520914078,0.1715877012283513,442.0,43.0,0.09896035467281948,0.10200656137941558,-208.0,45.0,0.4800501525402069,0.48168154421301596,338.0,48.0,0.5,0.4935835812924391,780.0,51.0,0.03298669159412384,0.02012664988174258,305.5,43.0,0.7282239675521851,0.7132372014953842,682.5,53.0
2026-06-26T14:44:25.098,5.12799745798111,step_13,864.5,53.0,0.49335386739439646,0.4894483863584344,162.5,42.0,0.21130686044692995,0.1952544441901274,643.5,43.0,0.03474408153450498,0.03556878004119936,-26.0,44.0,0.4042514741420746,0.40572213321126116,650.0,48.0,0.5,0.4935835812924391,754.0,51.0,0.19968448281288148,0.1842526894026093,214.5,43.0,0.832236647605896,0.8245822842755779,864.5,53.0
2026-06-26T14:44:25.369,5.399155499995686,step_14,1248.0,53.0,0.5727608440942256,0.5421683070115205,-117.0,42.0,0.22048158288002015,0.19778744182497904,578.5,43.0,0.08626238324680927,0.06274509803921569,741.0,45.0,0.27612257599830625,0.29651331349660487,1215.5,48.0,0.46465763538145877,0.4719310292210269,604.5,51.0,0.27095086574554444,0.2922407873655299,1248.0,43.0,0.838166081905365,0.828854810406653,1079.0,53.0
2026-06-26T14:44:25.642,5.67175895802211,step_15,676.0,53.0,0.8858104108399836,0.8875104905775539,-182.0,42.0,0.3084169292449951,0.3026169222552834,260.0,43.0,0.29645316836431634,0.31677729457541765,-435.5,45.0,0.022719693183898926,0.025009536888685437,201.5,48.0,0.33395748580812706,0.327016098268101,676.0,51.0,0.0,0.0,455.0,43.0,0.8588124513626099,0.859357595178149,468.0,53.0
2026-06-26T14:44:25.905,5.9354154580505565,step_16,1365.0,54.0,0.7765591441220728,0.8084229800869764,409.5,42.0,0.16021920308470727,0.16566720073243305,19.5,43.0,0.06561454150831708,0.06845197222858015,-149.5,45.0,0.0,0.0,65.0,48.0,0.39666121448396935,0.3859006637674525,507.0,51.0,0.0,0.0,143.0,43.0,0.7223687648773194,0.744960708018616,1365.0,54.0
2026-06-26T14:44:26.182,6.211946457973681,step_17,1183.0,54.0,0.3020746277671407,0.32951857785915917,234.0,42.0,0.13648530185222627,0.10058747234302282,1144.0,43.0,0.037245558882147096,0.03187609674219882,130.0,45.0,0.046651795506477356,0.02561989776455329,110.5,48.0,0.4814137494192067,0.4737621118486305,598.0,51.0,0.05981699228286744,0.032944228274967575,-58.5,43.0,0.38138675391674043,0.40358587014572367,1183.0,54.0
