timestamp,elapsed_s,channel,channel_name,phase,target_value,event,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-25T17:14:59.225,2.052260166965425,3,index,hold,0.0,ok,260.0,1,thumb_flex,32.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,182.0,31.0,0.000289921416037232,0.0,13.0,29.0,0.0,0.000289921416037232,-45.5,30.0,0.0,0.000289921416037232,-13.0,30.0
2026-06-25T17:14:59.743,2.5695886670146137,3,index,hold,0.05,ok,448.5,3,index,31.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,260.0,31.0,0.00032043945983062307,0.0,-6.5,30.0,0.05,0.04574654764629587,448.5,31.0,0.000289921416037232,0.0,6.5,29.0,0.0,0.000289921416037232,-52.0,30.0,0.0,0.000289921416037232,-19.5,31.0
2026-06-25T17:15:00.263,3.089750249986537,3,index,hold,0.1,ok,572.0,3,index,31.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,273.0,31.0,0.00032043945983062307,0.0,13.0,30.0,0.1,0.09486533913176165,572.0,31.0,0.000289921416037232,0.0,0.0,29.0,0.0,0.000289921416037232,-65.0,31.0,0.0,0.000289921416037232,-6.5,30.0
2026-06-25T17:15:00.787,3.6141762080369517,3,index,hold,0.15,ok,572.0,3,index,32.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,240.5,32.0,0.00032043945983062307,0.0,19.5,30.0,0.15,0.14489967193102923,572.0,31.0,0.000289921416037232,0.0,-13.0,29.0,0.0,0.000289921416037232,-58.5,30.0,0.0,0.000289921416037232,-13.0,30.0
2026-06-25T17:15:01.305,4.132233832962811,3,index,hold,0.2,ok,572.0,3,index,32.0,0.014053559166857405,0.014053559166857405,13.0,30.0,0.0,0.0,273.0,32.0,0.00032043945983062307,0.0,6.5,30.0,0.2,0.1949340047302968,572.0,31.0,0.000289921416037232,0.0,26.0,29.0,0.0,0.000289921416037232,-78.0,31.0,0.0,0.000289921416037232,0.0,30.0
2026-06-25T17:15:01.825,4.651623292011209,3,index,hold,0.25,ok,611.0,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,0.0,30.0,0.25,0.24464789806973372,611.0,31.0,0.000289921416037232,0.0,6.5,29.0,0.0,0.000289921416037232,-52.0,30.0,0.0,0.000289921416037232,-6.5,30.0
2026-06-25T17:15:02.345,5.171992999967188,3,index,hold,0.3,ok,617.5,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,266.5,32.0,0.00032043945983062307,0.0,13.0,30.0,0.3,0.2946822308690013,617.5,31.0,0.000289921416037232,0.0,26.0,29.0,0.0,0.000289921416037232,-65.0,30.0,0.0,0.000289921416037232,0.0,31.0
2026-06-25T17:15:02.864,5.691102999961004,3,index,hold,0.35,ok,565.5,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,221.0,32.0,0.00032043945983062307,0.0,6.5,30.0,0.35,0.3450217441062028,565.5,31.0,0.000289921416037232,0.0,19.5,29.0,0.0,0.000289921416037232,-65.0,30.0,0.0,0.000289921416037232,6.5,30.0
2026-06-25T17:15:03.386,6.213260457967408,3,index,hold,0.4,ok,565.5,3,index,32.0,0.014053559166857405,0.014053559166857405,13.0,30.0,0.0,0.0,208.0,32.0,0.00032043945983062307,0.0,6.5,30.0,0.4,0.39505607690547034,565.5,31.0,0.000289921416037232,0.0,0.0,29.0,0.0,0.000289921416037232,-58.5,31.0,0.0,0.000289921416037232,-6.5,31.0
2026-06-25T17:15:03.905,6.731444583041593,3,index,hold,0.45,ok,656.5,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,227.5,32.0,0.00032043945983062307,0.0,19.5,30.0,0.45,0.44446478980697335,656.5,31.0,0.000289921416037232,0.0,26.0,29.0,0.0,0.000289921416037232,-65.0,30.0,0.0,0.000289921416037232,-13.0,30.0
2026-06-25T17:15:04.421,7.247929250006564,3,index,hold,0.5,ok,663.0,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,234.0,32.0,0.00032043945983062307,0.0,0.0,30.0,0.5,0.49449912260624096,663.0,32.0,0.000289921416037232,0.0,0.0,29.0,0.0,0.000289921416037232,-65.0,30.0,0.0,0.000289921416037232,-13.0,31.0
2026-06-25T17:15:04.941,7.76789020805154,3,index,hold,0.55,ok,721.5,3,index,32.0,0.014053559166857405,0.014053559166857405,-13.0,30.0,0.0,0.0,214.5,32.0,0.00032043945983062307,0.0,0.0,30.0,0.55,0.5439230945296406,721.5,32.0,0.000289921416037232,0.0,39.0,29.0,0.0,0.000289921416037232,-52.0,30.0,0.0,0.000289921416037232,-13.0,31.0
2026-06-25T17:15:05.458,8.284812583005987,3,index,hold,0.6,ok,793.0,3,index,32.0,0.014053559166857405,0.014053559166857405,13.0,30.0,0.0,0.0,227.5,32.0,0.00032043945983062307,0.0,13.0,30.0,0.6,0.5933470664530404,793.0,32.0,0.000289921416037232,0.0,0.0,29.0,0.0,0.000289921416037232,-71.5,30.0,0.0,0.000289921416037232,-6.5,31.0
2026-06-25T17:15:05.977,8.80367766704876,3,index,hold,0.65,ok,916.5,3,index,32.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,234.0,32.0,0.00032043945983062307,0.0,6.5,30.0,0.65,0.6427557793545434,916.5,32.0,0.000289921416037232,0.0,6.5,29.0,0.0,0.000289921416037232,-71.5,30.0,0.0,0.000289921416037232,-19.5,31.0
2026-06-25T17:15:06.499,9.325650291983038,3,index,hold,0.7,ok,916.5,3,index,32.0,0.014053559166857405,0.014053559166857405,-6.5,30.0,0.0,0.0,279.5,32.0,0.00032043945983062307,0.0,0.0,30.0,0.7,0.6927901121538109,916.5,32.0,0.000289921416037232,0.0,19.5,29.0,0.0,0.000289921416037232,-78.0,31.0,0.0,0.000289921416037232,0.0,31.0
2026-06-25T17:15:07.016,9.842492708005011,3,index,hold,0.75,ok,864.5,3,index,32.0,0.014053559166857405,0.014053559166857405,-6.5,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,-6.5,30.0,0.75,0.7431296253910125,864.5,32.0,0.000289921416037232,0.0,19.5,29.0,0.0,0.000289921416037232,-78.0,31.0,0.0,0.000289921416037232,-19.5,31.0
2026-06-25T17:15:07.535,10.361783917061985,3,index,hold,0.8,ok,1020.5,3,index,32.0,0.014053559166857405,0.014053559166857405,6.5,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,0.0,30.0,0.8,0.7922484168764782,1020.5,32.0,0.000289921416037232,0.0,26.0,29.0,0.0,0.000289921416037232,-52.0,30.0,0.0,0.000289921416037232,-6.5,31.0
2026-06-25T17:15:08.055,10.881765500060283,3,index,hold,0.85,ok,910.0,3,index,32.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,266.5,32.0,0.00032043945983062307,0.0,0.0,30.0,0.85,0.842877851529717,910.0,32.0,0.000289921416037232,0.0,-13.0,29.0,0.0,0.000289921416037232,-58.5,31.0,0.0,0.000289921416037232,-13.0,31.0
2026-06-25T17:15:08.571,11.397335791960359,3,index,hold,0.9,ok,955.5,3,index,32.0,0.014053559166857405,0.014053559166857405,-6.5,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,13.0,30.0,0.9,0.8926070038910507,955.5,32.0,0.000289921416037232,0.0,32.5,29.0,0.0,0.000289921416037232,-84.5,31.0,0.0,0.000289921416037232,-6.5,30.0
2026-06-25T17:15:11.797,14.624227875028737,4,middle,hold,0.0,ok,273.0,1,thumb_flex,33.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,273.0,32.0,0.00032043945983062307,0.0,0.0,30.0,0.0,0.0,65.0,33.0,0.0,0.0,19.5,29.0,0.0,0.000289921416037232,-65.0,31.0,0.0,0.000289921416037232,0.0,31.0
2026-06-25T17:15:12.318,15.145153166959062,4,middle,hold,0.05,ok,273.0,1,thumb_flex,33.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,273.0,32.0,0.00032043945983062307,0.0,6.5,30.0,0.0,0.0,65.0,33.0,0.05,0.04849317158770123,130.0,29.0,0.0,0.000289921416037232,-65.0,31.0,0.0,0.000289921416037232,-13.0,31.0
2026-06-25T17:15:12.838,15.664676957996562,4,middle,hold,0.1,ok,260.0,1,thumb_flex,33.0,0.014053559166857405,0.014053559166857405,0.0,30.0,0.0,0.0,260.0,32.0,0.00032043945983062307,0.0,13.0,30.0,0.0,0.0,65.0,33.0,0.1,0.09761196307316701,208.0,29.0,0.0,0.000289921416037232,-71.5,30.0,0.0,0.000289921416037232,-13.0,31.0
