timestamp,elapsed_s,channel,channel_name,phase,target_value,event,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-26T14:20:21.883,2.210908209090121,0,thumb_abd,hold,0.0,ok,221.0,1,thumb_flex,39.0,0.0,0.004379339284351873,-169.0,35.0,0.0,0.0,221.0,39.0,0.00032043945983062307,0.00032043945983062307,45.5,36.0,0.0,0.0,71.5,36.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,123.5,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:22.657,2.983974500093609,0,thumb_abd,hold,0.05,ok,227.5,1,thumb_flex,39.0,0.05,0.045685511558709084,136.5,35.0,0.0,0.0,227.5,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,71.5,37.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,123.5,36.0,0.0,0.0,84.5,38.0
2026-06-26T14:20:23.427,3.75408512505237,0,thumb_abd,hold,0.1,ok,221.0,1,thumb_flex,39.0,0.1,0.09489585717555504,162.5,35.0,0.0,0.0,221.0,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,65.0,36.0,0.000289921416037232,0.0,65.0,37.0,0.0,0.0,123.5,36.0,0.0,0.0,97.5,38.0
2026-06-26T14:20:24.194,4.5217040840070695,0,thumb_abd,hold,0.15,ok,234.0,1,thumb_flex,39.0,0.15,0.144106202792401,188.5,35.0,0.0,0.0,234.0,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,71.5,37.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,117.0,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:24.955,5.282371500041336,0,thumb_abd,hold,0.2,ok,286.0,0,thumb_abd,39.0,0.2,0.19156176089112692,286.0,35.0,0.0,0.0,143.0,39.0,0.00032043945983062307,0.00032043945983062307,65.0,36.0,0.0,0.0,78.0,36.0,0.000289921416037232,0.0,52.0,37.0,0.0,0.0,123.5,36.0,0.0,0.0,84.5,38.0
2026-06-26T14:20:25.724,6.05161595903337,0,thumb_abd,hold,0.25,ok,305.5,0,thumb_abd,39.0,0.25,0.24077210650797284,305.5,35.0,0.0,0.0,84.5,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,71.5,36.0,0.000289921416037232,0.0,52.0,37.0,0.0,0.0,110.5,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:26.491,6.818770167068578,0,thumb_abd,hold,0.3,ok,305.5,0,thumb_abd,39.0,0.3,0.2908522163729305,305.5,35.0,0.0,0.0,58.5,39.0,0.00032043945983062307,0.00032043945983062307,58.5,36.0,0.0,0.0,78.0,36.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,130.0,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:27.264,7.591826708987355,0,thumb_abd,hold,0.35,ok,318.5,0,thumb_abd,39.0,0.35,0.34094758525978486,318.5,35.0,0.0,0.0,65.0,39.0,0.00032043945983062307,0.00032043945983062307,58.5,36.0,0.0,0.0,78.0,36.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,136.5,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:28.032,8.359528792090714,0,thumb_abd,hold,0.4,ok,305.5,0,thumb_abd,39.0,0.4,0.39102769512474256,305.5,35.0,0.0,0.0,65.0,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,71.5,36.0,0.000289921416037232,0.0,45.5,37.0,0.0,0.0,117.0,36.0,0.0,0.0,91.0,38.0
2026-06-26T14:20:28.804,9.131367917056195,0,thumb_abd,hold,0.45,ok,260.0,0,thumb_abd,39.0,0.45,0.44199282825970854,260.0,35.0,0.0,0.0,65.0,39.0,0.00032043945983062307,0.00032043945983062307,52.0,36.0,0.0,0.0,78.0,36.0,0.000289921416037232,0.0,58.5,37.0,0.0,0.0,110.5,36.0,0.0,0.0,78.0,38.0
