timestamp,elapsed_s,channel,channel_name,phase,target_value,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-16T14:28:20.850,1.960975416994188,0,thumb_abd,hold,0.0,747.5,1,thumb_flex,29.0,0.0,0.007019150072480354,-260.0,29.0,0.0,0.0,747.5,28.0,0.00032043945983062307,0.0,-52.0,29.0,0.0,0.0,390.0,28.0,0.000289921416037232,0.0,136.5,28.0,0.0,0.0,117.0,28.0,0.0,0.0,331.5,29.0
2026-06-16T14:28:21.364,2.4745725829852745,0,thumb_abd,hold,0.05,702.0,1,thumb_flex,29.0,0.05,0.045685511558709084,117.0,29.0,0.0,0.0,702.0,28.0,0.00032043945983062307,0.0,-39.0,29.0,0.0,0.0,370.5,28.0,0.000289921416037232,0.0,91.0,28.0,0.0,0.0,117.0,28.0,0.0,0.0,312.0,29.0
2026-06-16T14:28:21.883,2.9937719579902478,0,thumb_abd,hold,0.1,396.5,3,index,29.0,0.1,0.09401083390554665,175.5,29.0,0.0,0.0,364.0,28.0,0.00032043945983062307,0.0,-6.5,29.0,0.0,0.0,396.5,28.0,0.000289921416037232,0.0,84.5,28.0,0.0,0.0,123.5,28.0,0.0,0.0,331.5,29.0
2026-06-16T14:28:22.400,3.510800249991007,0,thumb_abd,hold,0.15,442.0,1,thumb_flex,29.0,0.15,0.144106202792401,175.5,29.0,0.0,0.0,442.0,28.0,0.00032043945983062307,0.0,0.0,29.0,0.0,0.0,390.0,28.0,0.000289921416037232,0.0,110.5,28.0,0.0,0.0,149.5,28.0,0.0,0.0,312.0,29.0
2026-06-16T14:28:22.913,4.024285833002068,0,thumb_abd,hold,0.2,403.0,1,thumb_flex,29.0,0.2,0.193316548409247,195.0,29.0,0.0,0.0,403.0,29.0,0.00032043945983062307,0.0,6.5,29.0,0.0,0.0,383.5,28.0,0.000289921416037232,0.0,104.0,28.0,0.0,0.0,136.5,28.0,0.0,0.0,338.0,29.0
2026-06-16T14:28:23.433,4.543978083005641,0,thumb_abd,hold,0.25,383.5,3,index,29.0,0.25,0.24164187075608454,253.5,29.0,0.0,0.0,201.5,29.0,0.00032043945983062307,0.0,-6.5,29.0,0.0,0.0,383.5,28.0,0.000289921416037232,0.0,97.5,29.0,0.0,0.0,149.5,28.0,0.0,0.0,344.5,29.0
2026-06-16T14:28:23.950,5.0613589999848045,0,thumb_abd,hold,0.3,390.0,3,index,29.0,0.3,0.2908522163729305,279.5,29.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,13.0,29.0,0.0,0.0,390.0,28.0,0.000289921416037232,0.0,97.5,29.0,0.0,0.0,136.5,28.0,0.0,0.0,351.0,29.0
2026-06-16T14:28:24.469,5.580155542003922,0,thumb_abd,hold,0.35,377.0,3,index,29.0,0.35,0.34006256198977647,338.0,29.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,6.5,29.0,0.0,0.0,377.0,28.0,0.000289921416037232,0.0,91.0,29.0,0.0,0.0,143.0,28.0,0.0,0.0,305.5,29.0
2026-06-16T14:28:24.992,6.102999249997083,0,thumb_abd,hold,0.4,403.0,3,index,29.0,0.4,0.39015793087663087,325.0,29.0,0.0,0.0,91.0,29.0,0.00032043945983062307,0.0,0.0,29.0,0.0,0.0,403.0,28.0,0.000289921416037232,0.0,117.0,29.0,0.0,0.0,123.5,28.0,0.0,0.0,312.0,29.0
2026-06-16T14:28:25.509,6.620073417027015,0,thumb_abd,hold,0.45,396.5,3,index,30.0,0.45,0.44112306401159684,286.0,29.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,0.0,29.0,0.0,0.0,396.5,29.0,0.000289921416037232,0.0,110.5,29.0,0.0,0.0,143.0,29.0,0.0,0.0,338.0,30.0
2026-06-16T14:28:26.025,7.135616125015076,0,thumb_abd,hold,0.5,383.5,3,index,30.0,0.5,0.4894483863584344,377.0,29.0,0.0,0.0,91.0,29.0,0.00032043945983062307,0.0,0.0,29.0,0.0,0.0,383.5,29.0,0.000289921416037232,0.0,97.5,29.0,0.0,0.0,136.5,29.0,0.0,0.0,305.5,30.0
2026-06-16T14:28:26.542,7.653099958028179,0,thumb_abd,hold,0.55,396.5,3,index,30.0,0.55,0.5421683070115205,208.0,30.0,0.0,0.0,97.5,29.0,0.00032043945983062307,0.0,-6.5,29.0,0.0,0.0,396.5,29.0,0.000289921416037232,0.0,97.5,29.0,0.0,0.0,156.0,29.0,0.0,0.0,344.5,30.0
