timestamp,elapsed_s,step,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,sim_action_0_index,sim_action_1_middle,sim_action_2_ring,sim_action_3_pinky,sim_action_4_thumb_abd,sim_action_5_thumb_flex,sim_action_6_thumb_tendon,obs_z_0,obs_z_1,obs_z_2,obs_z_3,obs_z_4,obs_z_5,obs_z_6,obs_z_7,obs_z_8,obs_z_9,obs_z_10,obs_z_11,obs_z_12,obs_z_13,obs_z_14,obs_z_15,obs_z_16,obs_z_17,obs_z_18,obs_z_19,obs_z_20
2026-06-30T14:40:37.836,1.5734865419799462,0,156.0,43.0,0.0,0.014053559166857405,0.0,35.0,0.06,0.0,156.0,37.0,0.0,0.0,45.5,37.0,0.020429616607725617,0.0,52.0,35.0,0.06028992141603723,0.000289921416037232,6.5,43.0,0.04436288848519325,0.0,71.5,38.0,0.06,0.0,78.0,39.0,0.029185166582465172,0.21160373091697693,0.0633755549788475,-0.3866591155529022,-0.2049681693315506,-0.1362302601337433,-0.20746880769729614,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.00032043945975601673,0.012999267317354679,0.001624998520128429,0.017873097211122513,0.019497528672218323,0.0,0.038980238139629364,0.01137450896203518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30T14:40:37.900,1.6377595419762656,1,578.5,42.0,0.08,0.004379339284351873,-78.0,35.0,0.0,0.03802548256656748,578.5,37.0,0.06,0.0,39.0,37.0,0.0,0.013412680247196154,143.0,35.0,0.12028992141603723,0.04544136720836194,-461.5,42.0,0.0,0.03080796520943008,240.5,38.0,0.12,0.04361028458075837,-331.5,39.0,-0.38302111625671387,0.2784291207790375,-0.21710354089736938,-0.5778883695602417,0.2878614366054535,0.7687280178070068,0.5477485656738281,0.013412680476903915,0.045151446014642715,0.030807964503765106,-0.043610285967588425,-0.009674220345914364,-0.03802548348903656,-0.00032043945975601673,0.03573477640748024,-0.11486577987670898,0.06005265191197395,-0.08268578350543976,-0.019497528672218323,0.14362502098083496,0.009749691002070904,0.029185166582465172,0.21160373091697693,0.0633755549788475,-0.3866591155529022,-0.2049681693315506,-0.1362302601337433,-0.20746880769729614
2026-06-30T14:40:37.986,1.7235638329293579,2,396.5,43.0,0.0,0.0729228656443122,6.5,35.0,0.046518358588218685,0.0,201.5,37.0,0.0,0.054688334477759976,149.5,37.0,0.0,0.000289921416037232,97.5,35.0,0.15765954251407877,0.11378652628366522,19.5,43.0,0.02208048179745674,0.0009002822919050888,396.5,38.0,0.168730528652668,0.1125658045319295,97.5,39.0,-0.13763178884983063,0.22481374442577362,0.0315435454249382,-0.24104361236095428,-0.3727872967720032,-0.06645479798316956,-0.08533540368080139,0.0002899214159697294,0.11349660158157349,0.0009002822916954756,-0.11256580799818039,0.05886930599808693,-0.0,0.05436789616942406,0.02437017299234867,0.0048749614506959915,0.0988016128540039,0.02437017299234867,0.001624998520128429,0.05033243075013161,0.03735760599374771,-0.38302111625671387,0.2784291207790375,-0.21710354089736938,-0.5778883695602417,0.2878614366054535,0.7687280178070068,0.5477485656738281
2026-06-30T14:40:38.072,1.8093427499989048,3,507.0,43.0,0.0,0.007019150072480354,182.0,35.0,0.04128017909824848,0.032120241092545965,507.0,37.0,0.03095555943444381,0.004348821240558479,-377.0,37.0,0.06,0.0,78.0,35.0,0.09765954251407877,0.15069810025177385,240.5,43.0,0.07208048179745674,0.017074845502403294,487.5,38.0,0.228730528652668,0.1604486152437629,338.0,39.0,0.34717345237731934,0.05334388464689255,0.591048538684845,-0.7949020862579346,-0.9215850830078125,-0.05897168442606926,0.04376445710659027,0.0,0.15040817856788635,0.017074845731258392,-0.1604486107826233,-0.007034409325569868,-0.0321202427148819,0.004028381779789925,0.019497528672218323,0.06005265191197395,0.12127514183521271,0.08429945260286331,0.04546862840652466,0.12607556581497192,-0.09397191554307938,-0.13763178884983063,0.22481374442577362,0.0315435454249382,-0.24104361236095428,-0.3727872967720032,-0.06645479798316956,-0.08533540368080139
2026-06-30T14:40:38.160,1.8982339579379186,4,325.0,43.0,0.08,0.003509575036240177,-136.5,35.0,0.0,0.032120241092545965,292.5,37.0,0.0909555594344438,0.028854810406652935,19.5,37.0,0.0,0.05154497596704051,221.0,35.0,0.15765954251407877,0.09974822613870452,325.0,43.0,0.02208048179745674,0.06405737392233157,260.0,37.0,0.288730528652668,0.21933318074311436,279.5,39.0,-0.6521924138069153,0.29875510931015015,-0.47396981716156006,-0.8349349498748779,0.2350921332836151,0.9558410048484802,0.8514745235443115,0.051544975489377975,0.09945830702781677,0.0640573725104332,-0.21933318674564362,-0.010543984360992908,-0.0321202427148819,0.02853437140583992,0.05519384890794754,0.08107167482376099,0.06490861624479294,0.0697614997625351,-0.034111760556697845,0.07299493998289108,0.0048749614506959915,0.34717345237731934,0.05334388464689255,0.591048538684845,-0.7949020862579346,-0.9215850830078125,-0.05897168442606926,0.04376445710659027
2026-06-30T14:40:38.244,1.9815795830218121,5,513.5,43.0,0.16,0.07029831387808042,-188.5,35.0,0.0,0.0,117.0,37.0,0.1509555594344438,0.0818646524757763,45.5,37.0,0.0,0.005477988860914015,494.0,35.0,0.21765954251407876,0.14734111543450065,110.5,43.0,0.0,0.025009536888685437,513.5,38.0,0.348730528652668,0.27577630273899445,221.0,39.0,-0.7243713140487671,0.3643483519554138,-0.4983338415622711,-0.8731792569160461,0.4514370262622833,0.9393571615219116,0.8874339461326599,0.005477989092469215,0.14705120027065277,0.025009537115693092,-0.27577629685401917,0.056244753301143646,-0.0,0.08154421299695969,0.12287592142820358,0.02761797420680523,0.127674400806427,0.05519384890794754,-0.04709014669060707,0.029241660609841347,0.01137450896203518,-0.6521924138069153,0.29875510931015015,-0.47396981716156006,-0.8349349498748779,0.2350921332836151,0.9558410048484802,0.8514745235443115
2026-06-30T14:40:38.333,2.070708916988224,6,292.5,43.0,0.24,0.15376516365300985,-130.0,35.0,0.0,0.0,97.5,37.0,0.2109555594344438,0.14428931105516135,58.5,37.0,0.0,0.0,65.0,35.0,0.20321016157984031,0.20956740672922866,169.0,43.0,0.0,0.0,286.0,38.0,0.408730528652668,0.33922331578545817,292.5,39.0,-0.5028492212295532,0.2898860573768616,-0.2888163924217224,-0.6901240348815918,0.47072458267211914,0.7079512476921082,0.7041031718254089,0.0,0.20927748084068298,0.0,-0.33922332525253296,0.13971160352230072,-0.0,0.143968865275383,0.016248568892478943,0.04222487658262253,0.07137840986251831,0.07299493998289108,-0.032488562166690826,0.02437017299234867,0.014623957686126232,-0.7243713140487671,0.3643483519554138,-0.4983338415622711,-0.8731792569160461,0.4514370262622833,0.9393571615219116,0.8874339461326599
2026-06-30T14:40:38.416,2.1537125000031665,7,318.5,43.0,0.295615744454333,0.2310978866254673,-104.0,35.0,0.0,0.0,91.0,37.0,0.2709555594344438,0.20401312275883116,-78.0,37.0,0.0,0.0,84.5,35.0,0.15750530208467736,0.20193789578088045,221.0,43.0,0.0,0.0,117.0,38.0,0.42358199954032894,0.3987182421606775,318.5,39.0,-0.41375240683555603,0.2245934009552002,-0.23432353138923645,-0.60511714220047,0.40223169326782227,0.5688875317573547,0.5678882002830505,0.0,0.20164796710014343,0.0,-0.3987182378768921,0.21704432368278503,-0.0,0.20369268953800201,0.021121857687830925,0.05519384890794754,0.029241660609841347,0.07945714890956879,-0.02599414251744747,0.022746076807379723,-0.019497528672218323,-0.5028492212295532,0.2898860573768616,-0.2888163924217224,-0.6901240348815918,0.47072458267211914,0.7079512476921082,0.7041031718254089
2026-06-30T14:40:38.504,2.241802708012983,8,624.0,43.0,0.21561574445433296,0.28909742885481043,104.0,35.0,0.0,0.0,39.0,37.0,0.21095555943444383,0.2647592889295796,-97.5,37.0,0.06,0.0,91.0,35.0,0.09750530208467736,0.15741206988632028,325.0,43.0,0.05,0.0,97.5,38.0,0.48358199954032893,0.4179293507286183,624.0,39.0,0.13926054537296295,0.06189540773630142,0.37815603613853455,-0.8499120473861694,-0.8764755129814148,0.1657027006149292,-0.13015499711036682,0.0,0.1571221500635147,0.0,-0.41792935132980347,0.27504387497901917,-0.0,0.26443883776664734,0.022746076807379723,0.08107167482376099,0.02437017299234867,0.15474672615528107,0.02599414251744747,0.009749691002070904,-0.02437017299234867,-0.41375240683555603,0.2245934009552002,-0.23432353138923645,-0.60511714220047,0.40223169326782227,0.5688875317573547,0.5678882002830505
2026-06-30T14:40:38.593,2.3306493329582736,9,500.5,43.0,0.13561574445433294,0.2179140917067216,136.5,35.0,0.06,0.0,136.5,37.0,0.15095555943444383,0.2127412832837415,-312.0,37.0,0.12,0.0503242542153048,279.5,35.0,0.03750530208467737,0.10035858701457237,500.5,43.0,0.1,0.04269474326695659,117.0,38.0,0.5435819995403289,0.47284657053482876,370.5,39.0,0.27639535069465637,-0.08061579614877701,0.5113226771354675,-0.8431730270385742,-0.8485745191574097,-0.2237846553325653,0.034602414816617966,0.05032425373792648,0.10006866604089737,0.04269474372267723,-0.4728465676307678,0.20386053621768951,-0.0,0.21242085099220276,0.0697614997625351,0.12447606772184372,0.029241660609841347,0.09236101806163788,0.034111760556697845,0.034111760556697845,-0.07784219831228256,0.13926054537296295,0.06189540773630142,0.37815603613853455,-0.8499120473861694,-0.8764755129814148,0.1657027006149292,-0.13015499711036682
