timestamp,elapsed_s,movement,phase,pose_scale,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,curr_raw_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,curr_raw_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,curr_raw_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,curr_raw_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,curr_raw_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,curr_raw_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,curr_raw_6_pinky,temp_c_6_pinky
2026-06-10T11:53:50.490,1.0521893330005696,recovered_open,settle,1.0,338.0,2,thumb_tendon,32.0,0.0,0.007904173342488746,-299.0,-46.0,32.0,0.0,0.0,260.0,40.0,31.0,0.0,0.054688334477759976,-338.0,-52.0,30.0,0.0,0.0,78.0,12.0,30.0,0.0,0.0,39.0,6.0,30.0,0.0,0.0,91.0,14.0,31.0,0.0,0.0,84.5,13.0,31.0
