timestamp,mode,channel,score_all_abs_ma,max_abs_current_ma,max_temp_c,slider_0,cmd_norm_0,pos_norm_0,err_norm_0,curr_ma_0,temp_c_0,slider_1,cmd_norm_1,pos_norm_1,err_norm_1,curr_ma_1,temp_c_1,slider_2,cmd_norm_2,pos_norm_2,err_norm_2,curr_ma_2,temp_c_2,slider_3,cmd_norm_3,pos_norm_3,err_norm_3,curr_ma_3,temp_c_3,slider_4,cmd_norm_4,pos_norm_4,err_norm_4,curr_ma_4,temp_c_4,slider_5,cmd_norm_5,pos_norm_5,err_norm_5,curr_ma_5,temp_c_5,slider_6,cmd_norm_6,pos_norm_6,err_norm_6,curr_ma_6,temp_c_6
1780973950.2956328,baseline,,359.125,102.375,36.0,0.16,0.16,0.1607995727473869,0.0007995727473869008,8.125,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,102.375,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-1.625,35.0,0.0,0.0,0.0,0.0,102.375,34.0,0.0,0.0,0.0,0.0,16.25,32.0,0.0,0.0,0.0,0.0,35.75,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973951.318393,sweep,0,726.375,378.625,36.0,0.15,0.15,0.1590447852292668,0.0090447852292668,-378.625,34.75,0.031,0.031,0.02789349202716106,-0.0031065079728389393,97.5,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-4.875,35.0,0.0,0.0,0.0,0.0,102.375,34.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,35.75,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973952.3134332,sweep,0,609.375,271.375,36.0,0.1525,0.1525,0.1590447852292668,0.006544785229266797,-271.375,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,95.875,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,0.0,35.0,0.0,0.0,0.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,30.875,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973953.307559,sweep,0,510.25,169.0,36.0,0.155,0.155,0.1590447852292668,0.004044785229266795,-169.0,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,95.875,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-4.875,35.0,0.0,0.0,0.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0,9.75,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,94.25,34.0
1780973954.3039382,sweep,0,375.375,100.75,36.0,0.1575,0.1575,0.1590447852292668,0.001544785229266793,-37.375,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,95.875,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,0.0,35.0,0.0,0.0,0.0,0.0,100.75,34.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,34.125,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973955.307821,sweep,0,380.25,102.375,36.0,0.16,0.16,0.1599145494773785,-8.545052262151631e-05,35.75,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,97.5,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-1.625,35.0,0.0,0.0,0.0,0.0,102.375,34.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,30.875,32.0,0.0,0.0,0.0,0.0,97.5,34.0
1780973956.304415,sweep,0,385.125,104.0,36.0,0.1625,0.1625,0.1614633401998932,-0.0010366598001068095,45.5,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,95.875,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-3.25,35.0,0.0,0.0,0.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0,9.75,32.0,0.0,0.0,0.0,0.0,35.75,32.0,0.0,0.0,0.0,0.0,91.0,34.0
1780973957.3002188,sweep,0,409.5,100.75,36.0,0.16499999999999998,0.16499999999999998,0.16343938353551538,-0.0015606164644846043,76.375,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,99.125,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-1.625,35.0,0.0,0.0,0.0,0.0,100.75,34.0,0.0,0.0,0.0,0.0,8.125,32.0,0.0,0.0,0.0,0.0,34.125,32.0,0.0,0.0,0.0,0.0,89.375,34.0
1780973958.3001988,sweep,0,432.25,107.25,36.0,0.16749999999999998,0.16749999999999998,0.16519417105363546,-0.0023058289463645243,94.25,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,95.875,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-1.625,34.75,0.0,0.0,0.0,0.0,107.25,34.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,29.25,32.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973959.295396,sweep,0,412.75,104.0,36.0,0.16999999999999998,0.16999999999999998,0.16870374608987565,-0.0012962539101243342,66.625,35.0,0.031,0.031,0.02789349202716106,-0.0031065079728389393,100.75,36.0,0.072,0.072,0.07147325856412604,-0.0005267414358739592,-3.25,35.0,0.0,0.0,0.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,37.375,32.0,0.0,0.0,0.0,0.0,89.375,34.0
