timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-26T11:50:31.772,1.5541735000442713,initial_rest,221.0,50.0,0.014053559166857405,0.011078049897001603,110.5,40.0,0.0,0.0,221.0,50.0,0.00032043945983062307,0.00032043945983062307,52.0,42.0,0.0,0.0,65.0,42.0,0.000289921416037232,0.0,39.0,41.0,0.0,0.0,78.0,40.0,0.0,0.0,32.5,45.0
2026-06-26T11:50:31.829,1.611178292077966,step_0,1020.5,49.0,0.013841438226879938,0.011078049897001603,52.0,40.0,0.04766148328781128,0.017746242465857938,1020.5,49.0,0.00025635156786449847,0.00032043945983062307,26.0,42.0,0.05329186320304871,0.033279926756694896,130.0,42.0,0.09258343423723475,0.05368123903257801,-552.5,41.0,0.008565103262662887,0.004791332875562677,169.0,40.0,0.052846562862396244,0.03675898374914168,-403.0,45.0
2026-06-26T11:50:32.367,2.1492201250512153,step_2,656.5,50.0,0.0,0.009231708247501335,-312.0,40.0,0.23231970742344857,0.22230869001297016,598.0,50.0,0.10770911369478711,0.11107042038605325,-331.5,42.0,0.5820963978767395,0.5876096742198825,656.5,42.0,0.7593339010608127,0.751949340047303,650.0,41.0,0.0,0.0,65.0,40.0,0.6984503388404846,0.6857251850156405,162.5,45.0
2026-06-26T11:50:32.912,2.6947193751111627,step_4,1696.5,50.0,0.0,0.0018463416495002668,-19.5,40.0,0.23725425601005554,0.19188220035095752,1696.5,50.0,0.033647618675619384,0.02381933318074311,253.5,42.0,0.3465330898761749,0.34724956130312046,481.0,42.0,0.6811489745509555,0.6850537880521859,481.0,41.0,0.0,0.0,97.5,40.0,0.8804884314537048,0.8680552376592661,929.5,45.0
2026-06-26T11:50:33.457,3.2389919999986887,step_6,1040.0,49.0,0.0,0.0027618829633020525,-52.0,40.0,0.2401801347732544,0.24850843060959793,741.0,49.0,0.24886796865618238,0.2681162737468528,-624.0,42.0,0.17203964591026305,0.17112993057145037,110.5,42.0,0.3743542059791018,0.37372396429388877,169.0,41.0,0.0,0.0,91.0,40.0,0.8862032294273376,0.9039291981383994,1040.0,46.0
2026-06-26T11:50:33.996,3.7789296250557527,step_8,1313.0,49.0,0.01306312275184568,0.00831616693369955,19.5,40.0,0.1110286146402359,0.06170748455024033,1313.0,49.0,0.0,0.00032043945983062307,71.5,42.0,0.054321068525314334,0.02656595712214847,117.0,42.0,0.4967307015788485,0.48589303425650415,715.0,41.0,0.041958135366439823,0.023086900129701687,201.5,40.0,0.3648454129695892,0.40526436255436027,1157.0,46.0
2026-06-26T11:50:34.544,4.3267530830344185,step_10,591.5,49.0,0.0,0.007385366598001067,-84.5,40.0,0.2609327256679535,0.24850843060959793,487.5,49.0,0.13056797129109513,0.12918287937743192,-97.5,42.0,0.5746999502182006,0.5633630884260319,370.5,43.0,0.6303731128108432,0.6181734950789655,572.0,41.0,0.11707121133804321,0.12356755931944763,591.5,40.0,0.4725700855255127,0.4532997634851606,52.0,46.0
2026-06-26T11:50:35.078,4.860011833021417,step_12,689.0,49.0,0.0,0.005539024948500801,-175.5,40.0,0.1441882520914078,0.1293202105745022,591.5,49.0,0.07896035467281948,0.08085755703059434,-266.5,42.0,0.4800501525402069,0.4807202258335241,422.5,43.0,0.7637129827868868,0.7606469825284199,364.0,41.0,0.03298669159412384,0.022186617837796598,221.0,40.0,0.7282239675521851,0.7159685664148928,689.0,46.0
2026-06-26T11:50:35.626,5.40810370806139,step_14,1800.5,49.0,0.0,0.005539024948500801,-221.0,40.0,0.18048158288002014,0.14708171206225681,1800.5,49.0,0.06626238324680926,0.041260395208667124,630.5,42.0,0.27612257599830625,0.2975967040512703,1118.0,43.0,0.6837313636672426,0.7207446402685588,1352.0,42.0,0.27095086574554444,0.29153887235828185,1202.5,40.0,0.838166081905365,0.8295262073701076,1183.0,46.0
2026-06-26T11:50:36.169,5.951356542063877,step_16,1384.5,49.0,0.0,0.0046082246128023195,-65.0,40.0,0.12021920308470727,0.11496147096971084,455.0,49.0,0.04561454150831708,0.04797436484321355,-286.0,42.0,0.0,0.0,71.5,43.0,0.39666121448396935,0.3863126573586633,689.0,42.0,0.0,0.0,78.0,40.0,0.7223687648773194,0.7441367208361944,1384.5,46.0
2026-06-26T11:50:36.712,6.494373583002016,step_18,1924.0,49.0,0.18135706652217612,0.20054932478828108,-364.0,40.0,0.33997002243995667,0.30598916609445337,1924.0,49.0,0.09648910057738433,0.09092851148241397,-286.0,42.0,0.2941352963447571,0.2678110933089189,143.0,43.0,0.5969201489818026,0.5902800030518044,864.5,42.0,0.26421137899160385,0.26874189364461737,845.0,40.0,0.20714483857154847,0.17965972381170367,-32.5,46.0
