step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.45868520881049335,0.09405355916685741,0.0579842832074464,-214.5,40.0,0.08,0.034653238727397576,617.5,42.0,0.08032043945983063,0.036911573968108645,695.5,43.0,0.08,0.0332494087129015,-162.5,44.0,0.08028992141603723,0.03665217059586481,-481.0,45.0,0.08,0.03263904783703365,-370.5,46.0,0.08,0.032028686961165787,-494.0,45.0
1,0.5115802919026464,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.16028992141603723,,,,0.16,,,,0.16,,,
2,0.5646468750201166,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.24028992141603722,,,,0.24,,,,0.24,,,
3,0.6156392497941852,0.27987299025058743,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.25456013679504397,,,,0.32,,,,0.32,,,
4,0.6684378748759627,0.29302139699459073,,,,0.29754894971847534,,,,0.3271016123890877,,,,0.4,,,,0.26610364615917204,,,,0.4,,,,0.4,,,
5,0.7259757500141859,0.3293348699808121,0.3154650186923018,-91.0,40.0,0.23610938847064974,0.24850843060959793,390.0,42.0,0.3849737292528152,0.3610589761196307,253.5,43.0,0.4388393461704254,0.4197604333562219,175.5,44.0,0.2343057304620743,0.24013122758831157,487.5,45.0,0.4024957656860352,0.3944457160296025,416.0,46.0,0.48000000000000004,0.43898680094605935,-734.5,45.0
6,0.781416708836332,0.30723469793796543,,,,0.24709563791751862,,,,0.41813942074775695,,,,0.45829337537288667,,,,0.292937308549881,,,,0.4824957656860352,,,,0.56,,,
7,0.8342070418875664,0.30908533275127414,,,,0.3270956379175186,,,,0.4087649822235107,,,,0.45868649184703825,,,,0.24615252614021305,,,,0.5624957656860352,,,,0.64,,,
8,0.8897987499367446,0.3045424342155457,,,,0.37558470606803895,,,,0.36002367347478864,,,,0.3816696465015411,,,,0.28732878565788267,,,,0.5042543947696686,,,,0.7196172595024108,,,
9,0.9440735839307308,0.32243164539337166,,,,0.3002891159057618,,,,0.29561392158269884,,,,0.3311491310596466,,,,0.2938999474048615,,,,0.46057382225990295,,,,0.6562389314174653,,,
