timestamp,elapsed_s,pose_index,source_step,event,note,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-07-13T10:38:06.795,1.652583166003751,-1,-1,rest,,0.014053559166857405,0.014923323414969101,-26.0,41.0,0.0,0.0,130.0,42.0,0.00032043945983062307,0.00032043945983062307,58.5,41.0,0.0,0.0,26.0,43.0,0.000289921416037232,0.0,39.0,42.0,0.0,0.0,71.5,43.0,0.0,0.0,32.5,43.0
2026-07-13T10:38:06.898,1.7563284159987234,0,69,move_ramp,,0.029053559166857403,0.02810711833371481,65.0,41.0,0.015,0.0,585.0,42.0,0.015320439459830623,0.015091172655832763,19.5,41.0,0.015,0.010666056305790799,442.0,43.0,0.015289921416037232,0.011276417181658656,448.5,42.0,0.015,0.011581597619592585,468.0,42.0,0.015,0.013107499809262227,221.0,43.0
2026-07-13T10:38:07.003,1.8608657500008121,0,69,move_ramp,,0.0440535591668574,0.043045700770580606,-6.5,41.0,0.03,0.01351949340047303,682.5,42.0,0.030320439459830623,0.029190508888380255,-71.5,41.0,0.03,0.025009536888685437,500.5,43.0,0.03028992141603723,0.025925078202487222,481.0,42.0,0.03,0.02561989776455329,546.0,42.0,0.03,0.02775616083009079,214.5,43.0
2026-07-13T10:38:07.106,1.9641750000009779,0,69,move_ramp,,0.0590535591668574,0.05886930647745479,-110.5,41.0,0.045,0.028732738231479364,650.0,42.0,0.04532043945983062,0.04293888761730373,-214.5,41.0,0.045,0.039658197909514,565.5,43.0,0.04528992141603723,0.04025329976348516,559.0,42.0,0.045,0.04025329976348516,650.0,43.0,0.045,0.04238956282902266,279.5,43.0
2026-07-13T10:38:07.213,2.070641833000991,0,69,move_ramp,,0.07405355916685741,0.0738078889143206,84.5,41.0,0.06,0.042252231631952394,715.0,42.0,0.06032043945983062,0.05770962081330587,-253.5,41.0,0.06,0.0545967803463798,565.5,43.0,0.06028992141603723,0.054901960784313725,624.0,42.0,0.06,0.054901960784313725,656.5,43.0,0.06,0.05734340428778516,273.0,42.0
2026-07-13T10:38:07.320,2.1783843750017695,0,69,move_ramp,,0.08905355916685741,0.08874647135118639,19.5,41.0,0.075,0.058319981689173725,656.5,42.0,0.07532043945983062,0.07214465552758068,-299.0,41.0,0.075,0.06924544136720837,637.0,43.0,0.07528992141603723,0.0695506218051423,682.5,42.0,0.075,0.06985580224307622,663.0,43.0,0.075,0.07168688487067978,338.0,43.0
2026-07-13T10:38:07.425,2.2834382910004933,0,69,move_ramp,,0.1040535591668574,0.10368505378805219,26.0,41.0,0.09,0.07269398031586176,708.5,42.0,0.09032043945983062,0.0865644312199588,-305.5,42.0,0.09,0.08418402380407417,624.0,43.0,0.09028992141603723,0.08479438467994202,598.0,42.0,0.09,0.08479438467994202,734.5,43.0,0.09,0.08632028686961166,169.0,43.0
2026-07-13T10:38:07.531,2.388523333000194,0,69,move_ramp,,0.1190535591668574,0.11862363622491796,26.0,41.0,0.105,0.08790722514686809,702.0,42.0,0.10532043945983062,0.10167086289768826,-331.5,41.0,0.105,0.09913786526283665,630.5,43.0,0.10528992141603723,0.09913786526283665,734.5,42.0,0.105,0.09974822613870452,721.5,42.0,0.105,0.10157930876630808,221.0,43.0
2026-07-13T10:38:07.638,2.495532375003677,0,69,move_ramp,,0.1340535591668574,0.13356221866178378,58.5,40.0,0.12,0.10058747234302282,812.5,42.0,0.12032043945983062,0.1164415960936904,-357.5,41.0,0.12,0.11409170672159916,656.5,43.0,0.12028992141603723,0.11409170672159916,780.0,42.0,0.12,0.11500724803540091,676.0,43.0,0.12,0.11561760891126881,500.5,42.0
2026-07-13T10:38:07.745,2.6024908750041504,0,69,move_ramp,,0.14905355916685742,0.14850080109864958,130.0,41.0,0.135,0.11580071717402915,819.0,42.0,0.13532043945983063,0.13153276874952316,-325.0,41.0,0.135,0.128725108720531,695.5,43.0,0.13528992141603724,0.12933546959639888,702.0,42.0,0.135,0.1296406500343328,669.5,42.0,0.135,0.13116655222400245,286.0,43.0
