timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-15T17:16:31.244,1.550028417026624,initial_rest,422.5,41.0,0.014053559166857405,0.02371252002746624,-422.5,36.0,0.0,0.0,299.0,36.0,0.00032043945983062307,0.00032043945983062307,65.0,38.0,0.0,0.0,52.0,41.0,0.000289921416037232,0.000289921416037232,13.0,36.0,0.0,0.0,19.5,34.0,0.0,0.0,97.5,35.0
2026-06-15T17:16:31.301,1.607019625022076,step_0,539.5,41.0,0.014053559166857405,0.02371252002746624,-409.5,36.0,0.0,0.0,305.5,36.0,0.00032043945983062307,0.00032043945983062307,65.0,38.0,0.06654367297887802,0.042084382391088734,-422.5,41.0,0.2826378598344256,0.06344701304646372,539.5,36.0,0.003073228755965829,0.002426184481574731,52.0,34.0,0.0,0.0,84.5,35.0
2026-06-15T17:16:31.570,1.8761170840007253,step_5,1098.5,41.0,0.014053559166857405,0.02371252002746624,-416.0,36.0,0.0,0.0,279.5,36.0,0.14369707298472534,0.06744487678339818,-1098.5,38.0,0.07995158582925796,0.10737773708705271,1066.0,41.0,0.22544289673685325,0.23825436789501794,897.0,36.0,0.0,0.0,39.0,34.0,0.0,0.0,91.0,35.0
2026-06-15T17:16:31.841,2.14725300000282,step_10,786.5,41.0,0.014053559166857405,0.02371252002746624,-403.0,36.0,0.0,0.0,312.0,36.0,0.036983056785613394,0.04025329976348516,-240.5,38.0,0.23551980555057525,0.2059052414740215,-565.5,41.0,0.2993201925885607,0.2922407873655299,585.0,36.0,0.0,0.012802319371328297,786.5,34.0,0.0,0.0,110.5,35.0
2026-06-15T17:16:32.112,2.4185615419992246,step_15,429.0,41.0,0.014053559166857405,0.02371252002746624,-429.0,36.0,0.0,0.0,286.0,36.0,0.008668834390193324,0.08555733577477684,-357.5,38.0,0.08631479367613792,0.08326848249027237,273.0,41.0,0.26865644003271355,0.256244754711223,357.5,36.0,0.0,0.0,6.5,34.0,0.0,0.0,84.5,35.0
2026-06-15T17:16:32.378,2.683906209014822,step_20,617.5,41.0,0.014053559166857405,0.022842755779354542,-370.5,36.0,0.0,0.0,299.0,36.0,0.014102810667902331,0.024826428625925073,-247.0,38.0,0.20147354900836945,0.21292439154650186,617.5,41.0,0.2937007382047106,0.2913252460517281,208.0,36.0,0.0,0.0009002822919050888,-13.0,34.0,0.0,0.0,97.5,35.0
2026-06-15T17:16:32.650,2.9558148339856416,step_25,1098.5,41.0,0.014053559166857405,0.022842755779354542,-370.5,36.0,0.0,0.0,279.5,36.0,0.00032043945983062307,0.012405584802014188,-585.0,38.0,0.0,0.046051728084229804,1098.5,41.0,0.2882715627086092,0.2727244983596551,526.5,36.0,0.0,0.0,65.0,34.0,0.0,0.0,71.5,35.0
2026-06-15T17:16:32.913,3.219649125006981,step_30,936.0,41.0,0.014053559166857405,0.024597543297474635,-487.5,36.0,0.0,0.0,292.5,36.0,0.00032043945983062307,0.003341725795376516,-169.0,38.0,0.16700256019830703,0.1778439002059968,936.0,41.0,0.28760217572569147,0.287357900358587,182.0,36.0,0.0,0.0,39.0,34.0,0.0,0.0,97.5,35.0
2026-06-15T17:16:33.190,3.4962351670255885,step_35,669.5,41.0,0.04556060643262545,0.04217593652246891,-58.5,36.0,0.0,0.0,318.5,36.0,0.030303954379707673,0.02381933318074311,195.0,38.0,0.0821107119321823,0.04940871290150301,208.0,41.0,0.2882655128371645,0.28216983291371023,669.5,36.0,0.08583729192614555,0.05703822384985122,-637.0,34.0,0.0,0.0,91.0,35.0
2026-06-15T17:16:33.458,3.763965083984658,step_40,1020.5,41.0,0.014053559166857405,0.024597543297474635,-448.5,36.0,0.0,0.0,312.0,36.0,0.06169659388259063,0.03321889066910811,643.5,38.0,0.11432553678750991,0.13421835660334172,1020.5,41.0,0.23964280034422172,0.2550240329594873,838.5,36.0,0.0,0.0,-13.0,34.0,0.0,0.0,65.0,35.0
2026-06-15T17:16:33.730,4.036401042016223,step_45,799.5,41.0,0.014053559166857405,0.024597543297474635,-416.0,36.0,0.0,0.0,299.0,36.0,0.06031360370114455,0.04864576180666819,195.0,38.0,0.19374419152736663,0.1317769130998703,773.5,41.0,0.29050473715185415,0.2840009155413138,799.5,36.0,0.045095434039831156,0.052765697718776226,208.0,34.0,0.0,0.0,110.5,35.0
2026-06-15T17:16:34.004,4.309884333983064,step_50,1046.5,41.0,0.014053559166857405,0.02371252002746624,-429.0,36.0,0.0,0.0,312.0,36.0,0.14016360384419568,0.10704203860532539,526.5,38.0,0.08040623888373374,0.09730678263523308,1046.5,41.0,0.2358239963185717,0.23886472877088577,487.5,36.0,0.0,0.0,45.5,34.0,0.0,0.0,110.5,35.0
2026-06-15T17:16:34.277,4.583045792009216,step_55,962.0,41.0,0.014053559166857405,0.024597543297474635,-442.0,36.0,0.0,0.0,305.5,36.0,0.04449272570207725,0.04898146028839551,-156.0,38.0,0.2383775562047958,0.21170366979476615,-286.0,41.0,0.2997171058785845,0.29315632867933167,526.5,36.0,0.0,0.01829556725413901,962.0,34.0,0.0,0.0,117.0,35.0
2026-06-15T17:16:34.548,4.853896041982807,step_60,507.0,41.0,0.014053559166857405,0.024597543297474635,-481.0,36.0,0.0,0.0,286.0,36.0,0.02056592092856775,0.09260700389105059,-201.5,38.0,0.09508325308561325,0.0899824521248188,357.5,41.0,0.264876647247069,0.2541084916456855,507.0,36.0,0.0,0.0,19.5,34.0,0.0,0.0,123.5,35.0
2026-06-15T17:16:34.816,5.121790124976542,step_65,533.0,41.0,0.014053559166857405,0.022842755779354542,-377.0,36.0,0.0,0.0,305.5,36.0,0.012362765939980846,0.018783855954833294,-312.0,38.0,0.20853235125541686,0.21170366979476615,500.5,41.0,0.2961160555016924,0.2913252460517281,533.0,36.0,0.0,0.0005951018539711605,-32.5,34.0,0.0,0.0,110.5,35.0
2026-06-15T17:16:35.088,5.3940089590032585,step_70,1293.5,41.0,0.014053559166857405,0.022842755779354542,-364.0,36.0,0.0,0.0,299.0,36.0,0.00032043945983062307,0.012741283283741514,-689.0,38.0,0.0,0.03813229571984436,1293.5,41.0,0.2830842777621676,0.2715037766079194,494.0,36.0,0.0,0.0,52.0,34.0,0.0,0.0,97.5,35.0
2026-06-15T17:16:35.360,5.666204874985851,step_75,1046.5,41.0,0.014053559166857405,0.024597543297474635,-461.5,36.0,0.0,0.0,305.5,36.0,0.00032043945983062307,0.003006027313649198,-273.0,38.0,0.16001627296209334,0.1680781261921111,1046.5,41.0,0.2824940606486727,0.28247501335164416,448.5,36.0,0.0,0.0,26.0,34.0,0.0,0.0,104.0,35.0
2026-06-15T17:16:35.635,5.941382709017489,step_80,780.0,42.0,0.032085189273127715,0.0298619058518349,58.5,36.0,0.0,0.0,318.5,36.0,0.03379638609483848,0.024826428625925073,234.0,39.0,0.0870263785123825,0.04483100633249409,-299.0,42.0,0.28760820473551046,0.2818646524757763,663.0,36.0,0.0861948549747467,0.05062943465323873,-780.0,34.0,0.0,0.0,117.0,35.0
2026-06-15T17:16:35.900,6.20615608402295,step_85,565.5,42.0,0.014053559166857405,0.02371252002746624,-390.0,36.0,0.0,0.0,292.5,36.0,0.061854130448848105,0.04226749065384909,565.5,39.0,0.1384224772453308,0.141542687113756,474.5,42.0,0.25255541647791163,0.2592965590905623,565.5,36.0,0.0,0.0,19.5,34.0,0.0,0.0,78.0,35.0
2026-06-15T17:16:36.170,6.476708000001963,step_90,825.5,42.0,0.014053559166857405,0.02635233081559472,-279.5,36.0,0.0,0.0,299.0,36.0,0.05916710090830932,0.04998855573357748,182.0,39.0,0.19727888107299804,0.12903028915846496,825.5,42.0,0.29526273156523003,0.287357900358587,708.5,36.0,0.052927691489458084,0.058869306477454794,182.0,34.0,0.0,0.0,104.0,35.0
2026-06-15T17:16:36.446,6.751853000023402,step_95,1274.0,42.0,0.014053559166857405,0.024597543297474635,-494.0,36.0,0.0,0.0,273.0,36.0,0.15284159970477232,0.10502784771496147,663.0,39.0,0.06195484027266502,0.09272907606622416,1274.0,42.0,0.21064301277517572,0.22299534599832155,773.5,36.0,0.0,0.0,-19.5,34.0,0.0,0.0,91.0,35.0
2026-06-15T17:16:36.719,7.025380041974131,step_100,871.0,42.0,0.014053559166857405,0.024597543297474635,-429.0,36.0,0.0,0.0,299.0,36.0,0.041648399503976204,0.045960173952849626,-318.5,39.0,0.24640619456768034,0.21292439154650186,-507.0,42.0,0.2978078498971392,0.2910200656137942,773.5,36.0,0.0,0.019211108567940796,871.0,34.0,0.0,0.0,78.0,35.0
2026-06-15T17:16:36.998,7.303902291983832,step_105,403.0,42.0,0.014053559166857405,0.02371252002746624,-403.0,36.0,0.0,0.0,318.5,36.0,0.0128782241140307,0.09663538567177844,351.0,39.0,0.08909272253513335,0.08204776073853666,156.0,42.0,0.26643094266771566,0.24983596551461054,351.0,37.0,0.0,0.0,52.0,35.0,0.0,0.0,117.0,35.0
2026-06-15T17:16:37.270,7.575906416983344,step_110,656.5,42.0,0.014053559166857405,0.02371252002746624,-383.5,36.0,0.0,0.0,305.5,36.0,0.00911477967172871,0.021469443808651862,-377.0,39.0,0.20737113058567047,0.21658655680170902,656.5,42.0,0.29309214199899924,0.29071488517586025,234.0,37.0,0.0,0.0009002822919050888,-6.5,35.0,0.0,0.0,97.5,35.0
