timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,mapping_candidate,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,raw_sim_action_0_thumb_abd,sim_ctrl_0_thumb_abd,sim_norm_0_thumb_abd,real_target_preclip_0_thumb_abd,real_target_after_clip_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,raw_sim_action_1_thumb_flex,sim_ctrl_1_thumb_flex,sim_norm_1_thumb_flex,real_target_preclip_1_thumb_flex,real_target_after_clip_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,raw_sim_action_2_thumb_tendon,sim_ctrl_2_thumb_tendon,sim_norm_2_thumb_tendon,real_target_preclip_2_thumb_tendon,real_target_after_clip_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,raw_sim_action_3_index,sim_ctrl_3_index,sim_norm_3_index,real_target_preclip_3_index,real_target_after_clip_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,raw_sim_action_4_middle,sim_ctrl_4_middle,sim_norm_4_middle,real_target_preclip_4_middle,real_target_after_clip_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,raw_sim_action_5_ring,sim_ctrl_5_ring,sim_norm_5_ring,real_target_preclip_5_ring,real_target_after_clip_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,raw_sim_action_6_pinky,sim_ctrl_6_pinky,sim_norm_6_pinky,real_target_preclip_6_pinky,real_target_after_clip_6_pinky
2026-07-03T15:44:43.952,1.5508652499411255,initial_rest,500.5,29.0,,0.014053559166857405,0.015808346684977492,-104.0,28.0,,,,,,0.0,0.0,188.5,29.0,,,,,,0.00032043945983062307,0.0,6.5,29.0,,,,,,0.0,0.0,500.5,28.0,,,,,,0.000289921416037232,0.0,52.0,29.0,,,,,,0.0,0.0,481.0,28.0,,,,,,0.0,0.0,162.5,29.0,,,,,
2026-07-03T15:44:44.039,1.6378751249285415,pregrasp_0,617.5,29.0,,0.033715762569619286,0.030746929121843288,78.0,28.0,,,,,,0.006666666666666666,0.0,435.5,29.0,,,,,,0.0069604028381780704,0.005691615167467766,-19.5,29.0,,,,,,0.009999999999999998,0.004257267109178301,617.5,28.0,,,,,,0.010265761298034129,0.009445334554055084,-110.5,29.0,,,,,,0.009999999999999998,0.005172808422980087,416.0,28.0,,,,,,0.009999999999999998,0.007614251926451514,104.0,29.0,,,,,
2026-07-03T15:44:44.126,1.72547720791772,pregrasp_1,591.5,29.0,,0.05337796597238117,0.04919508659494927,117.0,28.0,,,,,,0.013333333333333332,0.0,585.0,29.0,,,,,,0.013600366216525519,0.012405584802014188,-32.5,29.0,,,,,,0.019999999999999997,0.014633401998931867,364.0,28.0,,,,,,0.020241601180031023,0.019211108567940796,45.5,29.0,,,,,,0.019999999999999997,0.014938582436865798,591.5,28.0,,,,,,0.019999999999999997,0.017380025940337225,240.5,29.0,,,,,
2026-07-03T15:44:44.215,1.8137277499772608,pregrasp_2,721.5,29.0,,0.07304016937514306,0.07029831387808042,52.0,28.0,,,,,,0.02,0.006759746700236515,273.0,29.0,,,,,,0.020240329594872968,0.018783855954833294,-65.0,29.0,,,,,,0.03,0.02439917601281758,721.5,28.0,,,,,,0.030217441062027922,0.029282063019760437,26.0,29.0,,,,,,0.03,0.025009536888685437,611.0,28.0,,,,,,0.03,0.027145799954222935,253.5,29.0,,,,,
2026-07-03T15:44:44.304,1.9030699159484357,pregrasp_3,630.5,29.0,,0.09270237277790494,0.09050125886930648,-71.5,28.0,,,,,,0.026666666666666665,0.01351949340047303,526.5,29.0,,,,,,0.026880292973220414,0.025497825589379724,-110.5,29.0,,,,,,0.039999999999999994,0.03447013046463722,630.5,28.0,,,,,,0.040193280944024815,0.03904783703364614,71.5,29.0,,,,,,0.039999999999999994,0.035080491340505074,598.0,28.0,,,,,,0.039999999999999994,0.03721675440604257,169.0,29.0,,,,,
2026-07-03T15:44:44.395,1.9939632079331204,pregrasp_4,734.5,29.0,,0.11236457618066682,0.10807965209430076,58.5,28.0,,,,,,0.03333333333333333,0.01858548867017624,552.5,29.0,,,,,,0.03352025635156786,0.0315403982604715,-143.0,29.0,,,,,,0.05,0.04422064545662623,734.5,28.0,,,,,,0.05016912082602172,0.04849317158770123,97.5,29.0,,,,,,0.05,0.04483100633249409,650.0,28.0,,,,,,0.05,0.046967269398031586,175.5,29.0,,,,,
2026-07-03T15:44:44.482,2.0808371249586344,pregrasp_5,630.5,29.0,,0.1320267795834287,0.12916762035553522,71.5,28.0,,,,,,0.04,0.025345235370412757,598.0,29.0,,,,,,0.04016021972991531,0.037918669413290605,-188.5,29.0,,,,,,0.06,0.05429159990844587,630.5,28.0,,,,,,0.06014496070801861,0.05825894560158694,143.0,29.0,,,,,,0.06,0.054901960784313725,533.0,28.0,,,,,,0.06,0.05642786297398337,338.0,29.0,,,,,
2026-07-03T15:44:44.572,2.171435374999419,pregrasp_6,650.0,29.0,,0.1516889829861906,0.14937056534676127,65.0,28.0,,,,,,0.04666666666666667,0.032120241092545965,585.0,29.0,,,,,,0.04680018310826276,0.04428168154421302,-195.0,29.0,,,,,,0.07,0.06405737392233157,650.0,28.0,,,,,,0.07012080059001552,0.06741435873960479,234.0,29.0,,,,,,0.07,0.06497291523613337,448.5,28.0,,,,,,0.07,0.066498817425803,312.0,29.0,,,,,
2026-07-03T15:44:44.661,2.260248790960759,pregrasp_7,695.5,29.0,,0.17135118638895247,0.16958876935988404,71.5,28.0,,,,,,0.05333333333333333,0.03887998779278248,591.5,29.0,,,,,,0.053440146486610204,0.05099565117875944,-195.0,29.0,,,,,,0.07999999999999999,0.07412832837415122,669.5,28.0,,,,,,0.0800966404720124,0.07656977187762265,286.0,29.0,,,,,,0.07999999999999999,0.07473868925001907,695.5,28.0,,,,,,0.07999999999999999,0.07595941100175478,383.5,29.0,,,,,
2026-07-03T15:44:44.751,2.35065587493591,pregrasp_8,754.0,29.0,,0.19101338979171434,0.1889219501029984,84.5,28.0,,,,,,0.06,0.0439459830624857,624.0,29.0,,,,,,0.060080109864957654,0.05737392233157854,-240.5,29.0,,,,,,0.09,0.08418402380407417,754.0,28.0,,,,,,0.0900724803540093,0.08632028686961166,227.5,28.0,,,,,,0.09,0.08479438467994202,702.0,28.0,,,,,,0.09,0.08601510643167773,429.0,29.0,,,,,
