timestamp,elapsed_s,pose_index,source_step,event,note,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-07-13T10:42:32.013,1.6507454579987098,-1,-1,rest,,0.014053559166857405,0.014053559166857405,-6.5,40.0,0.0,0.0,149.5,42.0,0.00032043945983062307,0.0,26.0,41.0,0.0,0.0,45.5,42.0,0.000289921416037232,0.0,32.5,41.0,0.0,0.0,110.5,42.0,0.0,0.0,39.0,42.0
2026-07-13T10:42:32.120,1.7577032080007484,0,117,move_ramp,,0.029053559166857403,0.02810711833371481,45.5,40.0,0.015,0.0,630.5,42.0,0.015320439459830623,0.014755474174105438,19.5,41.0,0.015,0.010666056305790799,416.0,41.0,0.015289921416037232,0.011276417181658656,474.5,41.0,0.015,0.011581597619592585,468.0,42.0,0.015,0.013107499809262227,195.0,41.0
2026-07-13T10:42:32.228,1.8650152909976896,0,117,move_ramp,,0.0440535591668574,0.04217593652246891,84.5,40.0,0.03,0.014358739604791334,617.5,42.0,0.030320439459830623,0.029526207370107575,-52.0,41.0,0.03,0.025009536888685437,520.0,41.0,0.03028992141603723,0.02561989776455329,533.0,41.0,0.03,0.025925078202487222,533.0,42.0,0.03,0.027450980392156862,240.5,42.0
2026-07-13T10:42:32.335,1.9726248750012019,0,117,move_ramp,,0.0590535591668574,0.0579842832074464,52.0,40.0,0.045,0.029571984435797664,598.0,42.0,0.04532043945983062,0.04293888761730373,-201.5,41.0,0.045,0.039658197909514,572.0,41.0,0.04528992141603723,0.04025329976348516,546.0,41.0,0.045,0.04055848020141909,565.5,42.0,0.045,0.042084382391088734,286.0,42.0
2026-07-13T10:42:32.442,2.078678874997422,0,117,move_ramp,,0.07405355916685741,0.0729228656443122,39.0,40.0,0.06,0.042252231631952394,708.5,42.0,0.06032043945983062,0.05737392233157854,-273.0,41.0,0.06,0.054901960784313725,539.5,42.0,0.06028992141603723,0.05520714122224765,559.0,41.0,0.06,0.05520714122224765,617.5,42.0,0.06,0.05734340428778516,286.0,42.0
2026-07-13T10:42:32.544,2.1810554999974556,0,117,move_ramp,,0.08905355916685741,0.08961623559929809,-143.0,40.0,0.075,0.05748073548485542,676.0,42.0,0.07532043945983062,0.07180895704585336,-299.0,41.0,0.075,0.06924544136720837,624.0,42.0,0.07528992141603723,0.0695506218051423,630.5,41.0,0.075,0.06985580224307622,676.0,42.0,0.075,0.07138170443274586,318.5,42.0
2026-07-13T10:42:32.648,2.284930791000079,0,117,move_ramp,,0.1040535591668574,0.10368505378805219,19.5,40.0,0.09,0.07183947508964675,689.0,42.0,0.09032043945983062,0.08690012970168612,-292.5,41.0,0.09,0.08418402380407417,598.0,42.0,0.09028992141603723,0.08479438467994202,448.5,41.0,0.09,0.08509956511787595,669.5,42.0,0.09,0.08632028686961166,344.5,42.0
2026-07-13T10:42:32.754,2.3910544579994166,0,117,move_ramp,,0.1190535591668574,0.11862363622491796,39.0,40.0,0.105,0.08705271992065308,773.5,42.0,0.10532043945983062,0.10133516441596094,-351.0,41.0,0.105,0.09913786526283665,650.0,42.0,0.10528992141603723,0.09913786526283665,806.0,41.0,0.105,0.09974822613870452,565.5,42.0,0.105,0.10127412832837415,429.0,42.0
2026-07-13T10:42:32.860,2.49720299999899,0,117,move_ramp,,0.1340535591668574,0.13443198290989547,-45.5,40.0,0.12,0.10058747234302282,832.0,42.0,0.12032043945983062,0.1164415960936904,-370.5,41.0,0.12,0.11378652628366522,715.0,42.0,0.12028992141603723,0.11439688715953307,734.5,41.0,0.12,0.11439688715953307,767.0,42.0,0.12,0.11561760891126881,526.5,42.0
2026-07-13T10:42:32.968,2.604671082997811,0,117,move_ramp,,0.14905355916685742,0.14850080109864958,32.5,40.0,0.135,0.11580071717402915,832.0,42.0,0.13532043945983063,0.13153276874952316,-357.5,41.0,0.135,0.128725108720531,780.0,41.0,0.13528992141603724,0.12903028915846496,695.5,41.0,0.135,0.12933546959639888,715.0,42.0,0.135,0.13116655222400245,344.5,42.0
2026-07-13T10:42:33.070,2.7063747079955647,0,117,move_ramp,,0.16405355916685743,0.16255436026550696,78.0,40.0,0.15000000000000002,0.13101396200503548,819.0,42.0,0.15032043945983065,0.14596780346379798,-377.0,41.0,0.15000000000000002,0.14398413061722742,663.0,42.0,0.15028992141603725,0.14428931105516135,741.0,42.0,0.15000000000000002,0.14398413061722742,819.0,42.0,0.15000000000000002,0.14520485236896316,565.5,42.0
2026-07-13T10:42:33.172,2.808474165998632,0,117,move_ramp,,0.17905355916685745,0.17749294270237279,65.0,40.0,0.16500000000000004,0.14622720683604182,838.5,42.0,0.16532043945983066,0.16139467460135806,-357.5,41.0,0.16500000000000004,0.158632791638056,708.5,42.0,0.16528992141603727,0.15924315251392385,734.5,41.0,0.16500000000000004,0.15893797207598992,819.0,42.0,0.16500000000000004,0.16014343480582893,533.0,42.0
2026-07-13T10:42:33.278,2.91496937500051,0,117,move_ramp,,0.19405355916685746,0.193316548409247,6.5,40.0,0.18000000000000005,0.15976195925841152,884.0,42.0,0.18032043945983067,0.1761654077973602,-390.0,41.0,0.18000000000000005,0.17326619363698786,773.5,42.0,0.18028992141603728,0.17418173495078965,702.0,42.0,0.18000000000000005,0.17387655451285572,806.0,42.0,0.18000000000000005,0.17540245670252536,533.0,42.0
2026-07-13T10:42:33.386,3.0224882080001407,0,117,move_ramp,,0.20905355916685747,0.20825513084611277,32.5,40.0,0.19500000000000006,0.17497520408941786,877.5,42.0,0.19532043945983069,0.19127183947508963,-377.0,41.0,0.19500000000000006,0.1885252155336843,728.0,42.0,0.1952899214160373,0.18944075684748607,585.0,41.0,0.19500000000000006,0.18913557640955214,780.0,42.0,0.19500000000000006,0.19005111772335392,591.5,42.0
2026-07-13T10:42:33.494,3.130287457999657,0,117,move_ramp,,0.22405355916685749,0.22230869001297016,58.5,40.0,0.21000000000000008,0.1884946974898909,968.5,42.0,0.2103204394598307,0.2063630121309224,-344.5,41.0,0.21000000000000008,0.20315861753261616,812.5,42.0,0.2102899214160373,0.20376897840848401,786.5,42.0,0.21000000000000008,0.20407415884641794,838.5,42.0,0.21000000000000008,0.20498970016021972,598.0,42.0
2026-07-13T10:42:33.597,3.2332834159969934,0,117,move_ramp,,0.2390535591668575,0.23813229571984432,52.0,40.0,0.2250000000000001,0.20456244754711222,942.5,42.0,0.2253204394598307,0.22113374532692454,-377.0,41.0,0.2250000000000001,0.21811245899137865,741.0,42.0,0.22528992141603732,0.21902800030518044,741.0,42.0,0.2250000000000001,0.21902800030518044,825.5,42.0,0.2250000000000001,0.2196383611810483,604.5,42.0
2026-07-13T10:42:33.703,3.33915758299554,0,117,move_ramp,,0.2540535591668575,0.25307087815671014,97.5,40.0,0.2400000000000001,0.21892118715190356,903.5,42.0,0.24032043945983073,0.23590447852292667,-416.0,41.0,0.2400000000000001,0.23337148088807508,780.0,42.0,0.24028992141603733,0.233676661326009,767.0,42.0,0.2400000000000001,0.2339818417639429,721.5,42.0,0.2400000000000001,0.2345922026398108,559.0,42.0
