timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-15T17:12:06.001,1.55219458299689,initial_rest,299.0,34.0,0.014053559166857405,0.02020294499122606,-292.5,33.0,0.0,0.0,299.0,34.0,0.00032043945983062307,0.00032043945983062307,71.5,34.0,0.0,0.0,32.5,34.0,0.000289921416037232,0.0,32.5,33.0,0.0,0.0,26.0,31.0,0.0,0.0,104.0,33.0
2026-06-15T17:12:06.058,1.6094251250033267,step_0,1046.5,34.0,0.014053559166857405,0.02020294499122606,-266.5,33.0,0.0,0.0,305.5,34.0,0.00032043945983062307,0.00032043945983062307,71.5,34.0,0.04753119498491287,0.031113145647364004,-65.0,34.0,0.20196702028631464,0.06070038910505836,1046.5,33.0,0.002195163397118449,0.0018158236057068745,84.5,31.0,0.0,0.0,84.5,33.0
2026-06-15T17:12:06.328,1.8784982499782927,step_5,1001.0,34.0,0.014053559166857405,0.02020294499122606,-286.0,33.0,0.0,0.0,299.0,34.0,0.10273232054904113,0.06845197222858015,624.0,34.0,0.05710827559232712,0.06894026092927444,1001.0,34.0,0.16111347521662012,0.1671625848783093,604.5,33.0,0.0,0.0,26.0,31.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:06.595,2.1458015409880318,step_10,546.0,34.0,0.014053559166857405,0.02020294499122606,-325.0,33.0,0.0,0.0,286.0,34.0,0.026508023263961178,0.028854810406652935,-84.5,34.0,0.16822843253612518,0.15069810025177385,-78.0,34.0,0.21388297225355402,0.2077363241016251,513.5,33.0,0.0,0.009445334554055084,546.0,31.0,0.0,0.0,71.5,33.0
2026-06-15T17:12:06.868,2.4189644159632735,step_15,851.5,34.0,0.014053559166857405,0.02020294499122606,-325.0,33.0,0.0,0.0,292.5,34.0,0.006283578695803981,0.047302967879758906,-851.5,34.0,0.06165342405438423,0.05947966735332264,162.5,34.0,0.19198029185652032,0.1833371480888075,487.5,33.0,0.0,0.0,6.5,31.0,0.0,0.0,78.0,33.0
2026-06-15T17:12:07.142,2.693425124976784,step_20,559.0,34.0,0.014053559166857405,0.01931792172121767,-266.5,33.0,0.0,0.0,299.0,34.0,0.010164990322738987,0.015426871137560081,-279.5,34.0,0.14390967786312103,0.1479514763103685,559.0,34.0,0.20986907626508966,0.20743114366369117,234.0,33.0,0.0,0.0005951018539711605,-39.0,31.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:07.417,2.9680744579527527,step_25,975.0,34.0,0.014053559166857405,0.01931792172121767,-260.0,33.0,0.0,0.0,305.5,34.0,0.00032043945983062307,0.00770580605783169,-273.0,34.0,0.0,0.03080796520943008,975.0,34.0,0.2059910937678744,0.1927977416647593,416.0,33.0,0.0,0.0,19.5,31.0,0.0,0.0,84.5,33.0
2026-06-15T17:12:07.693,3.244324290950317,step_30,630.5,34.0,0.014053559166857405,0.021087968261234456,-305.5,33.0,0.0,0.0,292.5,34.0,0.00032043945983062307,0.0026703288319218726,-104.0,34.0,0.11928754299879074,0.1265888456549935,630.5,34.0,0.2055129602086474,0.2046845197222858,130.0,33.0,0.0,0.0,26.0,31.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:07.961,3.5115331249544397,step_35,630.5,34.0,0.0365585929281203,0.03163195239185168,52.0,33.0,0.0,0.0,305.5,34.0,0.021737235831171375,0.0157625696192874,221.0,34.0,0.058650508522987366,0.03569085221637293,58.5,34.0,0.20598677243112817,0.20071717402914474,630.5,33.0,0.06131235137581825,0.03904783703364614,-364.0,31.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:08.233,3.7841884999652393,step_40,643.5,34.0,0.014053559166857405,0.02195773250934615,-351.0,33.0,0.0,0.0,305.5,34.0,0.04416054976180206,0.030869001297016866,403.0,34.0,0.08166109770536423,0.0899824521248188,643.5,34.0,0.1712562635075976,0.17845426108186466,572.0,33.0,0.0,0.0,6.5,32.0,0.0,0.0,117.0,33.0
2026-06-15T17:12:08.507,4.058144957991317,step_45,624.0,34.0,0.014053559166857405,0.02195773250934615,-331.5,33.0,0.0,0.0,318.5,34.0,0.04317269963219772,0.03355458915083543,175.5,34.0,0.1383887082338333,0.09578088044556345,-565.5,34.0,0.2075862183701922,0.20163271534294652,624.0,33.0,0.032211024314165115,0.0375219348439765,208.0,31.0,0.0,0.0,130.0,33.0
2026-06-15T17:12:08.783,4.333721250004601,step_50,689.0,34.0,0.014053559166857405,0.021087968261234456,-312.0,33.0,0.0,0.0,299.0,34.0,0.1002084140200914,0.08052185854886702,234.0,34.0,0.057433027774095535,0.06680399786373693,689.0,34.0,0.168528546346419,0.16990920881971466,409.5,33.0,0.0,0.0,45.5,31.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:09.053,4.604329457972199,step_55,669.5,34.0,0.014053559166857405,0.02195773250934615,-344.5,33.0,0.0,0.0,299.0,34.0,0.031872072490006786,0.03355458915083543,-130.0,34.0,0.1702696830034256,0.15405508506904708,149.5,34.0,0.21416648174642816,0.20834668497749295,669.5,33.0,0.0,0.009750514991989014,416.0,32.0,0.0,0.0,104.0,33.0
2026-06-15T17:12:09.325,4.875688374973834,step_60,832.0,34.0,0.014053559166857405,0.02195773250934615,-344.5,33.0,0.0,0.0,305.5,34.0,0.014781497651785713,0.05233844510566873,-832.0,34.0,0.06791660934686661,0.06344701304646372,318.5,34.0,0.18928043986677423,0.18120088502327,448.5,33.0,0.0,0.0,19.5,32.0,0.0,0.0,104.0,33.0
2026-06-15T17:12:09.597,5.148180124990176,step_65,539.5,35.0,0.014053559166857405,0.02020294499122606,-260.0,33.0,0.0,0.0,305.5,34.0,0.008922101231366497,0.01441977569237812,-279.5,34.0,0.1489516794681549,0.15069810025177385,422.5,35.0,0.21159430290579095,0.2068207827878233,539.5,33.0,0.0,0.000289921416037232,279.5,32.0,0.0,0.0,97.5,33.0
2026-06-15T17:12:09.867,5.418436957988888,step_70,747.5,35.0,0.014053559166857405,0.02020294499122606,-286.0,33.0,0.0,0.0,286.0,34.0,0.00032043945983062307,0.005355916685740441,-266.5,34.0,0.0,0.01799038681620508,747.5,35.0,0.20228589023470178,0.194018463416495,377.0,33.0,0.0,0.0,52.0,32.0,0.0,0.0,84.5,33.0
2026-06-15T17:12:10.142,5.693326165957842,step_75,559.0,35.0,0.014053559166857405,0.02195773250934615,-344.5,33.0,0.0,0.0,299.0,34.0,0.00032043945983062307,0.003006027313649198,-149.5,34.0,0.11429733783006668,0.12170595864805067,559.0,35.0,0.20186430658220544,0.2013275349050126,299.0,33.0,0.0,0.0,13.0,32.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:10.419,5.969984374998603,step_80,604.5,35.0,0.026933294957050484,0.024597543297474635,71.5,33.0,0.0,0.0,312.0,34.0,0.024231829913407665,0.01811245899137865,195.0,34.0,0.06216169893741608,0.03904783703364614,-162.5,35.0,0.20551726664423242,0.20010681315327689,604.5,33.0,0.0615677535533905,0.04086366063935302,-305.5,32.0,0.0,0.0,97.5,33.0
2026-06-15T17:12:10.688,6.239407665969338,step_85,429.0,35.0,0.014053559166857405,0.021087968261234456,-305.5,33.0,0.0,0.0,312.0,34.0,0.0442730758805574,0.03221179522392614,221.0,34.0,0.09887319803237915,0.1006637674525063,182.0,35.0,0.1804795607459475,0.1842526894026093,429.0,33.0,0.0,0.0,84.5,32.0,0.0,0.0,104.0,33.0
2026-06-15T17:12:10.957,6.5081348329549655,step_90,715.0,35.0,0.014053559166857405,0.02195773250934615,-318.5,34.0,0.0,0.0,286.0,34.0,0.04235376906588684,0.03523308155947204,58.5,34.0,0.1409134864807129,0.09669642175936523,-526.5,35.0,0.2109847858083178,0.20407415884641794,715.0,33.0,0.03780549392104149,0.041168841077286945,234.0,32.0,0.0,0.0,117.0,33.0
2026-06-15T17:12:11.230,6.781193915987387,step_95,949.0,35.0,0.014053559166857405,0.021087968261234456,-305.5,33.0,0.0,0.0,299.0,34.0,0.1092641253490747,0.08387884336614022,429.0,34.0,0.044253457337617874,0.05978484779125659,949.0,35.0,0.15054212952970758,0.1564965285725185,637.0,33.0,0.0,0.0,19.5,32.0,0.0,0.0,91.0,33.0
2026-06-15T17:12:11.505,7.05612124997424,step_100,702.0,35.0,0.014053559166857405,0.02195773250934615,-344.5,33.0,0.0,0.0,299.0,34.0,0.029840410919934612,0.03221179522392614,-45.5,34.0,0.17600442469120026,0.15497062638284886,-13.0,35.0,0.21280272747396722,0.2068207827878233,702.0,33.0,0.0,0.011581597619592585,552.5,32.0,0.0,0.0,104.0,33.0
