timestamp,elapsed_s,pose_index,source_step,event,note,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-07-13T09:51:04.955,1.7386678339971695,-1,-1,rest,,0.014053559166857405,0.012298771648737317,58.5,33.0,0.0,0.0,266.5,34.0,0.00032043945983062307,0.0,39.0,31.0,0.0,0.0,78.0,32.0,0.000289921416037232,0.0,58.5,32.0,0.0,0.0,123.5,33.0,0.0,0.0,84.5,33.0
2026-07-13T09:51:05.062,1.845864041999448,0,0,move_ramp,,0.029053559166857403,0.027237354085603113,45.5,33.0,0.015,0.0,598.0,34.0,0.015320439459830623,0.01441977569237812,-13.0,31.0,0.015,0.010666056305790799,461.5,32.0,0.015289921416037232,0.011276417181658656,468.0,32.0,0.015,0.011276417181658656,526.5,33.0,0.015,0.013107499809262227,214.5,33.0
2026-07-13T09:51:05.170,1.9536471249957685,0,0,move_ramp,,0.0440535591668574,0.043045700770580606,-84.5,33.0,0.03,0.015213244831006332,604.5,34.0,0.030320439459830623,0.029190508888380255,-91.0,31.0,0.03,0.025314717326619364,513.5,32.0,0.03028992141603723,0.025925078202487222,507.0,32.0,0.03,0.02623025864042115,390.0,33.0,0.03,0.027450980392156862,247.0,33.0
2026-07-13T09:51:05.278,2.061676166995312,0,0,move_ramp,,0.0590535591668574,0.0579842832074464,13.0,33.0,0.045,0.030426489662012664,474.5,34.0,0.04532043945983062,0.04327458609903105,-130.0,31.0,0.045,0.039963378347447925,598.0,32.0,0.04528992141603723,0.04055848020141909,520.0,32.0,0.045,0.04086366063935302,513.5,33.0,0.045,0.04238956282902266,266.5,33.0
2026-07-13T09:51:05.383,2.166200374995242,0,0,move_ramp,,0.07405355916685741,0.0720531013962005,65.0,33.0,0.06,0.04310673685816739,676.0,34.0,0.06032043945983062,0.05737392233157854,-214.5,31.0,0.06,0.054901960784313725,513.5,32.0,0.06028992141603723,0.05520714122224765,624.0,32.0,0.06,0.05520714122224765,591.5,33.0,0.06,0.05703822384985122,208.0,33.0
2026-07-13T09:51:05.489,2.272183999994013,0,0,move_ramp,,0.08905355916685741,0.08786144808117799,65.0,33.0,0.075,0.059159227893492025,656.5,34.0,0.07532043945983062,0.07180895704585336,-325.0,31.0,0.075,0.0695506218051423,565.5,32.0,0.07528992141603723,0.07016098268101015,585.0,32.0,0.075,0.06985580224307622,656.5,33.0,0.075,0.07138170443274586,357.5,33.0
2026-07-13T09:51:05.596,2.3791414169972995,0,0,move_ramp,,0.1040535591668574,0.10455481803616389,39.0,33.0,0.09,0.07437247272449836,559.0,34.0,0.09032043945983062,0.0865644312199588,-312.0,31.0,0.09,0.08479438467994202,578.5,32.0,0.09028992141603723,0.08509956511787595,591.5,32.0,0.09,0.08509956511787595,669.5,33.0,0.09,0.08693064774547951,175.5,33.0
2026-07-13T09:51:05.699,2.482176041994535,0,0,move_ramp,,0.1190535591668574,0.11862363622491796,32.5,33.0,0.10499999701976775,0.08790722514686809,741.0,34.0,0.10532043945983062,0.10167086289768826,-325.0,31.0,0.105,0.09944304570077057,591.5,32.0,0.10528992141603723,0.10005340657663844,468.0,32.0,0.105,0.10005340657663844,708.5,33.0,0.105,0.10127412832837415,377.0,33.0
2026-07-13T09:51:05.806,2.589171166997403,0,0,move_ramp,,0.1340535591668574,0.1318074311436637,78.0,33.0,0.10499999701976775,0.08960097657740139,643.5,34.0,0.12032043945983062,0.1164415960936904,-351.0,31.0,0.12,0.11409170672159916,689.0,32.0,0.12028992141603723,0.114702067597467,643.5,32.0,0.12,0.11500724803540091,682.5,33.0,0.12,0.11561760891126881,481.0,33.0
2026-07-13T09:51:05.913,2.696178374993906,0,0,move_ramp,,0.14905355916685742,0.1476157778286412,84.5,33.0,0.10499999701976775,0.08960097657740139,604.5,34.0,0.13532043945983063,0.13153276874952316,-325.0,31.0,0.135,0.12903028915846496,669.5,32.0,0.13528992141603724,0.12933546959639888,708.5,32.0,0.135,0.12933546959639888,780.0,33.0,0.135,0.13086137178606852,429.0,33.0
2026-07-13T09:51:06.021,2.80417554199812,0,0,move_ramp,,0.16405355916685743,0.16343938353551535,-26.0,33.0,0.10499999701976775,0.09127946898603799,546.0,34.0,0.15032043945983065,0.14663920042725262,-318.5,31.0,0.15000000000000002,0.14398413061722742,663.0,32.0,0.15028992141603725,0.1445944914930953,676.0,32.0,0.15000000000000002,0.1445944914930953,715.0,33.0,0.15000000000000002,0.1455100328068971,500.5,33.0
2026-07-13T09:51:06.129,2.912142999994103,0,0,move_ramp,,0.17905355916685745,0.1766231784542611,45.5,33.0,0.10499999701976775,0.0938277256427863,500.5,34.0,0.16532043945983066,0.16139467460135806,-357.5,31.0,0.16500000000000004,0.158632791638056,689.0,32.0,0.16528992141603727,0.15954833295185777,552.5,32.0,0.16500000000000004,0.15954833295185777,747.5,33.0,0.16500000000000004,0.16014343480582893,533.0,33.0
2026-07-13T09:51:06.236,3.0191550419986015,0,0,move_ramp,,0.19405355916685746,0.19067673762111848,97.5,33.0,0.10499999701976775,0.0955062180514229,325.0,34.0,0.18032043945983067,0.17650110627908752,-390.0,31.0,0.18000000000000005,0.17387655451285572,747.5,32.0,0.18028992141603728,0.17448691538872357,689.0,32.0,0.18000000000000005,0.17418173495078965,825.5,33.0,0.18000000000000005,0.17540245670252536,533.0,33.0
2026-07-13T09:51:06.343,3.126161374995718,0,0,move_ramp,,0.20905355916685747,0.20561532005798427,71.5,33.0,0.10499999701976775,0.09719996948195621,273.0,34.0,0.19532043945983069,0.19127183947508963,-390.0,31.0,0.19500000000000006,0.18883039597161821,663.0,32.0,0.1952899214160373,0.18944075684748607,721.5,32.0,0.19500000000000006,0.18974593728542,624.0,33.0,0.19500000000000006,0.19066147859922178,507.0,33.0
2026-07-13T09:51:06.451,3.234087124998041,0,0,move_ramp,,0.22405355916685749,0.21966887922484168,97.5,33.0,0.10499999701976775,0.09719996948195621,253.5,34.0,0.2103204394598307,0.20602731364919508,-383.5,31.0,0.21000000000000008,0.20376897840848401,624.0,32.0,0.2102899214160373,0.20437933928435187,747.5,32.0,0.21000000000000008,0.20407415884641794,786.5,33.0,0.21000000000000008,0.20498970016021972,572.0,33.0
2026-07-13T09:51:06.558,3.341614708995621,0,0,move_ramp,,0.2390535591668575,0.23549248493171585,97.5,32.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.2253204394598307,0.22113374532692454,-403.0,31.0,0.2250000000000001,0.2187228198672465,695.5,32.0,0.22528992141603732,0.2196383611810483,708.5,32.0,0.2250000000000001,0.21902800030518044,825.5,33.0,0.2250000000000001,0.22024872205691615,546.0,33.0
2026-07-13T09:51:06.664,3.4478369589996873,0,0,move_ramp,,0.2540535591668575,0.2504310673685817,117.0,33.0,0.10499999701976775,0.09719996948195621,260.0,34.0,0.24032043945983073,0.236240177004654,-370.5,31.0,0.2400000000000001,0.233676661326009,721.5,32.0,0.24028992141603733,0.23428702220187686,734.5,32.0,0.2400000000000001,0.2345922026398108,721.5,33.0,0.2400000000000001,0.23520256351567864,409.5,33.0
2026-07-13T09:51:06.772,3.5555737919930834,0,0,move_ramp,,0.2690535591668575,0.26536964980544747,130.0,33.0,0.10499999701976775,0.09719996948195621,273.0,34.0,0.25532043945983074,0.2506599526970321,-396.5,31.0,0.2550000000000001,0.24831006332494085,741.0,32.0,0.25528992141603735,0.24922560463874263,695.5,32.0,0.2550000000000001,0.24922560463874263,760.5,33.0,0.2550000000000001,0.25014114595254444,461.5,33.0
2026-07-13T09:51:06.879,3.6621684999990975,0,0,move_ramp,,0.28405355916685754,0.28119325551232166,71.5,33.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.27032043945983075,0.2661020828564889,-396.5,31.0,0.27000000000000013,0.2635690852216373,786.5,32.0,0.27028992141603736,0.26417944609750516,721.5,32.0,0.27000000000000013,0.2644846265354391,767.0,33.0,0.27000000000000013,0.26509498741130694,682.5,33.0
2026-07-13T09:51:06.986,3.7691628339962335,0,0,move_ramp,,0.29905355916685755,0.29613183794918746,97.5,33.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.28532043945983077,0.28085755703059434,-422.5,31.0,0.28500000000000014,0.2785229266803998,793.0,32.0,0.2852899214160374,0.27913328755626765,760.5,32.0,0.28500000000000014,0.2794384679942016,676.0,33.0,0.28500000000000014,0.28003356984817274,611.0,33.0
2026-07-13T09:51:07.092,3.875851041993883,0,0,move_ramp,,0.31405355916685757,0.31018539711604487,136.5,33.0,0.10499999701976775,0.09719996948195621,286.0,34.0,0.2939999914169311,0.2892500190737774,-494.0,31.0,0.30000000000000016,0.29315632867933167,760.5,32.0,0.3002899214160374,0.2943770504310674,734.5,32.0,0.30000000000000016,0.29407186999313345,825.5,33.0,0.30000000000000016,0.29498741130693523,585.0,33.0
2026-07-13T09:51:07.196,3.9793436669933726,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,110.5,33.0,0.10499999701976775,0.09719996948195621,253.5,34.0,0.2939999914169311,0.29025711451895936,-364.0,31.0,0.31500000000000017,0.3084153505760281,747.5,32.0,0.3152899214160374,0.30902571145189595,760.5,32.0,0.31500000000000017,0.3093308918898299,806.0,33.0,0.31500000000000017,0.30994125276569773,695.5,33.0
2026-07-13T09:51:07.303,4.086290541999915,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,130.0,33.0,0.10499999701976775,0.09719996948195621,273.0,34.0,0.2939999914169311,0.29025711451895936,-377.0,32.0,0.3300000000000002,0.3233539330128939,767.0,32.0,0.3302899214160374,0.3242694743266957,734.5,32.0,0.3300000000000002,0.3236591134508278,851.5,33.0,0.3300000000000002,0.3245746547646296,598.0,33.0
2026-07-13T09:51:07.411,4.194160416998784,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,97.5,33.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.2939999914169311,0.29025711451895936,-383.5,31.0,0.3450000000000002,0.3386129549095903,708.5,33.0,0.3452899214160374,0.33922331578545817,754.0,32.0,0.3450000000000002,0.33891813534752424,825.5,33.0,0.3450000000000002,0.3395284962233921,611.0,33.0
2026-07-13T09:51:07.516,4.299827584000013,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,149.5,33.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.2939999914169311,0.29025711451895936,-377.0,31.0,0.3600000000000002,0.35417715724422066,656.5,33.0,0.36028992141603744,0.35417715724422066,728.0,32.0,0.3600000000000002,0.35417715724422066,845.0,33.0,0.3600000000000002,0.3547875181200885,637.0,33.0
2026-07-13T09:51:07.620,4.40322174999892,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,136.5,33.0,0.10499999701976775,0.09719996948195621,273.0,34.0,0.2939999914169311,0.29025711451895936,-377.0,31.0,0.3750000000000002,0.3685053788052186,754.0,33.0,0.37528992141603745,0.36881055924315254,832.0,32.0,0.3750000000000002,0.36911573968108646,715.0,33.0,0.3750000000000002,0.3697261005569543,663.0,33.0
2026-07-13T09:51:07.726,4.509137833993009,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,117.0,33.0,0.10499999701976775,0.09719996948195621,260.0,34.0,0.2939999914169311,0.29025711451895936,-390.0,32.0,0.39000000000000024,0.38406958113984896,643.5,33.0,0.39028992141603747,0.3843747615777829,760.5,32.0,0.39000000000000024,0.3843747615777829,773.5,33.0,0.39000000000000024,0.38529030289158467,370.5,33.0
2026-07-13T09:51:07.832,4.61522774999321,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,136.5,33.0,0.10499999701976775,0.09719996948195621,266.5,34.0,0.2939999914169311,0.29025711451895936,-377.0,32.0,0.40500000000000025,0.39902342259861145,663.0,33.0,0.4052899214160375,0.3993286030365454,708.5,32.0,0.40500000000000025,0.39902342259861145,773.5,34.0,0.40500000000000025,0.3996337834744793,663.0,33.0
2026-07-13T09:51:07.938,4.721185499998683,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,117.0,33.0,0.10499999701976775,0.09719996948195621,240.5,34.0,0.2939999914169311,0.29025711451895936,-390.0,32.0,0.42000000000000026,0.4139620050354772,617.5,33.0,0.4202899214160375,0.4142671854734112,728.0,32.0,0.42000000000000026,0.4145723659113451,656.5,33.0,0.42000000000000026,0.41487754634927904,598.0,33.0
2026-07-13T09:51:08.045,4.82816679199459,0,0,move_ramp,,0.32796761751174924,0.3242389562829022,117.0,33.0,0.10499999701976775,0.09719996948195621,253.5,34.0,0.2939999914169311,0.29025711451895936,-370.5,32.0,0.4350000000000003,0.4289158464942397,676.0,33.0,0.4352899214160375,0.4292210269321736,767.0,32.0,0.4350000000000003,0.4292210269321736,799.5,34.0,0.4350000000000003,0.42983138780804153,604.5,33.0
