step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.4570354998577386,0.09405355916685741,0.05886930647745479,-312.0,41.0,0.08,0.03718623636224918,305.5,42.0,0.08032043945983063,0.037247272449835965,585.0,44.0,0.08,0.029892423895628295,-136.5,46.0,0.08028992141603723,0.03665217059586481,-656.5,46.0,0.08,0.03477531090257115,-416.0,48.0,0.08,0.035080491340505074,-513.5,46.0
1,0.5120775408577174,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.16028992141603723,,,,0.16,,,,0.16,,,
2,0.5664123329333961,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.24028992141603722,,,,0.24,,,,0.24,,,
3,0.6220462077762932,0.27987299025058743,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.25456013679504397,,,,0.32,,,,0.32,,,
4,0.6761239578481764,0.29302139699459073,,,,0.29754894971847534,,,,0.3271016123890877,,,,0.4,,,,0.26610364615917204,,,,0.4,,,,0.4,,,
5,0.7317215828225017,0.3293348699808121,0.3163347829404135,-78.0,40.0,0.23610938847064974,0.24850843060959793,448.5,43.0,0.3849737292528152,0.36173037308308537,260.0,44.0,0.4388393461704254,0.42067597467002366,-71.5,45.0,0.2343057304620743,0.23981078812848097,435.5,46.0,0.4024957656860352,0.3947508964675364,565.5,47.0,0.48000000000000004,0.4404974441138323,-604.5,46.0
6,0.7870536248665303,0.30723469793796543,,,,0.24709563791751862,,,,0.41813942074775695,,,,0.45829337537288667,,,,0.292937308549881,,,,0.4824957656860352,,,,0.56,,,
7,0.838880707975477,0.30908533275127414,,,,0.3270956379175186,,,,0.4087649822235107,,,,0.45868649184703825,,,,0.24615252614021305,,,,0.5624957656860352,,,,0.64,,,
8,0.8917105000000447,0.3045424342155457,,,,0.37558470606803895,,,,0.36002367347478864,,,,0.3816696465015411,,,,0.28732878565788267,,,,0.5042543947696686,,,,0.7196172595024108,,,
9,0.9472757498733699,0.32243164539337166,,,,0.3002891159057618,,,,0.29561392158269884,,,,0.3311491310596466,,,,0.2938999474048615,,,,0.46057382225990295,,,,0.6562389314174653,,,
10,1.0052981658373028,0.35311424434185035,0.34181734950789655,-260.0,41.0,0.23690053641796113,0.2527351796749828,442.0,43.0,0.37561392158269885,0.3385824368657969,286.0,44.0,0.3796698719263077,0.35722896162355994,494.0,45.0,0.27924467623233795,0.27989623865110247,260.0,46.0,0.3911530911922455,0.4157930876630808,1202.5,47.0,0.6350202798843384,0.6394140535591668,721.5,46.0
11,1.0584531659260392,0.33453768849372867,,,,0.2569390749931335,,,,0.42726583540439605,,,,0.4376086354255676,,,,0.23228177726268773,,,,0.4711530911922455,,,,0.7150202798843384,,,
12,1.1114330829586834,0.3093815970420838,,,,0.3098690581321717,,,,0.42026921540498735,,,,0.44778873324394225,,,,0.2891802340745926,,,,0.5511530911922455,,,,0.7753145873546601,,,
13,1.1637010409031063,0.34063534557819364,,,,0.3118204295635224,,,,0.4282567667961121,,,,0.5277887332439423,,,,0.3620498925447464,,,,0.4711530911922455,,,,0.7989021182060241,,,
14,1.2173575409688056,0.3343036460876465,,,,0.3132536482810975,,,,0.44455413162708285,,,,0.550014328956604,,,,0.4117892861366272,,,,0.5511530911922455,,,,0.7189021182060241,,,
15,1.273205957841128,0.3473242795467377,0.3453421835660334,-221.0,41.0,0.32757066488265996,0.3017624170290684,955.5,42.0,0.44589391112327575,0.43993286030365447,-507.0,44.0,0.5526915848255157,0.5207293812466621,3919.5,45.0,0.4917892861366272,0.45168230716411073,-539.5,46.0,0.4711530911922455,0.49999237048905165,936.0,47.0,0.7755315899848938,0.749233234149691,273.0,46.0
16,1.3285031248815358,0.3307010477781296,,,,0.33934031426906586,,,,0.4459939467906952,,,,0.5082100093364715,,,,0.4313352733850479,,,,0.5511530911922455,,,,0.755872094631195,,,
17,1.3839775410015136,0.3041395002603531,,,,0.37904006719589234,,,,0.3755696254968643,,,,0.4282100093364715,,,,0.3702778428792953,,,,0.5275530338287353,,,,0.717552375793457,,,
18,1.436097624944523,0.3166536343097687,,,,0.2990400671958923,,,,0.2997122672200203,,,,0.3482100093364715,,,,0.30426694452762604,,,,0.46385867297649386,,,,0.6646728277206421,,,
19,1.4918401658069342,0.3532617318630219,,,,0.24797539353370665,,,,0.3797122672200203,,,,0.3792081415653229,,,,0.23384765088558201,,,,0.39793656170368197,,,,0.6597728908061982,,,
20,1.5460804998874664,0.3293338435888291,0.3383077744716564,-84.5,41.0,0.279750086069107,0.26034943160143437,695.5,42.0,0.4291460478305817,0.4003204394598306,234.0,44.0,0.4438867747783661,0.4038910505836576,123.5,45.0,0.2438214898109436,0.23920042725261315,474.5,46.0,0.477936561703682,0.4231174181734951,812.5,47.0,0.721261990070343,0.6854657816433967,136.5,46.0
21,1.599275582935661,0.30803304314613345,,,,0.31499321997165686,,,,0.41587586969137197,,,,0.42808797359466555,,,,0.28185227513313293,,,,0.557936561703682,,,,0.7767877101898193,,,
22,1.6502999579533935,0.3482593226432801,,,,0.3028404009342194,,,,0.4372573295235634,,,,0.5080879735946655,,,,0.36185227513313295,,,,0.477936561703682,,,,0.8016246438026429,,,
