timestamp,elapsed_s,step,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,policy_action_0_thumb_abd,policy_action_1_thumb_flex,policy_action_2_thumb_tendon,policy_action_3_index,policy_action_4_middle,policy_action_5_ring,policy_action_6_pinky,obs_z_0,obs_z_1,obs_z_2,obs_z_3,obs_z_4,obs_z_5,obs_z_6,obs_z_7,obs_z_8,obs_z_9,obs_z_10,obs_z_11,obs_z_12,obs_z_13,obs_z_14,obs_z_15,obs_z_16,obs_z_17,obs_z_18,obs_z_19,obs_z_20
2026-07-06T15:10:29.868,3.202661416027695,0,1235.0,39.0,0.555781466960907,0.637949187457084,-65.0,38.0,0.7089680409431458,0.6238345922026398,1235.0,38.0,0.6578523540496826,0.7117418173495079,-656.5,38.0,0.3670758330821991,0.42037079423208973,773.5,39.0,0.28826406836509705,0.34264133669031815,682.5,38.0,0.5316875100135803,0.5750362401770046,916.5,39.0,0.7843502163887024,0.7995727473868925,962.0,38.0,0.4871982932090759,0.7431995868682861,0.507865846157074,0.31434354186058044,0.23865264654159546,0.40161117911338806,0.7843502163887024,0.635781466960907,0.6489680409431458,0.7178523540496826,0.4270758330821991,0.34826406836509705,0.5816875100135803,0.8067759871482849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635781466960907,0.6489680409431458,0.7178523540496826,0.4270758330821991,0.34826406836509705,0.5816875100135803,0.8067759871482849
2026-07-06T15:10:30.287,3.6219600830227137,5,526.5,39.0,0.5590211153030396,0.5615014877546349,-91.0,38.0,0.40896804094314565,0.46829938200961324,247.0,38.0,0.6397870755195618,0.571801327534905,-253.5,38.0,0.3376147150993347,0.34776836804760813,182.0,39.0,0.15705806016921997,0.10374608987563898,84.5,38.0,0.41966925859451293,0.3682001983672847,182.0,39.0,0.4921596348285675,0.5457541771572442,526.5,38.0,0.5590211153030396,0.3733910024166107,0.7011299133300781,0.3376147150993347,0.15705806016921997,0.48865386843681335,0.4921596348285675,0.5655292272567749,0.4689680337905884,0.5797870755195618,0.34912338852882385,0.10419777035713196,0.36966925859451294,0.5443502068519592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849469304084778,0.23821115493774414,0.6864193677902222,0.34912338852882385,0.10419777035713196,0.36966925859451294,0.3766980469226837
2026-07-06T15:10:30.739,4.074170666048303,10,845.0,39.0,0.6100088953971863,0.5922636758983749,-39.0,38.0,0.41225966811180115,0.3330434119172961,845.0,38.0,0.6887620067596436,0.7379110399023423,-396.5,38.0,0.3615294098854065,0.37766079194323643,195.0,39.0,0.2619125247001648,0.2149691004806592,695.5,38.0,0.5706004858016969,0.511284046692607,721.5,39.0,0.6045501828193665,0.599145494773785,195.0,39.0,0.6100088953971863,0.6527438163757324,0.6529012322425842,0.3615294098854065,0.2619125247001648,0.6003381013870239,0.6045501828193665,0.591140866279602,0.35225966572761536,0.7487620115280151,0.37880218029022217,0.22108194231987,0.5206004977226257,0.6077335476875305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591140866279602,0.491028755903244,0.7518595457077026,0.37880218029022217,0.22108194231987,0.5825535655021667,0.6077335476875305
2026-07-06T15:10:31.175,4.509861374972388,15,533.0,39.0,0.6824206709861755,0.6634317540245669,-143.0,38.0,0.4671475565433502,0.38460364690623333,533.0,38.0,0.6287620067596436,0.6711375600823987,39.0,38.0,0.3765377402305603,0.40877393759060043,266.5,39.0,0.21268582344055176,0.22864118410009918,299.0,38.0,0.5206004858016968,0.45606164644846264,279.5,39.0,0.6709747314453125,0.638498512245365,221.0,39.0,0.6824206709861755,0.6161555647850037,0.6043469905853271,0.3765377402305603,0.21268582344055176,0.602048933506012,0.6709747314453125,0.6427039504051208,0.4071475565433502,0.6887620091438293,0.42617806792259216,0.24178197979927063,0.4706004858016968,0.6550131440162659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412981152534485,0.4071475565433502,0.8296937942504883,0.42617806792259216,0.24178197979927063,0.6116055846214294,0.7439082860946655
2026-07-06T15:10:31.594,4.928975916001946,20,858.0,39.0,0.6620315313339233,0.6748607614251927,-344.5,38.0,0.5271475565433502,0.4446173800259403,858.0,38.0,0.6146441721916198,0.67348744945449,-149.5,38.0,0.37978389620780945,0.42983138780804153,364.0,39.0,0.2503436207771301,0.236087586785687,604.5,38.0,0.48142731189727783,0.5121995880064087,364.0,39.0,0.7806158065795898,0.7708857862211033,656.5,39.0,0.6620315313339233,0.6103371381759644,0.44149038195610046,0.2912213206291199,0.2503436207771301,0.48142731189727783,0.7806158065795898,0.6609190702438354,0.467147558927536,0.6746441721916199,0.43978390097618103,0.241318941116333,0.5206004977226257,0.7815639972686768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609190702438354,0.5235458612442017,0.6746441721916199,0.44883525371551514,0.241318941116333,0.5674437284469604,0.8281714916229248
2026-07-06T15:10:32.030,5.364527333062142,25,1001.0,40.0,0.698692262172699,0.6590371557183183,-71.5,38.0,0.5276838541030884,0.4640726329442283,1001.0,38.0,0.5820032358169556,0.6436102845807584,-526.5,38.0,0.31152451038360596,0.37125200274662395,643.5,39.0,0.22110030055046082,0.2115510795757992,221.0,38.0,0.4804270565509796,0.5082322423132677,305.5,40.0,0.787888765335083,0.8261081864652475,968.5,39.0,0.698692262172699,0.5276838541030884,0.44962620735168457,0.31152451038360596,0.22110030055046082,0.4804270565509796,0.787888765335083,0.647372841835022,0.4859940707683563,0.6420032382011414,0.3707178235054016,0.21264857053756714,0.5096683502197266,0.8356647491455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647372841835022,0.557234525680542,0.6014219522476196,0.3707178235054016,0.21264857053756714,0.5096683502197266,0.8356647491455078
2026-07-06T15:10:32.462,5.796413833042607,30,812.5,40.0,0.7591315674781799,0.6854047455558099,-234.0,38.0,0.46095323562622076,0.49788662546730755,598.0,38.0,0.6066031455993652,0.5936217288471809,-734.5,39.0,0.30335408449172974,0.33922331578545817,812.5,39.0,0.16948369145393372,0.2047150377660792,156.0,38.0,0.43810264468193055,0.4893110551613641,637.0,40.0,0.7485391521453857,0.8077973601892119,97.5,39.0,0.8275914788246155,0.23999768495559692,0.6066031455993652,0.30335408449172974,0.16948369145393372,0.41089320182800293,0.7422302961349487,0.6791315674781799,0.5209532380104065,0.5897445678710938,0.33630281686782837,0.20589905977249146,0.48810264468193054,0.8085391521453857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791315674781799,0.5273038744926453,0.4395589828491211,0.32169198989868164,0.20589905977249146,0.48810264468193054,0.8085391521453857
2026-07-06T15:10:32.895,6.23007074999623,35,715.0,40.0,0.7617377209663391,0.6818951705195697,-19.5,38.0,0.47044339537620544,0.5097123674372472,715.0,38.0,0.5902459621429443,0.5986572060730907,-474.5,39.0,0.3076403737068176,0.31696040283817806,403.0,39.0,0.1862596571445465,0.20657663843747615,169.0,39.0,0.4343812108039856,0.48473334859235523,559.0,40.0,0.7465812587738037,0.8053559166857405,162.5,39.0,0.8205174207687378,0.24359041452407837,0.5902459621429443,0.3076403737068176,0.1862596571445465,0.41896554827690125,0.7436997890472412,0.6817377209663391,0.5304433703422546,0.5968711972236633,0.3177385628223419,0.20695269107818604,0.48438119888305664,0.8065812587738037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817377209663391,0.5654038190841675,0.4239630401134491,0.3177385628223419,0.20695269107818604,0.46091228723526,0.8065812587738037
2026-07-06T15:10:33.334,6.668581624981016,40,916.5,40.0,0.7742406892776489,0.6933089188982986,-182.0,38.0,0.4776071584224701,0.5114061188677805,650.0,39.0,0.6188088059425354,0.5956359197375448,-539.5,39.0,0.3081257939338684,0.31818112458991377,916.5,39.0,0.17751410603523254,0.21559472037842375,442.0,39.0,0.42326073050498964,0.4762035553521019,851.5,40.0,0.7389616966247559,0.7989623865110247,448.5,39.0,0.837053656578064,0.23879370093345642,0.6188088059425354,0.3081257939338684,0.17751410603523254,0.4220012128353119,0.7389616966247559,0.6942406892776489,0.5376071333885193,0.5902459621429443,0.31662851572036743,0.2197030484676361,0.4732607305049896,0.7983375191688538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942406892776489,0.5487444996833801,0.4373605251312256,0.31662851572036743,0.2197030484676361,0.4732607305049896,0.7983375191688538
2026-07-06T15:10:33.772,7.1063960830215365,45,663.0,40.0,0.8202531337738037,0.7495536736095216,-32.5,38.0,0.37004250526428223,0.4285648889906157,149.5,39.0,0.6126706027984619,0.5546959639887084,-520.0,39.0,0.33873802423477173,0.3254901960784314,338.0,40.0,0.19616913795471191,0.1770656900892653,227.5,39.0,0.42191543579101565,0.47223620965896085,663.0,40.0,0.7040080451965331,0.7656977187762265,461.5,40.0,0.8202531337738037,0.182990163564682,0.7268676161766052,0.33873802423477173,0.19616913795471191,0.42167001962661743,0.6814365386962891,0.7536394000053406,0.4300425052642822,0.5526705980300903,0.32699769735336304,0.17728424072265625,0.47191542387008667,0.7640080451965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652381062507629,0.34387266635894775,0.5209094285964966,0.32699769735336304,0.17728424072265625,0.41759032011032104,0.7640080451965332
