timestamp,elapsed_s,step,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,sim_action_0_index,sim_action_1_middle,sim_action_2_ring,sim_action_3_pinky,sim_action_4_thumb_abd,sim_action_5_thumb_flex,sim_action_6_thumb_tendon,obs_z_0,obs_z_1,obs_z_2,obs_z_3,obs_z_4,obs_z_5,obs_z_6,obs_z_7,obs_z_8,obs_z_9,obs_z_10,obs_z_11,obs_z_12,obs_z_13,obs_z_14,obs_z_15,obs_z_16,obs_z_17,obs_z_18,obs_z_19,obs_z_20
2026-06-30T14:59:16.944,1.558330375002697,0,175.5,52.0,0.09405355916685741,0.014923323414969101,-45.5,43.0,0.04,0.0,175.5,42.0,0.06032043945983062,0.0,39.0,52.0,0.06,0.0,71.5,47.0,0.06028992141603723,0.000289921416037232,0.0,51.0,0.05,0.0,97.5,50.0,0.06,0.0,78.0,51.0,-0.2877029478549957,0.16399604082107544,-0.19390170276165009,-0.5533395409584045,0.4085541069507599,0.5102978348731995,0.26197299361228943,0.0,0.0,0.0,-0.0,0.0008697642479091883,-0.0,-0.00032043945975601673,0.017873097211122513,0.0,0.02437017299234867,0.019497528672218323,-0.01137450896203518,0.043846867978572845,0.009749691002070904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30T14:59:17.024,1.6385922080371529,1,546.0,52.0,0.1740535591668574,0.08346684977492941,-110.5,43.0,0.04,0.025345235370412757,214.5,42.0,0.12032043945983062,0.05368123903257801,416.0,52.0,0.08,0.04879835202563516,143.0,47.0,0.12028992141603723,0.05337605859464408,-546.0,51.0,0.08,0.04025329976348516,169.0,50.0,0.12,0.05062943465323873,-175.5,51.0,-0.38523685932159424,0.29024451971054077,-0.13397295773029327,-0.5489338040351868,0.4806625545024872,0.6161178946495056,0.6015400290489197,0.04879835247993469,0.053086135536432266,0.040253300219774246,-0.05062943324446678,0.06941328942775726,-0.02534523606300354,0.05336080119013786,0.03573477640748024,-0.13565850257873535,0.04222487658262253,-0.043846867978572845,-0.02761797420680523,0.05357365682721138,0.10362666100263596,-0.2877029478549957,0.16399604082107544,-0.19390170276165009,-0.5533395409584045,0.4085541069507599,0.5102978348731995,0.26197299361228943
2026-06-30T14:59:17.107,1.7218777500092983,2,585.0,52.0,0.2540535591668574,0.16958876935988404,-188.5,43.0,0.04,0.032120241092545965,130.0,42.0,0.18032043945983062,0.11476310368505378,117.0,52.0,0.08,0.07382314793621729,585.0,47.0,0.18028992141603722,0.11409170672159916,136.5,51.0,0.08,0.07382314793621729,507.0,50.0,0.18,0.11317616540779737,-26.0,50.0,-0.6624047160148621,0.4032069444656372,-0.42414921522140503,-0.8490526676177979,0.5468394756317139,0.9283179640769958,0.874592125415802,0.07382314652204514,0.11380178481340408,0.07382314652204514,-0.11317616701126099,0.15553520619869232,-0.0321202427148819,0.11444266140460968,0.14521612226963043,0.034111760556697845,0.12607556581497192,-0.006499908398836851,-0.04709014669060707,0.032488562166690826,0.029241660609841347,-0.38523685932159424,0.29024451971054077,-0.13397295773029327,-0.5489338040351868,0.4806625545024872,0.6161178946495056,0.6015400290489197
2026-06-30T14:59:17.196,1.8104855420533568,3,676.0,52.0,0.3340535591668574,0.2469214923323415,-71.5,43.0,0.04,0.032120241092545965,234.0,42.0,0.24032043945983061,0.1734798199435416,91.0,52.0,0.08,0.07473868925001907,604.5,47.0,0.24028992141603722,0.17235065232318608,-78.0,51.0,0.08,0.07473868925001907,676.0,50.0,0.24,0.17112993057145037,26.0,51.0,-0.2028929889202118,0.2114030420780182,-0.08626505732536316,-0.44460898637771606,0.5408734679222107,0.1410306841135025,0.38285061717033386,0.07473868876695633,0.17206072807312012,0.07473868876695633,-0.17112992703914642,0.23286792635917664,-0.0321202427148819,0.1731593757867813,0.1499849110841751,-0.019497528672218323,0.1674092411994934,0.006499908398836851,-0.017873097211122513,0.05843335762619972,0.022746076807379723,-0.6624047160148621,0.4032069444656372,-0.42414921522140503,-0.8490526676177979,0.5468394756317139,0.9283179640769958,0.874592125415802
2026-06-30T14:59:17.280,1.8948751670541242,4,663.0,52.0,0.41405355916685743,0.3268787670710307,-84.5,43.0,0.04,0.03295948729686427,188.5,42.0,0.3003204394598306,0.23422598611429007,-52.0,52.0,0.08,0.07473868925001907,565.5,47.0,0.3002899214160372,0.23184557869840544,169.0,51.0,0.08,0.07473868925001907,663.0,50.0,0.3,0.2306248569466697,208.0,51.0,-0.3495218753814697,0.2311999648809433,-0.2082037478685379,-0.5973217487335205,0.2794843018054962,0.5920928120613098,0.4434814155101776,0.07473868876695633,0.23155565559864044,0.07473868876695633,-0.23062485456466675,0.31282520294189453,-0.03295948728919029,0.23390555381774902,0.14044058322906494,0.04222487658262253,0.16424861550331116,0.05195318162441254,-0.021121857687830925,0.04709014669060707,-0.012999267317354679,-0.2028929889202118,0.2114030420780182,-0.08626505732536316,-0.44460898637771606,0.5408734679222107,0.1410306841135025,0.38285061717033386
2026-06-30T14:59:17.367,1.9823174580233172,5,669.5,52.0,0.49405355916685745,0.4077210650797284,-58.5,43.0,0.04,0.03802548256656748,78.0,42.0,0.35999970567420136,0.2939497978179599,-65.0,52.0,0.08,0.07473868925001907,578.5,47.0,0.3365430953633715,0.29193560692759596,487.5,51.0,0.08,0.07473868925001907,669.5,50.0,0.36,0.2910200656137942,234.0,50.0,-0.24937030673027039,0.18303798139095306,-0.19510087370872498,-0.5407834053039551,0.36826199293136597,0.3022591471672058,0.24590712785720825,0.07473868876695633,0.29164567589759827,0.07473868876695633,-0.29102006554603577,0.3936675190925598,-0.03802548348903656,0.29362934827804565,0.14362502098083496,0.12127514183521271,0.1658293455839157,0.05843335762619972,-0.014623957686126232,0.019497528672218323,-0.016248568892478943,-0.3495218753814697,0.2311999648809433,-0.2082037478685379,-0.5973217487335205,0.2794843018054962,0.5920928120613098,0.4434814155101776
2026-06-30T14:59:17.456,2.070949000073597,6,598.0,52.0,0.5740535591668574,0.48680857557030593,-182.0,43.0,0.04,0.039719233997100784,58.5,42.0,0.41999970567420136,0.3516746776531624,-84.5,52.0,0.08,0.07473868925001907,559.0,47.0,0.3965430953633715,0.32823682001983673,481.0,51.0,0.08,0.075043869687953,598.0,50.0,0.42,0.35020981155107955,0.0,50.0,-0.7259612083435059,0.32713592052459717,-0.5788935422897339,-0.8702567219734192,0.3757691979408264,0.9497329592704773,0.8832394480705261,0.07473868876695633,0.32794690132141113,0.07504387199878693,-0.3502098023891449,0.4727550148963928,-0.03971923515200615,0.3513542413711548,0.13884727656841278,0.1196737289428711,0.1483960747718811,0.0,-0.04546862840652466,0.014623957686126232,-0.021121857687830925,-0.24937030673027039,0.18303798139095306,-0.19510087370872498,-0.5407834053039551,0.36826199293136597,0.3022591471672058,0.24590712785720825
2026-06-30T14:59:17.545,2.1602591670816764,7,669.5,52.0,0.6540535591668574,0.5694056610971236,-52.0,43.0,0.1,0.039719233997100784,52.0,42.0,0.35999970567420136,0.4120698863202868,0.0,52.0,0.08,0.075043869687953,585.0,47.0,0.3365430953633715,0.3859006637674525,403.0,51.0,0.08,0.075043869687953,669.5,50.0,0.43731290102005005,0.4109102006561379,52.0,50.0,-0.13537165522575378,0.1513054519891739,-0.13444902002811432,-0.43731290102005005,0.5025085806846619,-0.06612742692232132,0.151728555560112,0.07504387199878693,0.3856107294559479,0.07504387199878693,-0.4109101891517639,0.5553520917892456,-0.03971923515200615,0.4117494523525238,0.14521612226963043,0.10041049122810364,0.1658293455839157,0.012999267317354679,-0.012999267317354679,0.012999267317354679,0.0,-0.7259612083435059,0.32713592052459717,-0.5788935422897339,-0.8702567219734192,0.3757691979408264,0.9497329592704773,0.8832394480705261
2026-06-30T14:59:17.634,2.248483750037849,8,624.0,52.0,0.6743375764913051,0.6484931715877011,-143.0,43.0,0.04000000000000001,0.0955062180514229,-6.5,42.0,0.41999970567420136,0.36139467460135805,-344.5,52.0,0.08,0.075043869687953,572.0,47.0,0.3965430953633715,0.3373922331578546,611.0,51.0,0.08,0.075043869687953,624.0,50.0,0.49731290102005005,0.431967650873579,455.0,50.0,-0.6251205801963806,0.24170005321502686,-0.5041630268096924,-0.8168382048606873,0.2668244540691376,0.9044709205627441,0.7938095927238464,0.07504387199878693,0.33710232377052307,0.07504387199878693,-0.4319676458835602,0.6344395875930786,-0.0955062210559845,0.3610742390155792,0.1420331746339798,0.15157297253608704,0.15474672615528107,0.11326192319393158,-0.03573477640748024,-0.001624998520128429,-0.08591268211603165,-0.13537165522575378,0.1513054519891739,-0.13444902002811432,-0.43731290102005005,0.5025085806846619,-0.06612742692232132,0.151728555560112
2026-06-30T14:59:17.717,2.332126292050816,9,591.5,52.0,0.7543375764913051,0.6713511863889523,13.0,43.0,0.04,0.0439459830624857,0.0,42.0,0.35999970567420136,0.41240558480201417,-78.0,52.0,0.08,0.075043869687953,539.5,47.0,0.4565430953633715,0.3859006637674525,539.5,51.0,0.13,0.075043869687953,591.5,50.0,0.43731290102005005,0.48809033340962843,162.5,50.0,-0.03557915985584259,0.4605877697467804,0.04985108599066734,-0.1970299482345581,0.3474038541316986,0.21339860558509827,-0.22496367990970612,0.07504387199878693,0.3856107294559479,0.07504387199878693,-0.4880903363227844,0.6572976112365723,-0.04394598305225372,0.4120851457118988,0.13406306505203247,0.13406306505203247,0.1468064785003662,0.0406026653945446,0.0032499886583536863,0.0,-0.019497528672218323,-0.6251205801963806,0.24170005321502686,-0.5041630268096924,-0.8168382048606873,0.2668244540691376,0.9044709205627441,0.7938095927238464
