timestamp,elapsed_s,pose_index,source_step,event,note,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-07-13T10:26:45.947,1.6499160410021432,-1,-1,rest,,0.014053559166857405,0.014923323414969101,-26.0,39.0,0.0,0.0,182.0,41.0,0.00032043945983062307,0.0,32.5,39.0,0.0,0.0,39.0,39.0,0.000289921416037232,0.0,45.5,39.0,0.0,0.0,84.5,40.0,0.0,0.0,32.5,39.0
2026-07-13T10:26:46.054,1.7576509579957929,0,96,move_ramp,,0.029053559166857403,0.027237354085603113,52.0,39.0,0.015,0.0,572.0,40.0,0.015320439459830623,0.01441977569237812,-6.5,39.0,0.015,0.010666056305790799,435.5,39.0,0.015289921416037232,0.011276417181658656,448.5,39.0,0.015,0.011581597619592585,481.0,40.0,0.015,0.013412680247196154,65.0,39.0
2026-07-13T10:26:46.160,1.8628686660013045,0,96,move_ramp,,0.0440535591668574,0.04217593652246891,71.5,39.0,0.03,0.01351949340047303,663.0,40.0,0.030320439459830623,0.028854810406652935,-91.0,39.0,0.03,0.025314717326619364,468.0,39.0,0.03028992141603723,0.025925078202487222,520.0,39.0,0.03,0.025925078202487222,552.5,40.0,0.03,0.02775616083009079,260.0,39.0
2026-07-13T10:26:46.266,1.9688719580008183,0,96,move_ramp,,0.0590535591668574,0.057114518959334705,52.0,39.0,0.045,0.029571984435797664,624.0,40.0,0.04532043945983062,0.04293888761730373,-227.5,39.0,0.045,0.039658197909514,565.5,39.0,0.04528992141603723,0.04055848020141909,552.5,39.0,0.045,0.04086366063935302,377.0,40.0,0.045,0.04269474326695659,227.5,40.0
2026-07-13T10:26:46.372,2.0749678749998566,0,96,move_ramp,,0.07405355916685741,0.0738078889143206,26.0,39.0,0.06,0.04310673685816739,676.0,40.0,0.06032043945983062,0.05770962081330587,-240.5,39.0,0.06,0.054901960784313725,533.0,39.0,0.06028992141603723,0.054901960784313725,637.0,39.0,0.06,0.05520714122224765,630.5,40.0,0.06,0.05734340428778516,208.0,39.0
2026-07-13T10:26:46.476,2.1788596249971306,0,96,move_ramp,,0.08905355916685741,0.08786144808117799,65.0,39.0,0.075,0.058319981689173725,643.5,40.0,0.07532043945983062,0.07214465552758068,-305.5,39.0,0.075,0.06924544136720837,617.5,39.0,0.07528992141603723,0.0695506218051423,656.5,39.0,0.075,0.06985580224307622,695.5,40.0,0.075,0.07168688487067978,312.0,39.0
2026-07-13T10:26:46.583,2.2865713329956634,0,96,move_ramp,,0.1040535591668574,0.10455481803616389,-19.5,39.0,0.09,0.07269398031586176,793.0,41.0,0.09032043945983062,0.0865644312199588,-338.0,39.0,0.09,0.08418402380407417,650.0,39.0,0.09028992141603723,0.08479438467994202,578.5,39.0,0.09,0.08479438467994202,682.5,40.0,0.09,0.08662546730754558,344.5,40.0
2026-07-13T10:26:46.688,2.3914332909989753,0,96,move_ramp,,0.1190535591668574,0.11949340047302968,-6.5,39.0,0.105,0.08790722514686809,845.0,40.0,0.10532043945983062,0.10167086289768826,-318.5,39.0,0.105,0.09944304570077057,604.5,39.0,0.10528992141603723,0.09944304570077057,734.5,39.0,0.105,0.09974822613870452,754.0,40.0,0.105,0.10127412832837415,422.5,39.0
2026-07-13T10:26:46.795,2.4984844579958008,0,96,move_ramp,,0.1340535591668574,0.13443198290989547,-65.0,39.0,0.12,0.10058747234302282,832.0,40.0,0.12032043945983062,0.1164415960936904,-390.0,39.0,0.12,0.11409170672159916,669.5,39.0,0.12028992141603723,0.114702067597467,682.5,39.0,0.12,0.114702067597467,767.0,40.0,0.12,0.11622796978713665,442.0,39.0
2026-07-13T10:26:46.902,2.6054712909972295,0,96,move_ramp,,0.14905355916685742,0.14850080109864958,13.0,39.0,0.135,0.11663996337834745,780.0,40.0,0.13532043945983063,0.13153276874952316,-357.5,39.0,0.135,0.128725108720531,695.5,39.0,0.13528992141603724,0.12933546959639888,715.0,39.0,0.135,0.1296406500343328,715.0,40.0,0.135,0.13116655222400245,383.5,40.0
