step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.45881225005723536,0.09405355916685741,0.06501869230182346,-39.0,41.0,0.08,0.04310673685816739,448.5,43.0,0.08032043945983063,0.04495307850766766,702.0,44.0,0.08,0.04086366063935302,-195.0,46.0,0.08028992141603723,0.04472419317921721,-656.5,47.0,0.08,0.04086366063935302,-383.5,48.0,0.08,0.04269474326695659,-578.5,47.0
1,0.5096813749987632,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.16028992141603723,,,,0.16,,,,0.16,,,
2,0.5625864590983838,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.24028992141603722,,,,0.24,,,,0.24,,,
3,0.6133162921760231,0.27987299025058743,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.25456013679504397,,,,0.32,,,,0.32,,,
4,0.6648450421635062,0.29302139699459073,,,,0.29754894971847534,,,,0.3271016123890877,,,,0.4,,,,0.26610364615917204,,,,0.4,,,,0.4,,,
5,0.7196314171887934,0.3293348699808121,0.3172198062104219,-39.0,41.0,0.23610938847064974,0.2459754329747463,448.5,43.0,0.3849737292528152,0.36374456397344923,266.5,44.0,0.4388393461704254,0.42159151598382544,299.0,46.0,0.2343057304620743,0.2385748073548486,767.0,47.0,0.4024957656860352,0.3947508964675364,617.5,48.0,0.48000000000000004,0.4426337071793698,-552.5,47.0
6,0.7749754171818495,0.30723469793796543,,,,0.24709563791751862,,,,0.41813942074775695,,,,0.45829337537288667,,,,0.292937308549881,,,,0.4824957656860352,,,,0.56,,,
7,0.8269280001986772,0.30908533275127414,,,,0.3270956379175186,,,,0.4087649822235107,,,,0.45868649184703825,,,,0.24615252614021305,,,,0.5624957656860352,,,,0.64,,,
8,0.8825826670508832,0.3045424342155457,,,,0.37558470606803895,,,,0.36002367347478864,,,,0.3816696465015411,,,,0.28732878565788267,,,,0.5042543947696686,,,,0.7196172595024108,,,
9,0.9381494170520455,0.32243164539337166,,,,0.3002891159057618,,,,0.29561392158269884,,,,0.3311491310596466,,,,0.2938999474048615,,,,0.46057382225990295,,,,0.6562389314174653,,,
10,0.9918809591326863,0.35311424434185035,0.34181734950789655,-58.5,41.0,0.23690053641796113,0.2518959334706645,429.0,43.0,0.37561392158269885,0.3395895323109789,253.5,44.0,0.3796698719263077,0.35967040512703136,416.0,46.0,0.27924467623233795,0.2792706187533379,260.0,47.0,0.3911530911922455,0.4127412832837415,1397.5,48.0,0.6350202798843384,0.6391088731212329,565.5,47.0
11,1.0461027920246124,0.33453768849372867,,,,0.2569390749931335,,,,0.42726583540439605,,,,0.4376086354255676,,,,0.23228177726268773,,,,0.4711530911922455,,,,0.7150202798843384,,,
12,1.0965434592217207,0.3093815970420838,,,,0.3098690581321717,,,,0.42026921540498735,,,,0.44778873324394225,,,,0.2891802340745926,,,,0.5511530911922455,,,,0.7753145873546601,,,
13,1.1505760001018643,0.34063534557819364,,,,0.3118204295635224,,,,0.4282567667961121,,,,0.5277887332439423,,,,0.3620498925447464,,,,0.4711530911922455,,,,0.7989021182060241,,,
14,1.2023978340439498,0.3343036460876465,,,,0.3132536482810975,,,,0.44455413162708285,,,,0.550014328956604,,,,0.4117892861366272,,,,0.5511530911922455,,,,0.7189021182060241,,,
15,1.2593348750378937,0.3473242795467377,0.344457160296025,-143.0,41.0,0.32757066488265996,0.3009231708247501,955.5,43.0,0.44589391112327575,0.4395971618219272,-533.0,44.0,0.5526915848255157,0.5454489967193102,741.0,46.0,0.4917892861366272,0.44361028458075835,-331.5,47.0,0.4711530911922455,0.5118944075684748,981.5,48.0,0.7755315899848938,0.7437399862668803,208.0,47.0
16,1.3137202500365674,0.3307010477781296,,,,0.33934031426906586,,,,0.4459939467906952,,,,0.5082100093364715,,,,0.4313352733850479,,,,0.5511530911922455,,,,0.755872094631195,,,
17,1.3690328341908753,0.3041395002603531,,,,0.37904006719589234,,,,0.3755696254968643,,,,0.4282100093364715,,,,0.3702778428792953,,,,0.5275530338287353,,,,0.717552375793457,,,
18,1.4245284590870142,0.3166536343097687,,,,0.2990400671958923,,,,0.2997122672200203,,,,0.3482100093364715,,,,0.30426694452762604,,,,0.46385867297649386,,,,0.6646728277206421,,,
19,1.4767588751856238,0.3532617318630219,,,,0.24797539353370665,,,,0.3797122672200203,,,,0.3792081415653229,,,,0.23384765088558201,,,,0.39793656170368197,,,,0.6597728908061982,,,
20,1.5298279172275215,0.3293338435888291,0.337422751201648,-6.5,41.0,0.279750086069107,0.26204318303196766,650.0,43.0,0.4291460478305817,0.4077058060578317,299.0,44.0,0.4438867747783661,0.41609826810101475,110.5,46.0,0.2438214898109436,0.24075684748607612,227.5,47.0,0.477936561703682,0.43685053788052186,-110.5,48.0,0.721261990070343,0.6955367360952163,97.5,47.0
21,1.585167417069897,0.30803304314613345,,,,0.31499321997165686,,,,0.41587586969137197,,,,0.42808797359466555,,,,0.28185227513313293,,,,0.557936561703682,,,,0.7767877101898193,,,
22,1.6406280840747058,0.3482593226432801,,,,0.3028404009342194,,,,0.4372573295235634,,,,0.5080879735946655,,,,0.36185227513313295,,,,0.477936561703682,,,,0.8016246438026429,,,
23,1.6954055840615183,0.3331137073040009,,,,0.31810345053672795,,,,0.442035403251648,,,,0.5313023686408996,,,,0.40662561655044555,,,,0.557936561703682,,,,0.7216246438026429,,,
24,1.748454042011872,0.342295184135437,,,,0.335707888007164,,,,0.44033336997032163,,,,0.5125950396060943,,,,0.48662561655044556,,,,0.4804674059152603,,,,0.7804750025272369,,,
25,1.8045793750789016,0.3370877593755722,0.34006256198977647,-149.5,41.0,0.34335331916809086,0.31783016708628975,1248.0,43.0,0.45154885530471806,0.4429388876173037,-383.5,44.0,0.5121805608272553,0.5106736858167391,188.5,46.0,0.40662561655044555,0.4336614023041123,819.0,47.0,0.5604674059152603,0.5173876554512856,149.5,48.0,0.7004750025272369,0.7290913252460517,1053.0,47.0
26,1.8599044592119753,0.3020512807369232,,,,0.37948875069618226,,,,0.38149313390254974,,,,0.43218056082725526,,,,0.3486559152603149,,,,0.5413363933563232,,,,0.7072791934013367,,,
27,1.911406250204891,0.31968331813812256,,,,0.29948875069618225,,,,0.3014931339025497,,,,0.35225277245044706,,,,0.29693020284175875,,,,0.4699312627315521,,,,0.6409402251243591,,,
28,1.9669040841981769,0.34628682255744936,,,,0.24546218514442444,,,,0.38149313390254974,,,,0.38410394787788393,,,,0.22757209837436676,,,,0.4002790510654449,,,,0.6576470911502839,,,
29,2.022503250045702,0.330292456150055,,,,0.2777183619141579,,,,0.42222469866275786,,,,0.4474502742290497,,,,0.25052228569984436,,,,0.48027905106544494,,,,0.7228069603443146,,,
