step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.4629765001591295,0.09405355916685741,0.06765850308995193,65.0,34.0,0.08,0.044800488288700695,585.0,34.0,0.08032043945983063,0.04898146028839551,526.5,34.0,0.08,0.0417792019531548,-188.5,34.0,0.08028992141603723,0.04783703364614328,-650.0,34.0,0.08,0.04544136720836194,-318.5,34.0,0.08,0.04361028458075837,-520.0,34.0
1,0.5183281661011279,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.06853330135345459,,,,0.16,,,,0.16,,,
2,0.5734694160055369,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.1485333013534546,,,,0.24,,,,0.24,,,
3,0.6291085830889642,0.3340535591668574,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.14937162399291992,,,,0.32,,,,0.32,,,
4,0.6817158330231905,0.41405355916685743,,,,0.4,,,,0.40032043945983065,,,,0.3933154046535492,,,,0.16586235165596008,,,,0.4,,,,0.4,,,
5,0.7373836662154645,0.49405355916685745,0.47011520561532,-383.5,34.0,0.32,0.3288166628519112,468.0,34.0,0.48032043945983066,0.4446173800259403,416.0,34.0,0.412627637386322,0.4008392462043183,325.0,34.0,0.12043675780296326,0.129228656443122,689.0,34.0,0.36070823669433594,0.36636911573968106,448.5,34.0,0.48000000000000004,0.4426337071793698,-650.0,34.0
6,0.7927207911852747,0.5740535591668574,,,,0.3433125615119934,,,,0.5603204394598307,,,,0.44041910767555237,,,,0.20043675780296327,,,,0.44070823669433595,,,,0.56,,,
7,0.8457014160230756,0.6385015845298767,,,,0.4233125615119934,,,,0.6403204394598306,,,,0.4409807026386261,,,,0.13736075162887573,,,,0.520708236694336,,,,0.64,,,
8,0.9009571662172675,0.6168687343597412,,,,0.5033125615119934,,,,0.627059280872345,,,,0.3609807026386261,,,,0.196183979511261,,,,0.5060777068138123,,,,0.72,,,
9,0.9565492081455886,0.6968687343597412,,,,0.5833125615119934,,,,0.547059280872345,,,,0.28098070263862607,,,,0.20557135343551636,,,,0.4436768889427185,,,,0.7231984734535217,,,
10,1.0145478330086917,0.7768687343597411,0.7557030594338903,-552.5,34.0,0.5033125615119934,0.5156328679331655,396.5,34.0,0.627059280872345,0.5889219501029984,78.0,34.0,0.3280998170375824,0.3074998092622263,611.0,34.0,0.1846352517604828,0.18701457236591135,409.5,34.0,0.3636768889427185,0.3947508964675364,1137.5,34.0,0.6928861141204834,0.6979781795986877,533.0,34.0
