timestamp,mode,channel,score_all_abs_ma,max_abs_current_ma,max_temp_c,slider_0,cmd_norm_0,pos_norm_0,err_norm_0,curr_ma_0,temp_c_0,slider_1,cmd_norm_1,pos_norm_1,err_norm_1,curr_ma_1,temp_c_1,slider_2,cmd_norm_2,pos_norm_2,err_norm_2,curr_ma_2,temp_c_2,slider_3,cmd_norm_3,pos_norm_3,err_norm_3,curr_ma_3,temp_c_3,slider_4,cmd_norm_4,pos_norm_4,err_norm_4,curr_ma_4,temp_c_4,slider_5,cmd_norm_5,pos_norm_5,err_norm_5,curr_ma_5,temp_c_5,slider_6,cmd_norm_6,pos_norm_6,err_norm_6,curr_ma_6,temp_c_6
1780973814.063689,baseline,,391.625,123.5,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,3.25,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,123.5,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-22.75,35.0,0.0,0.0,0.0,0.0,105.625,33.0,0.0,0.0,0.0,0.0,8.125,32.0,0.0,0.0,0.0,0.0,35.75,31.0,0.0,0.0,0.0,0.0,92.625,34.0
1780973814.931917,hold,,396.5,126.75,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,3.25,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,126.75,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-24.375,35.0,0.0,0.0,0.0,0.0,99.125,33.0,0.0,0.0,0.0,0.0,14.625,32.0,0.0,0.0,0.0,0.0,34.125,31.25,0.0,0.0,0.0,0.0,94.25,34.0
1780973815.793963,hold,,404.625,126.75,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,6.5,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,126.75,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-26.0,35.0,0.0,0.0,0.0,0.0,105.625,33.0,0.0,0.0,0.0,0.0,11.375,32.0,0.0,0.0,0.0,0.0,34.125,31.75,0.0,0.0,0.0,0.0,94.25,34.0
1780973816.657841,hold,,403.0,125.125,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,9.75,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,125.125,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-24.375,35.0,0.0,0.0,0.0,0.0,99.125,33.0,0.0,0.0,0.0,0.0,16.25,32.0,0.0,0.0,0.0,0.0,30.875,31.75,0.0,0.0,0.0,0.0,97.5,34.0
1780973817.5196722,hold,,403.0,126.75,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,6.5,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,126.75,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-24.375,34.75,0.0,0.0,0.0,0.0,104.0,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,95.875,34.0
1780973818.3853729,hold,,398.125,123.5,38.0,0.15,0.15,0.15025558861676966,0.00025558861676966416,4.875,33.0,0.036,0.036,0.032120241092545965,-0.0038797589074540326,123.5,38.0,0.073,0.073,0.07214465552758068,-0.0008553444724193199,-24.375,34.75,0.0,0.0,0.0,0.0,107.25,33.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,32.5,32.0,0.0,0.0,0.0,0.0,92.625,34.0
