timestamp,elapsed_s,channel,channel_name,phase,target_value,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-16T11:42:22.042,1.953591458965093,4,middle,hold,0.0,767.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-117.0,41.0,0.0,0.0,767.0,49.0,0.00032043945983062307,0.00032043945983062307,52.0,42.0,0.0,0.0,331.5,46.0,0.0,0.000289921416037232,0.0,43.0,0.0,0.0,52.0,39.0,0.0,0.0,344.5,45.0
2026-06-16T11:42:22.561,2.472253458981868,4,middle,hold,0.05,780.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-130.0,41.0,0.0,0.0,780.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,331.5,46.0,0.05,0.04635690852216373,364.0,43.0,0.0,0.0,32.5,39.0,0.0,0.0,344.5,45.0
2026-06-16T11:42:23.071,2.981769624981098,4,middle,hold,0.1,780.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-136.5,41.0,0.0,0.0,780.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,331.5,46.0,0.1,0.0954757000076295,494.0,43.0,0.0,0.0,32.5,39.0,0.0,0.0,338.0,45.0
2026-06-16T11:42:23.588,3.4994625419494696,4,middle,hold,0.15,754.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-130.0,41.0,0.0,0.0,754.0,49.0,0.00032043945983062307,0.00032043945983062307,71.5,42.0,0.0,0.0,338.0,46.0,0.15,0.1445944914930953,611.0,43.0,0.0,0.0,19.5,39.0,0.0,0.0,357.5,45.0
2026-06-16T11:42:24.109,4.019973874965217,4,middle,hold,0.2,754.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-123.5,41.0,0.0,0.0,754.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,325.0,46.0,0.2,0.194018463416495,728.0,43.0,0.0,0.0,26.0,39.0,0.0,0.0,325.0,45.0
2026-06-16T11:42:24.624,4.535238249984104,4,middle,hold,0.25,877.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-123.5,41.0,0.0,0.0,767.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,331.5,46.0,0.25,0.24312199588006408,877.5,44.0,0.0,0.0,32.5,39.0,0.0,0.0,357.5,45.0
2026-06-16T11:42:25.146,5.057275083963759,4,middle,hold,0.3,923.0,4,middle,49.0,0.014053559166857405,0.016693369954985885,-143.0,41.0,0.0,0.0,754.0,49.0,0.00032043945983062307,0.00032043945983062307,71.5,42.0,0.0,0.0,331.5,46.0,0.3,0.29285114824139774,923.0,44.0,0.0,0.0,45.5,39.0,0.0,0.0,299.0,45.0
2026-06-16T11:42:25.665,5.57592220895458,4,middle,hold,0.35,890.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-110.5,41.0,0.0,0.0,780.0,49.0,0.00032043945983062307,0.00032043945983062307,58.5,42.0,0.0,0.0,305.5,46.0,0.35,0.3428854810406653,890.5,44.0,0.0,0.0,45.5,39.0,0.0,0.0,338.0,45.0
2026-06-16T11:42:26.182,6.093477124988567,4,middle,hold,0.4,812.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-130.0,41.0,0.0,0.0,773.5,49.0,0.00032043945983062307,0.00032043945983062307,71.5,42.0,0.0,0.0,344.5,46.0,0.4,0.3935301747158007,812.5,44.0,0.0,0.0,32.5,39.0,0.0,0.0,325.0,45.0
2026-06-16T11:42:26.703,6.61391370894853,4,middle,hold,0.45,780.0,1,thumb_flex,49.0,0.014053559166857405,0.016693369954985885,-136.5,41.0,0.0,0.0,780.0,49.0,0.00032043945983062307,0.00032043945983062307,58.5,42.0,0.0,0.0,338.0,46.0,0.45,0.4441596093690394,715.0,44.0,0.0,0.0,39.0,39.0,0.0,0.0,299.0,45.0
2026-06-16T11:42:27.217,7.127845374983735,4,middle,hold,0.5,903.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-130.0,41.0,0.0,0.0,767.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,338.0,46.0,0.5,0.4929732204165713,903.5,44.0,0.0,0.0,32.5,39.0,0.0,0.0,370.5,45.0
2026-06-16T11:42:27.733,7.6441427919780836,4,middle,hold,0.55,955.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-136.5,41.0,0.0,0.0,786.5,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,325.0,46.0,0.55,0.542397192339971,955.5,44.0,0.0,0.0,26.0,39.0,0.0,0.0,312.0,45.0
2026-06-16T11:42:28.253,8.164241791993845,4,middle,hold,0.6,1079.0,4,middle,49.0,0.014053559166857405,0.016693369954985885,-149.5,41.0,0.0,0.0,760.5,49.0,0.00032043945983062307,0.00032043945983062307,84.5,42.0,0.0,0.0,325.0,46.0,0.6,0.5915159838254368,1079.0,45.0,0.0,0.0,26.0,39.0,0.0,0.0,338.0,45.0
2026-06-16T11:42:28.773,8.683838291966822,4,middle,hold,0.65,1170.0,4,middle,49.0,0.014053559166857405,0.016693369954985885,-123.5,41.0,0.0,0.0,754.0,49.0,0.00032043945983062307,0.00032043945983062307,65.0,42.0,0.0,0.0,357.5,46.0,0.65,0.6409246967269399,1170.0,45.0,0.0,0.0,6.5,39.0,0.0,0.0,312.0,45.0
2026-06-16T11:42:29.287,9.197763666976243,4,middle,hold,0.7,1248.0,4,middle,49.0,0.014053559166857405,0.016693369954985885,-136.5,41.0,0.0,0.0,780.0,49.0,0.00032043945983062307,0.00032043945983062307,78.0,42.0,0.0,0.0,344.5,46.0,0.7,0.6906538490882734,1248.0,45.0,0.0,0.0,45.5,39.0,0.0,0.0,325.0,45.0
2026-06-16T11:42:29.800,9.711293874948751,4,middle,hold,0.75,1280.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-136.5,41.0,0.0,0.0,786.5,49.0,0.00032043945983062307,0.00032043945983062307,84.5,42.0,0.0,0.0,331.5,46.0,0.75,0.7403830014496071,1280.5,45.0,0.0,0.0,52.0,39.0,0.0,0.0,325.0,45.0
2026-06-16T11:42:30.322,10.233376541989855,4,middle,hold,0.8,1170.0,4,middle,49.0,0.014053559166857405,0.016693369954985885,-156.0,41.0,0.0,0.0,773.5,49.0,0.00032043945983062307,0.00032043945983062307,71.5,42.0,0.0,0.0,370.5,46.0,0.8,0.7910276951247425,1170.0,45.0,0.0,0.0,39.0,39.0,0.0,0.0,377.0,45.0
2026-06-16T11:42:30.844,10.755297374969814,4,middle,hold,0.85,1228.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-110.5,41.0,0.0,0.0,773.5,49.0,0.00032043945983062307,0.00032043945983062307,52.0,42.0,0.0,0.0,357.5,46.0,0.85,0.8407415884641795,1228.5,45.0,0.0,0.0,13.0,39.0,0.0,0.0,312.0,45.0
2026-06-16T11:42:31.358,11.268842041958123,4,middle,hold,0.9,1150.5,4,middle,49.0,0.014053559166857405,0.016693369954985885,-110.5,41.0,0.0,0.0,741.0,49.0,0.00032043945983062307,0.00032043945983062307,78.0,42.0,0.0,0.0,299.0,46.0,0.9,0.891081101701381,1150.5,45.0,0.0,0.0,58.5,39.0,0.0,0.0,338.0,45.0
