step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.4558095829561353,0.09405355916685741,0.06501869230182346,-266.5,39.0,0.08,0.042252231631952394,669.5,40.0,0.08032043945983063,0.04495307850766766,663.0,39.0,0.08,0.04055848020141909,-32.5,40.0,0.08028992141603723,0.044419012741283286,-611.0,39.0,0.08,0.04055848020141909,-299.0,39.0,0.08,0.04147402151522087,-455.0,39.0
1,0.5111884998623282,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.16028992141603723,,,,0.16,,,,0.16,,,
2,0.5665202077943832,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.24028992141603722,,,,0.24,,,,0.24,,,
3,0.6193904168903828,0.3340535591668574,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.25456013679504397,,,,0.32,,,,0.32,,,
4,0.6722764167934656,0.41405355916685743,,,,0.4,,,,0.40032043945983065,,,,0.4,,,,0.26610364615917204,,,,0.4,,,,0.4,,,
5,0.7293160827830434,0.49405355916685745,0.4683604180971999,-455.0,39.0,0.44879428654909137,0.41335164415960934,728.0,40.0,0.48032043945983066,0.43825436789501787,500.5,39.0,0.4388393461704254,0.41853971160448616,26.0,40.0,0.2343057304620743,0.24106202792401007,507.0,39.0,0.4024957656860352,0.39383535515373463,617.5,39.0,0.48000000000000004,0.4353246356908522,-617.5,39.0
6,0.7821802077814937,0.5317738142609596,,,,0.4616115775704384,,,,0.5603204394598307,,,,0.45829337537288667,,,,0.292937308549881,,,,0.4824957656860352,,,,0.56,,,
7,0.8375069578178227,0.5339328882098198,,,,0.5416115775704384,,,,0.598627758026123,,,,0.45868649184703825,,,,0.24615252614021305,,,,0.5624957656860352,,,,0.64,,,
8,0.8922297079116106,0.5286328399181366,,,,0.611515490412712,,,,0.5444707483053207,,,,0.3816696465015411,,,,0.28732878565788267,,,,0.5042543947696686,,,,0.7196172595024108,,,
9,0.9464301248081028,0.5495035862922668,,,,0.5315154904127121,,,,0.4729043573141098,,,,0.3311491310596466,,,,0.2938999474048615,,,,0.46057382225990295,,,,0.6562389314174653,,,
10,1.0012762499973178,0.5852999517321587,0.5773250934615091,-227.5,39.0,0.45151549041271205,0.4708323796444648,494.0,40.0,0.5529043573141098,0.5197985809109636,253.5,39.0,0.3796698719263077,0.3599755855649653,292.5,40.0,0.27924467623233795,0.2792706187533379,156.0,39.0,0.3911530911922455,0.4118257419699397,1319.5,39.0,0.6350202798843384,0.638498512245365,552.5,39.0
11,1.0563869578763843,0.5636273032426834,,,,0.47309558749198916,,,,0.61918426156044,,,,0.4376086354255676,,,,0.23228177726268773,,,,0.4711530911922455,,,,0.7150202798843384,,,
12,1.1119327079504728,0.5342785298824311,,,,0.5348472344875336,,,,0.6114102393388748,,,,0.44778873324394225,,,,0.2891802340745926,,,,0.5511530911922455,,,,0.7753145873546601,,,
13,1.1655114579480141,0.5707412365078925,,,,0.537123834490776,,,,0.6202852964401245,,,,0.5277887332439423,,,,0.3620498925447464,,,,0.4711530911922455,,,,0.7989021182060241,,,
14,1.2198422078508884,0.5633542537689209,,,,0.5387959229946137,,,,0.6383934795856476,,,,0.550014328956604,,,,0.4117892861366272,,,,0.5511530911922455,,,,0.7189021182060241,,,
15,1.2771395829040557,0.5785449928045273,0.5773250934615091,-19.5,39.0,0.5554991090297698,0.5283131151293202,975.0,40.0,0.6398821234703064,0.6332188906691081,-565.5,39.0,0.5526915848255157,0.5457541771572442,708.5,40.0,0.4917892861366272,0.4544747081712062,-370.5,39.0,0.4711530911922455,0.498771648737316,864.5,39.0,0.7755315899848938,0.749233234149691,253.5,39.0
16,1.3287625419907272,0.5591512224078178,,,,0.5692303666472435,,,,0.6399932742118836,,,,0.5082100093364715,,,,0.4313352733850479,,,,0.5511530911922455,,,,0.755872094631195,,,
17,1.3801782918162644,0.5281627503037453,,,,0.6155467450618743,,,,0.5617440283298493,,,,0.4282100093364715,,,,0.3702778428792953,,,,0.5275530338287353,,,,0.717552375793457,,,
18,1.4347198749892414,0.5427625733613968,,,,0.5355467450618744,,,,0.48174402832984925,,,,0.3482100093364715,,,,0.30426694452762604,,,,0.46385867297649386,,,,0.6646728277206421,,,
19,1.4900913329329342,0.5854720205068589,,,,0.46263795912265776,,,,0.5617440283298493,,,,0.3792081415653229,,,,0.23384765088558201,,,,0.39793656170368197,,,,0.6597728908061982,,,
20,1.5456953328102827,0.5575561508536339,0.5694056610971236,-247.0,39.0,0.49970843374729157,0.4809796292057679,526.5,40.0,0.6212733864784241,0.5932860303654536,318.5,39.0,0.4438867747783661,0.41335164415960934,117.0,40.0,0.2438214898109436,0.24043640802624552,227.5,39.0,0.477936561703682,0.4350194552529183,97.5,39.0,0.721261990070343,0.6940108339055466,26.0,39.0
21,1.5987200827803463,0.5327052170038223,,,,0.5408254233002663,,,,0.6065287441015244,,,,0.42808797359466555,,,,0.28185227513313293,,,,0.557936561703682,,,,0.7767877101898193,,,
22,1.6510549997910857,0.5796358764171601,,,,0.526647134423256,,,,0.6302859216928482,,,,0.5080879735946655,,,,0.36185227513313295,,,,0.477936561703682,,,,0.8016246438026429,,,
23,1.705601166933775,0.5619659918546677,,,,0.5444540256261825,,,,0.6355948925018311,,,,0.5313023686408996,,,,0.40662561655044555,,,,0.557936561703682,,,,0.7216246438026429,,,
24,1.7583695829380304,0.5726777148246764,,,,0.564992536008358,,,,0.6337037444114685,,,,0.5125950396060943,,,,0.48662561655044556,,,,0.4804674059152603,,,,0.7804750025272369,,,
25,1.8111737498547882,0.5666023859381676,0.5729304951552605,-260.0,39.0,0.5739122056961059,0.5452201113908598,1469.0,40.0,0.64616539478302,0.6375829709315632,-500.5,39.0,0.5121805608272553,0.5106736858167391,130.0,40.0,0.40662561655044555,0.4311894407568475,864.5,39.0,0.5604674059152603,0.5192187380788892,26.0,39.0,0.7004750025272369,0.7266498817425803,1157.0,39.0
26,1.8630710828583688,0.525726494193077,,,,0.6160702091455459,,,,0.5683257043361664,,,,0.43218056082725526,,,,0.3486559152603149,,,,0.5413363933563232,,,,0.7072791934013367,,,
27,1.915869499789551,0.5462972044944763,,,,0.5360702091455459,,,,0.48832570433616634,,,,0.35225277245044706,,,,0.29693020284175875,,,,0.4699312627315521,,,,0.6409402251243591,,,
28,1.9709831248037517,0.5773346263170243,,,,0.4597058826684952,,,,0.5683257043361664,,,,0.38410394787788393,,,,0.22757209837436676,,,,0.4002790510654449,,,,0.6576470911502839,,,
29,2.0265840420033783,0.5586745321750641,,,,0.49733808889985087,,,,0.6135829985141754,,,,0.4474502742290497,,,,0.25052228569984436,,,,0.48027905106544494,,,,0.7228069603443146,,,
30,2.08333283290267,0.5339752957224846,0.550087739375906,-396.5,40.0,0.5455409079790116,0.5130998702983138,949.0,40.0,0.6071851551532745,0.6040131227588311,-312.0,39.0,0.44983296394348143,0.4429388876173037,630.5,40.0,0.2811412066221237,0.268711375600824,448.5,39.0,0.560279051065445,0.5219501029983978,-565.5,40.0,0.7867139220237731,0.7611200122072175,-149.5,39.0
31,2.1374192498624325,0.5678963845968247,,,,0.5528577518463135,,,,0.6151760339736938,,,,0.5298329639434814,,,,0.35663118958473206,,,,0.48027905106544494,,,,0.7923062562942504,,,
32,2.192822832847014,0.5584953516721726,,,,0.5588473019003868,,,,0.596582755446434,,,,0.44983296394348143,,,,0.40389286875724795,,,,0.560279051065445,,,,0.7123062562942505,,,
33,2.2464997498318553,0.5204436630010605,,,,0.6135291901230812,,,,0.5447540700435638,,,,0.3698329639434814,,,,0.45408316552639005,,,,0.5574274659156799,,,,0.7249353051185607,,,
34,2.302409791853279,0.5342789533734321,,,,0.5335291901230812,,,,0.4647540700435638,,,,0.34155495166778566,,,,0.37408316552639004,,,,0.4774274659156799,,,,0.651253628730774,,,
35,2.357317457906902,0.5934007358551026,0.5746852826733806,-344.5,40.0,0.45795869022607805,0.4801251239795529,487.5,40.0,0.5447540700435638,0.5043564507515068,97.5,40.0,0.354381263256073,0.3462424658579385,721.5,40.0,0.29408316552639,0.3286640726329442,1189.5,39.0,0.3974274659156799,0.43135728999771117,1267.5,40.0,0.7303617060184479,0.6848554207675288,169.0,39.0
36,2.4126690418925136,0.556151139140129,,,,0.4877354158461094,,,,0.6186041414737702,,,,0.434381263256073,,,,0.2366800338029862,,,,0.4774274659156799,,,,0.7239089965820312,,,
37,2.468192166881636,0.5298765453696251,,,,0.5397702735662461,,,,0.6067932695150375,,,,0.41825858056545256,,,,0.28937666714191435,,,,0.5574274659156799,,,,0.7751791954040528,,,
38,2.522071124985814,0.5495792597532272,,,,0.5953737658262253,,,,0.559303092956543,,,,0.4982585805654526,,,,0.34855486154556276,,,,0.5433303058147431,,,,0.762847763299942,,,
39,2.576605332782492,0.5379224509000778,,,,0.527428548336029,,,,0.479303092956543,,,,0.41825858056545256,,,,0.27795960009098053,,,,0.47501983046531676,,,,0.682847763299942,,,
40,2.6348773748613894,0.5914566200971603,0.5817196917677577,-487.5,40.0,0.447428548336029,0.46660563057907994,416.0,40.0,0.559303092956543,0.526161593041886,188.5,40.0,0.379896867275238,0.3877317463950561,994.5,40.0,0.2595390349626541,0.26218051422903793,468.0,40.0,0.39501983046531675,0.4225070572976272,1339.0,40.0,0.6058208882808686,0.6305638208590829,1235.0,40.0
41,2.688946916954592,0.560305118560791,,,,0.4761978854238987,,,,0.6163243621587753,,,,0.42132939100265504,,,,0.2407136082649231,,,,0.47501983046531676,,,,0.6858208882808685,,,
42,2.74453854188323,0.534841174185276,,,,0.5371640077233315,,,,0.6107705593109131,,,,0.4619859874248505,,,,0.2835783869028091,,,,0.5550198304653168,,,,0.7658208882808685,,,
43,2.797892666887492,0.5709062227606774,,,,0.5344821122288704,,,,0.6212569892406463,,,,0.5419859874248505,,,,0.3598770499229431,,,,0.47501983046531676,,,,0.7981061220169068,,,
44,2.8511868328787386,0.558538898229599,,,,0.5431035274267196,,,,0.6399266839027404,,,,0.5930109322071075,,,,0.39936979711055753,,,,0.5550198304653168,,,,0.7181061220169068,,,
45,2.9047420828137547,0.5769176483154297,0.575570305943389,-39.0,40.0,0.5591849702596664,0.5308461127641718,1040.0,40.0,0.6418882608413696,0.6348973830777447,-578.5,40.0,0.5441962301731109,0.5558251316090639,793.0,40.0,0.47936979711055755,0.43894102388036926,-279.5,40.0,0.47501983046531676,0.5060959792477302,1007.5,40.0,0.7928724825382232,0.7541161211566338,-91.0,40.0
46,2.957371999975294,0.5585924333333969,,,,0.5799985599517822,,,,0.6353239834308624,,,,0.5258829355239868,,,,0.4216771960258484,,,,0.5550198304653168,,,,0.7872442245483398,,,
47,3.0078413328155875,0.5467937695980072,,,,0.553230993449688,,,,0.6284417331218719,,,,0.4956600308418274,,,,0.5016771960258484,,,,0.47501983046531676,,,,0.8013509392738343,,,
48,3.0632342079188675,0.5707979989051819,,,,0.592693432867527,,,,0.6248664677143096,,,,0.4923347502946854,,,,0.44813870787620547,,,,0.5550198304653168,,,,0.7793128013610839,,,
49,3.118595791980624,0.5257501366734505,,,,0.6123715263605117,,,,0.5605567097663879,,,,0.41233475029468536,,,,0.42962188720703126,,,,0.5453122437000275,,,,0.7534674167633056,,,
50,3.175060916924849,0.5346060928702354,0.537773708705272,-149.5,40.0,0.5323715263605118,0.5435263599603265,331.5,40.0,0.4805567097663879,0.5100633249408713,-1040.0,40.0,0.345906937122345,0.3672846570534829,1254.5,40.0,0.34962188720703125,0.37682154573891813,1202.5,40.0,0.4717902421951294,0.49419394216830703,1306.5,40.0,0.681617933511734,0.705607690547036,1124.5,40.0
51,3.2270817498210818,0.5992730665206909,,,,0.45237152636051176,,,,0.5605567097663879,,,,0.3397593915462494,,,,0.26962188720703123,,,,0.3986362814903259,,,,0.6301455855369568,,,
52,3.279555374989286,0.5510028028488159,,,,0.5041061541438103,,,,0.6376902341842652,,,,0.4197593915462494,,,,0.23864332139492034,,,,0.47863628149032594,,,,0.7101455855369567,,,
53,3.3322197918314487,0.5237379118800163,,,,0.5404295468330383,,,,0.5991122484207153,,,,0.3903552800416946,,,,0.28504946529865266,,,,0.558636281490326,,,,0.770456039905548,,,
54,3.38341545779258,0.5868216717243194,,,,0.5386100104451179,,,,0.6378275871276855,,,,0.47035528004169463,,,,0.35646548569202424,,,,0.47863628149032594,,,,0.7900309205055236,,,
55,3.435495332814753,0.5493870532512665,0.5676508735790036,-370.5,40.0,0.553277139365673,0.5300068665598535,968.5,40.0,0.6334201723337174,0.6285191119249256,-487.5,40.0,0.5468666434288025,0.4993820096131838,-299.0,41.0,0.41281010806560514,0.3811703669794766,6.5,40.0,0.558636281490326,0.5051804379339284,962.0,40.0,0.732652771472931,0.7538109407186999,689.0,40.0
56,3.4906598748639226,0.5761441493034363,,,,0.5536172026395798,,,,0.6390090852975845,,,,0.5643578231334686,,,,0.49281010806560516,,,,0.47863628149032594,,,,0.7836480975151061,,,
57,3.5459770828019828,0.5652803346514702,,,,0.5651325070858002,,,,0.6473063170909882,,,,0.5180782675743103,,,,0.41392038464546205,,,,0.558636281490326,,,,0.7104046821594239,,,
58,3.6014501668978482,0.5752294379472732,,,,0.5397817516326904,,,,0.6404848992824554,,,,0.5366832494735718,,,,0.49392038464546206,,,,0.47863628149032594,,,,0.7904046821594238,,,
59,3.657094166846946,0.5622462552785873,,,,0.579338264465332,,,,0.644034880399704,,,,0.5093706667423248,,,,0.42503602206707003,,,,0.558636281490326,,,,0.7104046821594239,,,
60,3.715431082993746,0.5231716313958168,0.5430533302815289,-286.0,40.0,0.6092475646734238,0.5773403524834058,1001.0,40.0,0.5746752947568894,0.5946288242923629,-793.0,40.0,0.42937066674232477,0.4557564660105287,1170.0,41.0,0.4383054137229919,0.432120241092546,598.0,40.0,0.5576627016067505,0.5506370641641871,734.5,41.0,0.7536008894443511,0.7373311970702678,461.5,40.0
61,3.7706670418847352,0.5348863708972931,,,,0.5292475646734238,,,,0.49467529475688937,,,,0.35156665444374086,,,,0.3583054137229919,,,,0.47766270160675045,,,,0.6736008894443511,,,
62,3.8249744579661638,0.5791813683509827,,,,0.4632299849390984,,,,0.5662535399198532,,,,0.35595285296440127,,,,0.2783054137229919,,,,0.40088549852371214,,,,0.7214832067489624,,,
63,3.8802726669237018,0.5571463283896446,,,,0.508178516626358,,,,0.6184760302305221,,,,0.4359528529644013,,,,0.23721538484096527,,,,0.48088549852371215,,,,0.7254506289958954,,,
64,3.9335894999094307,0.5326260095834732,,,,0.5469118505716324,,,,0.6059440553188324,,,,0.4296314835548401,,,,0.2923361599445343,,,,0.5608854985237122,,,,0.7830393970012665,,,
65,3.987751124892384,0.5631719774007797,0.5579919127183948,0.0,40.0,0.601516254544258,0.5579003585870146,916.5,40.0,0.6001404345035553,0.6003204394598306,-156.0,40.0,0.5096314835548401,0.45728236820019835,91.0,41.0,0.3497945845127106,0.3181048294804303,-65.0,40.0,0.48088549852371215,0.5207293812466621,377.0,41.0,0.7852787256240845,0.7766842145418479,611.0,40.0
66,4.0389429167844355,0.5222315981984138,,,,0.5575566765666008,,,,0.5201404345035553,,,,0.4296314835548401,,,,0.38186136484146116,,,,0.483777916431427,,,,0.7065941393375397,,,
67,4.094469374977052,0.5710869804024696,,,,0.5274710288643837,,,,0.4676866143941879,,,,0.3496314835548401,,,,0.30186136484146114,,,,0.43936664462089536,,,,0.6354863286018372,,,
68,4.146051707910374,0.5733890336751938,,,,0.44747102886438367,,,,0.5476866143941879,,,,0.394256466627121,,,,0.2829360365867615,,,,0.4095124900341034,,,,0.6369158506393433,,,
69,4.201424499973655,0.5664788287878036,,,,0.4954668281972408,,,,0.6262798219919204,,,,0.436754310131073,,,,0.22909489274024963,,,,0.4895124900341034,,,,0.7169158506393433,,,
70,4.2574367499910295,0.5242168071866036,0.5439230945296406,-136.5,40.0,0.5303247448801994,0.49956511787594415,897.0,40.0,0.6073850929737091,0.6073701075761043,-338.0,40.0,0.4635942727327347,0.4496528572518501,234.0,41.0,0.290185096859932,0.26250095368886855,390.0,40.0,0.5695124900341034,0.5262226291294728,-331.5,41.0,0.7819592237472535,0.7504539559014267,-227.5,40.0
71,4.311656832927838,0.5773534935712814,,,,0.5361728635430336,,,,0.6236952751874923,,,,0.5435942727327346,,,,0.36330878734588623,,,,0.4895124900341034,,,,0.7934168457984925,,,
72,4.367131499806419,0.5574348133802414,,,,0.5486655414104462,,,,0.6353785157203674,,,,0.5457115769386292,,,,0.40275801718235016,,,,0.5695124900341034,,,,0.7134168457984925,,,
73,4.422709249891341,0.5789181029796601,,,,0.5747446575760842,,,,0.6354700148105621,,,,0.5510285377502442,,,,0.4827580171823502,,,,0.4895124900341034,,,,0.777163678407669,,,
74,4.4782642079517245,0.5598428562283516,,,,0.5471962320804595,,,,0.6491976320743561,,,,0.5433288455009461,,,,0.42205287218093873,,,,0.5695124900341034,,,,0.697163678407669,,,
75,4.535651791840792,0.5758688217401504,0.5764400701915007,-6.5,40.0,0.5612455898523331,0.5426871137560082,825.5,40.0,0.6363060653209687,0.636240177004654,-279.5,40.0,0.5097177207469941,0.5161669336995499,728.0,41.0,0.5020528721809387,0.46565957122148466,-162.5,41.0,0.4895124900341034,0.5186083772030213,825.5,41.0,0.777163678407669,0.7361104753185321,19.5,41.0
76,4.589240249944851,0.5606432542204857,,,,0.5815444481372833,,,,0.6361056476831436,,,,0.4743590593338013,,,,0.43278175592422485,,,,0.5695124900341034,,,,0.7419554710388183,,,
77,4.644334916956723,0.5210601490736008,,,,0.6140820649266243,,,,0.5646716445684433,,,,0.3943590593338013,,,,0.35278175592422484,,,,0.542212289571762,,,,0.705101490020752,,,
78,4.697649416979402,0.5468056857585907,,,,0.5340820649266244,,,,0.4846716445684433,,,,0.35781158208847047,,,,0.29276972711086274,,,,0.4748180776834488,,,,0.6593225300312042,,,
79,4.753298749914393,0.58074562728405,,,,0.4644048511981964,,,,0.5646716445684433,,,,0.39445356726646424,,,,0.23470143377780917,,,,0.3948180776834488,,,,0.6481348991394043,,,
80,4.809669541893527,0.5588395768404006,0.570290684367132,-325.0,40.0,0.5076976206898689,0.4835126268406195,669.5,40.0,0.6159356892108917,0.5862363622491799,136.5,40.0,0.44971359372138975,0.41731898985275045,175.5,41.0,0.2510447442531586,0.24322880903334096,513.5,41.0,0.4748180776834488,0.4231174181734951,611.0,41.0,0.7260266184806824,0.6793774319066148,91.0,41.0
81,4.865028582978994,0.5361591657996178,,,,0.543288154900074,,,,0.6076719403266907,,,,0.44094355404376984,,,,0.2787095755338669,,,,0.5548180776834488,,,,0.7820556044578553,,,
82,4.919537541922182,0.5703518730401993,,,,0.5220558056235314,,,,0.6233102738857269,,,,0.5209435540437698,,,,0.3587095755338669,,,,0.4748180776834488,,,,0.8023984849452972,,,
83,4.974362041801214,0.5645979738235474,,,,0.5398637336492539,,,,0.635738879442215,,,,0.5306474387645721,,,,0.4022942423820496,,,,0.5548180776834488,,,,0.7223984849452972,,,
84,5.026273333001882,0.5756386762857437,,,,0.5575326836109161,,,,0.6404655396938324,,,,0.5325869858264923,,,,0.4822942423820496,,,,0.4748180776834488,,,,0.7834061861038208,,,
85,5.083156707929447,0.5613208836317062,0.5720454718852521,-409.5,40.0,0.5511881458759308,0.5325398641947051,851.5,40.0,0.6512713611125946,0.6426031891355765,-591.5,41.0,0.5464554190635681,0.538124666208896,507.0,41.0,0.40879722833633425,0.4299382009613184,910.0,41.0,0.5548180776834488,0.5140306706340123,162.5,42.0,0.7034061861038209,0.7263447013046463,1196.0,41.0
86,5.136857291916385,0.5823862752318382,,,,0.554740446805954,,,,0.6392052888870239,,,,0.5178610563278199,,,,0.48879722833633427,,,,0.4748180776834488,,,,0.7834061861038208,,,
87,5.192272916901857,0.5595829057693481,,,,0.5716430532932282,,,,0.6440113067626954,,,,0.4955011487007141,,,,0.4604478806257248,,,,0.5548180776834488,,,,0.7319751858711243,,,
88,5.245537249837071,0.5303205245733261,,,,0.59877355158329,,,,0.5855546534061432,,,,0.4155011487007141,,,,0.5123068988323212,,,,0.5398225486278534,,,,0.7703824818134308,,,
89,5.300336957909167,0.5253342393040658,,,,0.5187735515832901,,,,0.5055546534061433,,,,0.3544337511062622,,,,0.43230689883232115,,,,0.47785980701446534,,,,0.6903824818134309,,,
90,5.355372166959569,0.5852780616283416,0.568535896849012,-312.0,40.0,0.45135560393333435,0.4691386282139315,461.5,40.0,0.5722720980644226,0.5405966277561608,-130.0,41.0,0.3756103038787842,0.36636911573968106,604.5,41.0,0.35230689883232114,0.38489356832227056,1170.0,41.0,0.40119677484035493,0.4292210269321736,1508.0,42.0,0.6843388319015503,0.6854657816433967,624.0,41.0
91,5.410593832843006,0.5551501378417015,,,,0.5188125216960907,,,,0.633775508403778,,,,0.42462690472602843,,,,0.2723068988323211,,,,0.48119677484035495,,,,0.7384703278541564,,,
92,5.4660211249720305,0.533417309820652,,,,0.5406637811660766,,,,0.6033663302659988,,,,0.44008935391902926,,,,0.2934727013111115,,,,0.5611967748403549,,,,0.777356481552124,,,
93,5.520857957890257,0.5753885391354561,,,,0.5259279590845108,,,,0.6301916897296905,,,,0.5200893539190292,,,,0.3605997383594513,,,,0.4811967748403549,,,,0.7996375322341919,,,
94,5.573262207908556,0.556993448138237,,,,0.5390601813793182,,,,0.6355158686637878,,,,0.5412463963031768,,,,0.41968441009521484,,,,0.5611967748403549,,,,0.7196375322341919,,,
95,5.627671041991562,0.5712971049547195,0.5711757076371404,26.0,40.0,0.5849236142635346,0.5460593575951781,1118.0,40.0,0.6353861093521118,0.6298619058518349,-585.0,41.0,0.5548694550991058,0.5451438162813763,604.5,41.0,0.49968441009521486,0.4510566872663462,-312.0,41.0,0.4811967748403549,0.5195239185168231,455.0,42.0,0.7805660009384154,0.7461814297703517,513.5,41.0
