timestamp,elapsed_s,label,max_abs_current_ma,max_temp_c,mapping_candidate,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,raw_sim_action_0_thumb_abd,sim_ctrl_0_thumb_abd,sim_norm_0_thumb_abd,real_target_preclip_0_thumb_abd,real_target_after_clip_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,raw_sim_action_1_thumb_flex,sim_ctrl_1_thumb_flex,sim_norm_1_thumb_flex,real_target_preclip_1_thumb_flex,real_target_after_clip_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,raw_sim_action_2_thumb_tendon,sim_ctrl_2_thumb_tendon,sim_norm_2_thumb_tendon,real_target_preclip_2_thumb_tendon,real_target_after_clip_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,raw_sim_action_3_index,sim_ctrl_3_index,sim_norm_3_index,real_target_preclip_3_index,real_target_after_clip_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,raw_sim_action_4_middle,sim_ctrl_4_middle,sim_norm_4_middle,real_target_preclip_4_middle,real_target_after_clip_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,raw_sim_action_5_ring,sim_ctrl_5_ring,sim_norm_5_ring,real_target_preclip_5_ring,real_target_after_clip_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,raw_sim_action_6_pinky,sim_ctrl_6_pinky,sim_norm_6_pinky,real_target_preclip_6_pinky,real_target_after_clip_6_pinky
2026-07-03T16:00:51.967,1.5511890829075128,initial_rest,221.0,41.0,,0.014053559166857405,0.015808346684977492,-91.0,38.0,,,,,,0.0,0.0,221.0,41.0,,,,,,0.00032043945983062307,0.0,32.5,40.0,,,,,,0.0,0.0,26.0,40.0,,,,,,0.000289921416037232,0.000289921416037232,0.0,40.0,,,,,,0.0,0.0,110.5,40.0,,,,,,0.0,0.0,84.5,39.0,,,,,
2026-07-03T16:00:52.057,1.6417257079156116,pregrasp_0,422.5,41.0,,0.033715762569619286,0.03163195239185168,78.0,38.0,,,,,,0.006666666666666666,0.0,416.0,41.0,,,,,,0.0069604028381780704,0.006027313649195084,6.5,40.0,,,,,,0.009999999999999998,0.0063935301747158006,331.5,40.0,,,,,,0.010265761298034129,0.009445334554055084,0.0,40.0,,,,,,0.009999999999999998,0.006698710612649729,422.5,40.0,,,,,,0.009999999999999998,0.008224612802319372,26.0,39.0,,,,,
2026-07-03T16:00:52.146,1.7304708329029381,pregrasp_1,676.0,41.0,,0.05337796597238117,0.048325322346837576,143.0,38.0,,,,,,0.013333333333333332,0.0,676.0,41.0,,,,,,0.013600366216525519,0.013076981765468832,13.0,40.0,,,,,,0.019999999999999997,0.015548943312733656,279.5,40.0,,,,,,0.020241601180031023,0.019211108567940796,0.0,40.0,,,,,,0.019999999999999997,0.015548943312733656,585.0,40.0,,,,,,0.019999999999999997,0.017380025940337225,195.0,39.0,,,,,
2026-07-03T16:00:52.232,1.8170309169217944,pregrasp_2,630.5,41.0,,0.07304016937514306,0.06941329060807203,32.5,38.0,,,,,,0.02,0.004211490043488212,585.0,41.0,,,,,,0.020240329594872968,0.019455252918287938,-26.0,40.0,,,,,,0.03,0.024704356450751506,500.5,40.0,,,,,,0.030217441062027922,0.02958724345769436,52.0,40.0,,,,,,0.03,0.024704356450751506,630.5,40.0,,,,,,0.03,0.027145799954222935,221.0,39.0,,,,,
2026-07-03T16:00:52.322,1.9067541249096394,pregrasp_3,682.5,41.0,,0.09270237277790494,0.08961623559929809,0.0,38.0,,,,,,0.026666666666666665,0.011825741969939728,559.0,41.0,,,,,,0.026880292973220414,0.02583352407110704,-58.5,40.0,,,,,,0.039999999999999994,0.03477531090257115,461.5,40.0,,,,,,0.040193280944024815,0.03904783703364614,26.0,40.0,,,,,,0.039999999999999994,0.03477531090257115,682.5,40.0,,,,,,0.039999999999999994,0.03721675440604257,234.0,39.0,,,,,
2026-07-03T16:00:52.413,1.9971262919716537,pregrasp_4,884.0,41.0,,0.11236457618066682,0.10807965209430076,65.0,38.0,,,,,,0.03333333333333333,0.016891737239642938,643.5,41.0,,,,,,0.03352025635156786,0.03187609674219882,-97.5,40.0,,,,,,0.05,0.04452582589456016,552.5,40.0,,,,,,0.05016912082602172,0.04879835202563516,-26.0,40.0,,,,,,0.05,0.043305104142824444,884.0,40.0,,,,,,0.05,0.04666208896009766,260.0,39.0,,,,,
2026-07-03T16:00:52.499,2.0837192919570953,pregrasp_5,773.5,41.0,,0.1320267795834287,0.1282825970855268,32.5,38.0,,,,,,0.04,0.023666742961776153,617.5,41.0,,,,,,0.04016021972991531,0.03859006637674525,-104.0,40.0,,,,,,0.06,0.05398641947051194,552.5,40.0,,,,,,0.06014496070801861,0.05825894560158694,97.5,40.0,,,,,,0.06,0.05368123903257801,773.5,40.0,,,,,,0.06,0.05673304341191729,273.0,39.0,,,,,
2026-07-03T16:00:52.587,2.171704832930118,pregrasp_6,630.5,41.0,,0.1516889829861906,0.14850080109864958,65.0,38.0,,,,,,0.04666666666666667,0.030426489662012664,630.5,41.0,,,,,,0.04680018310826276,0.04461738002594034,-136.5,40.0,,,,,,0.07,0.06466773479819944,533.0,40.0,,,,,,0.07012080059001552,0.06741435873960479,175.5,40.0,,,,,,0.07,0.0643625543602655,611.0,40.0,,,,,,0.07,0.06680399786373693,175.5,39.0,,,,,
2026-07-03T16:00:52.676,2.2601950829848647,pregrasp_7,650.0,41.0,,0.17135118638895247,0.16958876935988404,-26.0,38.0,,,,,,0.05333333333333333,0.03718623636224918,650.0,41.0,,,,,,0.053440146486610204,0.05133134966048676,-169.0,40.0,,,,,,0.07999999999999999,0.07412832837415122,617.5,40.0,,,,,,0.0800966404720124,0.07656977187762265,273.0,40.0,,,,,,0.07999999999999999,0.075043869687953,591.5,40.0,,,,,,0.07999999999999999,0.07656977187762265,208.0,39.0,,,,,
2026-07-03T16:00:52.762,2.346968666999601,pregrasp_8,689.0,41.0,,0.19101338979171434,0.18803692683299,6.5,38.0,,,,,,0.06,0.042252231631952394,689.0,41.0,,,,,,0.060080109864957654,0.05804531929503319,-195.0,40.0,,,,,,0.09,0.08418402380407417,591.5,40.0,,,,,,0.0900724803540093,0.08601510643167773,377.0,40.0,,,,,,0.09,0.08479438467994202,669.5,40.0,,,,,,0.09,0.08601510643167773,390.0,39.0,,,,,
2026-07-03T16:00:52.854,2.438154749921523,pregrasp_9,708.5,41.0,,0.21067559319447624,0.20825513084611277,58.5,38.0,,,,,,0.06666666666666667,0.0490272373540856,708.5,41.0,,,,,,0.0667200732433051,0.06408789196612497,-182.0,40.0,,,,,,0.1,0.09394979781795987,617.5,40.0,,,,,,0.10004832023600621,0.09517051956969558,494.0,40.0,,,,,,0.1,0.09486533913176165,669.5,40.0,,,,,,0.1,0.09608606088349737,422.5,39.0,,,,,
2026-07-03T16:00:52.942,2.527021874906495,pregrasp_10,702.0,41.0,,0.2303377965972381,0.22758831158922713,84.5,38.0,,,,,,0.07333333333333333,0.05578698405432213,702.0,41.0,,,,,,0.07336003662165255,0.0708018616006714,-214.5,40.0,,,,,,0.10999999999999999,0.10402075226977951,617.5,40.0,,,,,,0.11002416011800309,0.10554665445944915,461.5,40.0,,,,,,0.10999999999999999,0.10463111314564737,455.0,40.0,,,,,,0.10999999999999999,0.10554665445944915,455.0,39.0,,,,,
2026-07-03T16:00:53.032,2.6161911669187248,pregrasp_11,728.0,41.0,,0.25,0.2477912565804532,-84.5,38.0,,,,,,0.08,0.06254673075455863,728.0,41.0,,,,,,0.08,0.07751583123521782,-156.0,40.0,,,,,,0.12,0.11409170672159916,656.5,40.0,,,,,,0.12,0.11531242847333485,468.0,40.0,,,,,,0.12,0.114702067597467,676.0,40.0,,,,,,0.12,0.11592278934920272,344.5,39.0,,,,,
2026-07-03T16:00:53.187,2.7715827499050647,pregrasp_hold,708.5,41.0,,0.25,0.2477912565804532,104.0,38.0,,,,,,0.08,0.06254673075455863,708.5,41.0,,,,,,0.08,0.07751583123521782,-234.0,40.0,,,,,,0.12,0.11409170672159916,656.5,40.0,,,,,,0.12,0.11592278934920272,435.5,40.0,,,,,,0.12,0.114702067597467,708.5,40.0,,,,,,0.12,0.11592278934920272,500.5,39.0,,,,,
2026-07-03T16:00:53.274,2.85900141694583,step_0,806.0,41.0,policy_affine,0.08405355916685742,0.09578088044556346,422.5,38.0,-0.42001426219940186,0.4559900164604187,0.2899928689002991,0.3109935820102691,0.08405355916685742,0.055,0.05070572976272221,195.0,41.0,0.07478970289230347,0.03522436910867691,0.5373948514461522,0.34055467724800087,0.055,0.055320439459830624,0.055359731441214616,-156.0,40.0,0.1259748786687851,0.10151169854402543,0.5629874393343931,0.32724653154611555,0.055320439459830624,0.055,0.05734340428778516,806.0,40.0,0.19818952679634094,0.09396379053592682,0.5990947633981705,0.28040735647082327,0.055,0.05528992141603723,0.05978484779125659,351.0,40.0,0.28790801763534546,0.0957581603527069,0.6439540088176724,0.26022069603204745,0.05528992141603723,0.055,0.05734340428778516,780.0,40.0,-0.11977487057447433,0.0876045025885105,0.4401125647127625,0.35194934587925686,0.055,0.06,0.06314183260852979,546.0,39.0,-0.2297128289937973,0.08540574342012405,0.38514358550310124,0.40742820724844936,0.06
2026-07-03T16:00:53.363,2.947180916904472,step_1,539.5,41.0,policy_affine,0.15405355916685742,0.15114061188677805,-65.0,38.0,-0.18799303472042084,0.6184048756957055,0.4060034826397896,0.41540313437581056,0.15405355916685742,0.11,0.0929732204165713,539.5,41.0,0.2862549126148224,0.03585876473784447,0.6431274563074113,0.2855737227201461,0.11,0.11032043945983062,0.10435645075150683,-104.0,40.0,0.12074993550777435,0.1014489992260933,0.5603749677538873,0.3286050167679786,0.11032043945983062,0.11,0.10127412832837415,182.0,40.0,0.10522966086864471,0.0921045932173729,0.5526148304343224,0.30132332630455494,0.11,0.11028992141603723,0.10402075226977951,-13.0,40.0,0.6294735670089722,0.10258947134017944,0.814736783504486,0.1833684474229813,0.11028992141603723,0.11,0.10188448920424201,201.5,40.0,-0.032931145280599594,0.08934137709438801,0.4835344273597002,0.33240950768813493,0.11,0.12,0.11165026321812772,149.5,39.0,-0.36494186520576477,0.0827011626958847,0.3175290673971175,0.4412354663014412,0.12
