timestamp,elapsed_s,pose_index,source_step,event,note,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-07-13T10:17:51.969,1.6495975419966271,-1,-1,rest,,0.014053559166857405,0.014053559166857405,0.0,38.0,0.0,0.0,162.5,39.0,0.00032043945983062307,0.0,32.5,38.0,0.0,0.0,39.0,38.0,0.000289921416037232,0.0,45.5,38.0,0.0,0.0,84.5,39.0,0.0,0.0,45.5,38.0
2026-07-13T10:17:52.076,1.757496792000893,0,72,move_ramp,,0.029053559166857403,0.027237354085603113,45.5,38.0,0.015,0.0008392462043183033,546.0,39.0,0.015320439459830623,0.015091172655832763,162.5,38.0,0.015,0.010971236743724726,383.5,38.0,0.015289921416037232,0.010971236743724726,500.5,38.0,0.015,0.011276417181658656,487.5,39.0,0.015,0.013107499809262227,188.5,38.0
2026-07-13T10:17:52.184,1.8649969999969471,0,72,move_ramp,,0.0440535591668574,0.04217593652246891,84.5,38.0,0.03,0.014358739604791334,643.5,39.0,0.030320439459830623,0.028854810406652935,-97.5,38.0,0.03,0.025314717326619364,513.5,38.0,0.03028992141603723,0.02561989776455329,552.5,38.0,0.03,0.02561989776455329,539.5,39.0,0.03,0.02775616083009079,240.5,38.0
2026-07-13T10:17:52.291,1.971812999996473,0,72,move_ramp,,0.0590535591668574,0.0579842832074464,65.0,38.0,0.045,0.030426489662012664,533.0,39.0,0.04532043945983062,0.04327458609903105,-188.5,38.0,0.045,0.039963378347447925,513.5,38.0,0.04528992141603723,0.04025329976348516,637.0,38.0,0.045,0.04055848020141909,578.5,39.0,0.045,0.04269474326695659,234.0,38.0
2026-07-13T10:17:52.398,2.079503125001793,0,72,move_ramp,,0.07405355916685741,0.0720531013962005,58.5,38.0,0.06,0.04310673685816739,676.0,39.0,0.06032043945983062,0.05770962081330587,-240.5,38.0,0.06,0.0545967803463798,565.5,38.0,0.06028992141603723,0.054901960784313725,630.5,38.0,0.06,0.054901960784313725,669.5,39.0,0.06,0.05703822384985122,279.5,38.0
2026-07-13T10:17:52.506,2.187539958002162,0,72,move_ramp,,0.08905355916685741,0.08786144808117799,39.0,38.0,0.075,0.058319981689173725,630.5,39.0,0.07532043945983062,0.07180895704585336,-286.0,38.0,0.075,0.06924544136720837,630.5,38.0,0.07528992141603723,0.06985580224307622,611.0,38.0,0.075,0.07016098268101015,630.5,39.0,0.075,0.07168688487067978,318.5,38.0
2026-07-13T10:17:52.614,2.295453124999767,0,72,move_ramp,,0.1040535591668574,0.10455481803616389,-13.0,38.0,0.09,0.07353322652018006,806.0,39.0,0.09032043945983062,0.08690012970168612,-292.5,38.0,0.09,0.08418402380407417,630.5,38.0,0.09028992141603723,0.08479438467994202,611.0,38.0,0.09,0.08479438467994202,702.0,39.0,0.09,0.08632028686961166,442.0,38.0
2026-07-13T10:17:52.719,2.3998346669977764,0,72,move_ramp,,0.1190535591668574,0.11862363622491796,0.0,38.0,0.105,0.08705271992065308,780.0,39.0,0.10532043945983062,0.10133516441596094,-364.0,38.0,0.105,0.09883268482490272,682.5,38.0,0.10528992141603723,0.09944304570077057,708.5,38.0,0.105,0.10005340657663844,676.0,39.0,0.105,0.10096894789044022,305.5,38.0
2026-07-13T10:17:52.822,2.5029097919978085,0,72,move_ramp,,0.1340535591668574,0.13356221866178378,-6.5,38.0,0.12,0.10142671854734112,767.0,39.0,0.12032043945983062,0.1164415960936904,-390.0,38.0,0.12,0.11409170672159916,663.0,38.0,0.12028992141603723,0.11439688715953307,754.0,38.0,0.12,0.11500724803540091,630.5,39.0,0.12,0.11592278934920272,429.0,38.0
2026-07-13T10:17:52.928,2.609554458002094,0,72,move_ramp,,0.14905355916685742,0.14850080109864958,0.0,38.0,0.135,0.11663996337834745,760.5,39.0,0.13532043945983063,0.13153276874952316,-370.5,38.0,0.135,0.128725108720531,624.0,38.0,0.13528992141603724,0.12933546959639888,721.5,38.0,0.135,0.12933546959639888,708.5,39.0,0.135,0.13116655222400245,338.0,39.0
