timestamp,elapsed_s,channel,channel_name,phase,target_value,event,max_abs_current_ma,max_abs_current_channel,max_abs_current_channel_name,max_temp_c,cmd_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,cmd_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,cmd_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,cmd_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,cmd_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,cmd_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,cmd_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
2026-06-26T10:52:22.242,1.9486577920615673,0,thumb_abd,hold,0.0,ok,461.5,0,thumb_abd,38.0,0.0,0.012298771648737317,-461.5,38.0,0.0,0.0,234.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,65.0,35.0,0.000289921416037232,0.0,26.0,34.0,0.0,0.0,91.0,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:22.762,2.4691635000053793,0,thumb_abd,hold,0.05,ok,234.0,1,thumb_flex,38.0,0.05,0.04919508659494927,13.0,38.0,0.0,0.0,234.0,37.0,0.00032043945983062307,0.0,45.5,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:23.278,2.9854152080370113,0,thumb_abd,hold,0.1,ok,221.0,1,thumb_flex,38.0,0.1,0.09929045548180362,0.0,38.0,0.0,0.0,221.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,6.5,34.0,0.0,0.0,78.0,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:23.794,3.5009921670425683,0,thumb_abd,hold,0.15,ok,175.5,1,thumb_flex,38.0,0.15,0.14850080109864958,32.5,38.0,0.0,0.0,175.5,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,91.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,71.5,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:24.312,4.019236333086155,0,thumb_abd,hold,0.2,ok,97.5,1,thumb_flex,38.0,0.2,0.19682612344548717,91.0,38.0,0.0,0.0,97.5,37.0,0.00032043945983062307,0.0,32.5,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:24.836,4.543029958033003,0,thumb_abd,hold,0.25,ok,91.0,0,thumb_abd,38.0,0.25,0.2469214923323415,91.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,84.5,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,71.5,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:25.354,5.060710083111189,0,thumb_abd,hold,0.3,ok,91.0,6,pinky,38.0,0.3,0.29700160219729915,84.5,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,84.5,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,84.5,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:25.874,5.580597250023857,0,thumb_abd,hold,0.35,ok,117.0,0,thumb_abd,38.0,0.35,0.3462119478141451,117.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:26.397,6.103704083012417,0,thumb_abd,hold,0.4,ok,91.0,6,pinky,38.0,0.4,0.3971770809491112,84.5,38.0,0.0,0.0,58.5,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,71.5,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:26.914,6.620537167065777,0,thumb_abd,hold,0.45,ok,84.5,6,pinky,38.0,0.45,0.44727244983596554,78.0,38.0,0.0,0.0,58.5,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,71.5,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:27.430,7.136749583063647,0,thumb_abd,hold,0.5,ok,97.5,6,pinky,38.0,0.5,0.4973525597009232,84.5,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,45.5,35.0,0.0,0.0,71.5,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,78.0,35.0,0.0,0.0,97.5,36.0
2026-06-26T10:52:27.949,7.6556451250799,0,thumb_abd,hold,0.55,ok,91.0,6,pinky,38.0,0.55,0.5483176928358893,32.5,38.0,0.0,0.0,58.5,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:28.459,8.165526375058107,0,thumb_abd,hold,0.6,ok,91.0,6,pinky,38.0,0.6,0.5975280384527352,65.0,38.0,0.0,0.0,58.5,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,71.5,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:28.981,8.687623750069179,0,thumb_abd,hold,0.65,ok,78.0,3,index,38.0,0.65,0.6484931715877011,39.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,45.5,35.0,0.0,0.0,78.0,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,71.5,35.0,0.0,0.0,78.0,36.0
2026-06-26T10:52:29.494,9.201354958000593,0,thumb_abd,hold,0.7,ok,84.5,6,pinky,38.0,0.7,0.7003433279926756,-13.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,71.5,35.0,0.000289921416037232,0.0,6.5,34.0,0.0,0.0,71.5,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:30.018,9.724752083071508,0,thumb_abd,hold,0.75,ok,91.0,6,pinky,38.0,0.75,0.7486686503395132,39.0,38.0,0.0,0.0,58.5,37.0,0.00032043945983062307,0.0,32.5,35.0,0.0,0.0,84.5,35.0,0.000289921416037232,0.0,6.5,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:30.538,10.245025542099029,0,thumb_abd,hold,0.8,ok,91.0,6,pinky,38.0,0.8,0.7987640192263676,39.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,45.5,35.0,0.0,0.0,71.5,35.0,0.000289921416037232,0.0,6.5,34.0,0.0,0.0,78.0,35.0,0.0,0.0,91.0,36.0
2026-06-26T10:52:31.060,10.76670825004112,0,thumb_abd,hold,0.85,ok,84.5,3,index,38.0,0.85,0.8497291523613336,6.5,38.0,0.0,0.0,58.5,36.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,84.5,35.0,0.000289921416037232,0.0,13.0,34.0,0.0,0.0,78.0,35.0,0.0,0.0,84.5,36.0
2026-06-26T10:52:31.576,11.283091208082624,0,thumb_abd,hold,0.9,ok,84.5,5,ring,38.0,0.9,0.8980544747081712,65.0,38.0,0.0,0.0,65.0,37.0,0.00032043945983062307,0.0,39.0,35.0,0.0,0.0,71.5,35.0,0.000289921416037232,0.0,19.5,34.0,0.0,0.0,84.5,35.0,0.0,0.0,84.5,36.0
