timestamp,elapsed_s,step,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,sim_action_0_index,sim_action_1_middle,sim_action_2_ring,sim_action_3_pinky,sim_action_4_thumb_abd,sim_action_5_thumb_flex,sim_action_6_thumb_tendon,obs_z_0,obs_z_1,obs_z_2,obs_z_3,obs_z_4,obs_z_5,obs_z_6,obs_z_7,obs_z_8,obs_z_9,obs_z_10,obs_z_11,obs_z_12,obs_z_13,obs_z_14,obs_z_15,obs_z_16,obs_z_17,obs_z_18,obs_z_19,obs_z_20
2026-06-30T10:34:25.601,1.5699399579316378,0,136.5,45.0,0.09405355916685741,0.014923323414969101,-39.0,40.0,0.06,0.0,123.5,43.0,0.06032043945983062,0.0,39.0,41.0,0.06,0.0,78.0,45.0,0.06028992141603723,0.0,45.5,42.0,0.05,0.0,136.5,44.0,0.06,0.0,58.5,43.0,-0.27503150701522827,0.2480330616235733,-0.5133988857269287,-0.2795661985874176,0.030524080619215965,-0.4048420786857605,0.17009587585926056,0.0,-0.0002899214159697294,0.0,0.0,0.0,-0.00032043945975601673,0.0008697642479091883,0.019497528672218323,0.01137450896203518,0.034111760556697845,0.014623957686126232,-0.009749691002070904,0.030865192413330078,0.009749691002070904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30T10:34:25.673,1.642093540984206,1,390.0,45.0,0.1740535591668574,0.07907225146868085,-279.5,40.0,0.12,0.03718623636224918,214.5,43.0,0.12032043945983062,0.04831006332494087,325.0,41.0,0.12,0.043305104142824444,156.0,45.0,0.12028992141603723,0.047882810711833375,-390.0,42.0,0.1,0.036911573968108645,-45.5,44.0,0.12,0.04544136720836194,-273.0,43.0,-0.33189359307289124,0.3113569915294647,-0.616527259349823,-0.3327263593673706,0.006135863251984119,-0.2698427736759186,0.2067752480506897,0.04330510273575783,0.0475928895175457,0.03691157326102257,0.045441366732120514,0.037186235189437866,0.0479896254837513,0.06501869112253189,0.038980238139629364,-0.09719222038984299,-0.01137450896203518,-0.06814422458410263,-0.0697614997625351,0.05357365682721138,0.08107167482376099,-0.27503150701522827,0.2480330616235733,-0.5133988857269287,-0.2795661985874176,0.030524080619215965,-0.4048420786857605,0.17009587585926056
2026-06-30T10:34:25.762,1.7309179159346968,2,598.0,45.0,0.2540535591668574,0.16870374608987565,-234.0,40.0,0.18,0.10142671854734112,598.0,43.0,0.18032043945983062,0.11308461127641718,19.5,41.0,0.18,0.10981918059052415,221.0,45.0,0.18028992141603722,0.11287098496986342,-91.0,42.0,0.15000000000000002,0.0921187151903563,234.0,44.0,0.18,0.1125658045319295,-19.5,43.0,-0.32717639207839966,0.27486452460289,-0.5980359315872192,-0.3284469246864319,0.02523396722972393,-0.30349060893058777,0.28355729579925537,0.10981918126344681,0.11258106678724289,0.09211871773004532,0.11256580799818039,0.10142672061920166,0.11276417225599289,0.15465018153190613,0.05519384890794754,-0.022746076807379723,0.05843335762619972,-0.0048749614506959915,-0.05843335762619972,0.1483960747718811,0.0048749614506959915,-0.33189359307289124,0.3113569915294647,-0.616527259349823,-0.3327263593673706,0.006135863251984119,-0.2698427736759186,0.2067752480506897
2026-06-30T10:34:25.849,1.8186679580248892,3,500.5,45.0,0.3340535591668574,0.24954604409857328,-286.0,40.0,0.24,0.16144045166704818,312.0,43.0,0.24032043945983061,0.1731441214618143,-45.5,41.0,0.24,0.1692988479438468,364.0,45.0,0.24028992141603722,0.17204547188525215,169.0,42.0,0.2,0.14123750667582208,500.5,44.0,0.24,0.1702143892576486,130.0,43.0,-0.3199577033519745,0.2598143219947815,-0.6107922792434692,-0.318324476480484,0.04702294245362282,-0.344714879989624,0.2538670599460602,0.16929884254932404,0.17175555229187012,0.1412375122308731,0.17021438479423523,0.16144044697284698,0.1728236824274063,0.23549248278141022,0.09074963629245758,0.04222487658262253,0.12447606772184372,0.032488562166690826,-0.07137840986251831,0.07784219831228256,-0.01137450896203518,-0.32717639207839966,0.27486452460289,-0.5980359315872192,-0.3284469246864319,0.02523396722972393,-0.30349060893058777,0.28355729579925537
2026-06-30T10:34:25.938,1.9068064580205828,4,552.5,45.0,0.41405355916685743,0.32951857785915917,-104.0,40.0,0.3,0.22146944380865186,552.5,43.0,0.2304472525139154,0.23389028763256275,6.5,41.0,0.2995128035545349,0.22970931563286792,390.0,45.0,0.21333408798097864,0.23123521782253761,351.0,42.0,0.25,0.1915770199130236,377.0,44.0,0.3,0.2306248569466697,201.5,43.0,-0.2995128035545349,0.2130441665649414,-0.6004607081413269,-0.30425724387168884,0.08818162977695465,-0.33357492089271545,0.23012681305408478,0.22970931231975555,0.23094528913497925,0.1915770173072815,0.23062485456466675,0.221469447016716,0.23356984555721283,0.3154650330543518,0.09719222038984299,0.08752546459436417,0.09397191554307938,0.05033243075013161,-0.02599414251744747,0.13725323975086212,0.001624998520128429,-0.3199577033519745,0.2598143219947815,-0.6107922792434692,-0.318324476480484,0.04702294245362282,-0.344714879989624,0.2538670599460602
2026-06-30T10:34:26.022,1.9909215830266476,5,494.0,45.0,0.49405355916685745,0.4077210650797284,-123.5,40.0,0.3514498174190521,0.277256427862974,494.0,43.0,0.1704472525139154,0.22986190585183489,-26.0,41.0,0.2729257643222809,0.2861371786068513,292.5,45.0,0.15333408798097864,0.21353475242236972,234.0,43.0,0.3,0.23825436789501794,481.0,44.0,0.26326724886894226,0.287357900358587,273.0,43.0,-0.2729257643222809,0.15104930102825165,-0.6098769903182983,-0.26326724886894226,0.11273746937513351,-0.3514498174190521,0.16510926187038422,0.286137193441391,0.21324482560157776,0.2382543683052063,0.287357896566391,0.27725642919540405,0.22954146564006805,0.3936675190925598,0.07299493998289108,0.05843335762619972,0.1196737289428711,0.06814422458410263,-0.030865192413330078,0.12287592142820358,-0.006499908398836851,-0.2995128035545349,0.2130441665649414,-0.6004607081413269,-0.30425724387168884,0.08818162977695465,-0.33357492089271545,0.23012681305408478
2026-06-30T10:34:26.111,2.080214499961585,6,650.0,45.0,0.5740535591668574,0.4876935988403143,-188.5,40.0,0.35797297954559326,0.3322041657129778,617.5,43.0,0.1104472525139154,0.17213702601663233,-286.0,41.0,0.21549679338932037,0.27180895704585334,318.5,45.0,0.09333408798097864,0.15497062638284886,650.0,43.0,0.35,0.29071488517586025,461.5,44.0,0.2244751751422882,0.2632639047837034,247.0,43.0,-0.21549679338932037,0.08209572732448578,-0.6196954846382141,-0.2244751751422882,0.18517275154590607,-0.35797297954559326,0.10236550867557526,0.2718089520931244,0.15468069911003113,0.29071488976478577,0.26326391100883484,0.3322041630744934,0.17181658744812012,0.4736400544643402,0.07945714890956879,0.1610846072435379,0.11486577987670898,0.06167163327336311,-0.04709014669060707,0.1531602442264557,-0.07137840986251831,-0.2729257643222809,0.15104930102825165,-0.6098769903182983,-0.26326724886894226,0.11273746937513351,-0.3514498174190521,0.16510926187038422
2026-06-30T10:34:26.198,2.1667189999716356,7,663.0,45.0,0.6540535591668574,0.5667811093308919,26.0,40.0,0.41304877400398254,0.3457236591134508,390.0,43.0,0.05044725251391541,0.11274891279468986,-403.0,41.0,0.15549679338932038,0.21689173723964295,663.0,45.0,0.0354719168972899,0.09608606088349737,468.0,43.0,0.39999999999999997,0.3404440375371939,572.0,44.0,0.22520887851715088,0.22421606775005723,552.5,43.0,-0.11717604100704193,0.03518199548125267,-0.6395308971405029,-0.22520887851715088,0.2635035216808319,-0.41304877400398254,0.006783504504710436,0.21689173579216003,0.095796138048172,0.34044402837753296,0.22421607375144958,0.3457236588001251,0.11242847144603729,0.5527275204658508,0.16424861550331116,0.11646903306245804,0.1420331746339798,0.13725323975086212,0.006499908398836851,0.09719222038984299,-0.10041049122810364,-0.21549679338932037,0.08209572732448578,-0.6196954846382141,-0.2244751751422882,0.18517275154590607,-0.35797297954559326,0.10236550867557526
2026-06-30T10:34:26.283,2.252559041022323,8,650.0,45.0,0.7340535591668573,0.6502632181277179,-182.0,40.0,0.47304877400398254,0.3947508964675364,585.0,43.0,0.0,0.05368123903257801,-208.0,41.0,0.09549679338932038,0.15680170901045243,650.0,45.0,0.019994186936013847,0.03904783703364614,344.5,42.0,0.44999999999999996,0.3910887312123293,513.5,44.0,0.22362296283245087,0.22299534599832155,208.0,43.0,-0.03166131302714348,0.019704265519976616,-0.6295122504234314,-0.22362296283245087,0.30877894163131714,-0.4758947789669037,-0.008037584833800793,0.1568017154932022,0.038757916539907455,0.39108872413635254,0.2229953408241272,0.3947508931159973,0.05336080119013786,0.6362096667289734,0.1610846072435379,0.08591268211603165,0.127674400806427,0.05195318162441254,-0.04546862840652466,0.14521612226963043,-0.05195318162441254,-0.11717604100704193,0.03518199548125267,-0.6395308971405029,-0.22520887851715088,0.2635035216808319,-0.41304877400398254,0.006783504504710436
2026-06-30T10:34:26.371,2.340608458034694,9,611.0,45.0,0.8140535591668573,0.7293354695963988,-195.0,40.0,0.48490646481513977,0.45476462958724345,591.5,43.0,0.0,0.003006027313649198,-351.0,41.0,0.03549679338932038,0.09852750438696879,611.0,45.0,0.01689650188206926,0.020737010757610436,58.5,42.0,0.49999999999999994,0.44110780498970015,435.5,44.0,0.24416106939315796,0.22238498512245367,117.0,43.0,0.022727977484464645,0.016606580466032028,-0.6251254677772522,-0.24416106939315796,0.3689935505390167,-0.48490646481513977,-0.028296388685703278,0.09852750599384308,0.02044709026813507,0.4411078095436096,0.2223849892616272,0.45476463437080383,0.002685587853193283,0.7152819037437439,0.15157297253608704,0.014623957686126232,0.10844683647155762,0.029241660609841347,-0.048711419105529785,0.1468064785003662,-0.08752546459436417,-0.03166131302714348,0.019704265519976616,-0.6295122504234314,-0.22362296283245087,0.30877894163131714,-0.4758947789669037,-0.008037584833800793
2026-06-30T10:34:26.462,2.4308006659848616,10,474.5,45.0,0.8940535591668572,0.8110627908751049,-97.5,40.0,0.45266616344451904,0.4733653772793164,266.5,43.0,0.0,0.0,32.5,41.0,0.0006889373762533069,0.038742656595712216,474.5,45.0,0.0721051364672114,0.017074845502403294,149.5,43.0,0.5499999999999999,0.4908369573510337,403.0,44.0,0.26812443137168884,0.23886472877088577,305.5,43.0,-0.0006889373762533069,0.07181521505117416,-0.6028870344161987,-0.26812443137168884,0.40585213899612427,-0.45266616344451904,-0.02932506613433361,0.038742657750844955,0.016784925013780594,0.4908369481563568,0.2388647347688675,0.4733653664588928,-0.00032043945975601673,0.7970092296600342,0.11807169020175934,0.03735760599374771,0.10041049122810364,0.0762268453836441,-0.02437017299234867,0.06652659177780151,0.00812482088804245,0.022727977484464645,0.016606580466032028,-0.6251254677772522,-0.24416106939315796,0.3689935505390167,-0.48490646481513977,-0.028296388685703278
2026-06-30T10:34:26.542,2.511392500018701,11,507.0,45.0,0.9740535591668572,0.8866407263294422,-338.0,40.0,0.4175751805305481,0.45223163195239185,156.0,43.0,0.0,0.0,32.5,41.0,0.0,0.003341725795376516,299.0,45.0,0.09065597201704279,0.06497291523613337,-507.0,43.0,0.6,0.538124666208896,78.0,44.0,0.23070408403873444,0.26082246128023195,435.5,43.0,0.010870630852878094,0.09036605060100555,-0.6089732646942139,-0.23070408403873444,0.4008702039718628,-0.4175751805305481,-0.031381119042634964,0.00334172579459846,0.0646829903125763,0.538124680519104,0.26082247495651245,0.45223164558410645,-0.00032043945975601673,0.8725871443748474,0.07461109012365341,-0.12607556581497192,0.019497528672218323,0.10844683647155762,-0.08429945260286331,0.038980238139629364,0.00812482088804245,-0.0006889373762533069,0.07181521505117416,-0.6028870344161987,-0.26812443137168884,0.40585213899612427,-0.45266616344451904,-0.02932506613433361
2026-06-30T10:34:26.631,2.6001890409970656,12,507.0,45.0,1.0,0.9604486152437629,253.5,40.0,0.3641389012336731,0.4167238879987793,130.0,43.0,0.0,0.0,52.0,41.0,0.06,0.0,6.5,45.0,0.14927815343260065,0.08662546730754558,364.0,43.0,0.5499999999999999,0.5902952620737011,507.0,44.0,0.29070408403873443,0.2306248569466697,383.5,43.0,-0.0919535905122757,0.14898823201656342,-0.5180811285972595,-0.2919826805591583,0.42799925804138184,-0.3641389012336731,-0.023798007518053055,0.0,0.08633554726839066,0.5902952551841736,0.23062485456466675,0.4167238771915436,-0.00032043945975601673,0.9463950395584106,0.001624998520128429,0.09074963629245758,0.12607556581497192,0.09558231383562088,0.06329029053449631,0.032488562166690826,0.012999267317354679,0.010870630852878094,0.09036605060100555,-0.6089732646942139,-0.23070408403873444,0.4008702039718628,-0.4175751805305481,-0.031381119042634964
