step,elapsed_s,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky
0,0.45803691702894866,0.09405355916685741,0.06765850308995193,-26.0,40.0,0.08,0.045639734493018995,585.0,41.0,0.08032043945983063,0.04998855573357748,552.5,42.0,0.08,0.04544136720836194,-136.5,43.0,0.08028992141603723,0.0469062333104448,-838.5,43.0,0.08,0.046051728084229804,-429.0,44.0,0.08,0.0481879911497673,-533.0,44.0
1,0.5127493338659406,0.1740535591668574,,,,0.16,,,,0.16032043945983063,,,,0.16,,,,0.16028992141603723,,,,0.16,,,,0.16,,,
2,0.5680746668949723,0.2540535591668574,,,,0.24,,,,0.24032043945983061,,,,0.24,,,,0.24028992141603722,,,,0.24,,,,0.24,,,
3,0.6223928749095649,0.3340535591668574,,,,0.32,,,,0.32032043945983063,,,,0.32,,,,0.25456013679504397,,,,0.32,,,,0.32,,,
4,0.6775451670400798,0.41405355916685743,,,,0.4,,,,0.40032043945983065,,,,0.4,,,,0.26610364615917204,,,,0.4,,,,0.4,,,
5,0.7294221669435501,0.49405355916685745,0.47011520561532,-435.5,40.0,0.44879428654909137,0.41335164415960934,838.5,41.0,0.48032043945983066,0.43993286030365447,513.5,42.0,0.4388393461704254,0.41945525291828795,0.0,43.0,0.2343057304620743,0.24013122758831157,676.0,43.0,0.4024957656860352,0.3944457160296025,676.0,44.0,0.48000000000000004,0.4374608987563897,-643.5,44.0
6,0.7829525000415742,0.5317738142609596,,,,0.4616115775704384,,,,0.5603204394598307,,,,0.45829337537288667,,,,0.292937308549881,,,,0.4824957656860352,,,,0.56,,,
7,0.8383201248943806,0.5339328882098198,,,,0.5416115775704384,,,,0.598627758026123,,,,0.45868649184703825,,,,0.24615252614021305,,,,0.5624957656860352,,,,0.64,,,
8,0.8940055838320404,0.5286328399181366,,,,0.611515490412712,,,,0.5444707483053207,,,,0.3816696465015411,,,,0.28732878565788267,,,,0.5042543947696686,,,,0.7196172595024108,,,
9,0.9479975840076804,0.5495035862922668,,,,0.5315154904127121,,,,0.4729043573141098,,,,0.3311491310596466,,,,0.2938999474048615,,,,0.46057382225990295,,,,0.6562389314174653,,,
10,1.0031841669697315,0.5852999517321587,0.5729304951552605,-188.5,40.0,0.45151549041271205,0.4742046234836347,682.5,41.0,0.5529043573141098,0.5144274052033264,318.5,42.0,0.3796698719263077,0.35753414206149386,370.5,43.0,0.27924467623233795,0.2792706187533379,468.0,43.0,0.3911530911922455,0.4157930876630808,1378.0,44.0,0.6350202798843384,0.640009155413138,780.0,44.0
