timestamp,elapsed_s,step,max_abs_current_ma,max_temp_c,target_0_thumb_abd,pos_0_thumb_abd,curr_ma_0_thumb_abd,temp_c_0_thumb_abd,target_1_thumb_flex,pos_1_thumb_flex,curr_ma_1_thumb_flex,temp_c_1_thumb_flex,target_2_thumb_tendon,pos_2_thumb_tendon,curr_ma_2_thumb_tendon,temp_c_2_thumb_tendon,target_3_index,pos_3_index,curr_ma_3_index,temp_c_3_index,target_4_middle,pos_4_middle,curr_ma_4_middle,temp_c_4_middle,target_5_ring,pos_5_ring,curr_ma_5_ring,temp_c_5_ring,target_6_pinky,pos_6_pinky,curr_ma_6_pinky,temp_c_6_pinky,sim_action_0_index,sim_action_1_middle,sim_action_2_ring,sim_action_3_pinky,sim_action_4_thumb_abd,sim_action_5_thumb_flex,sim_action_6_thumb_tendon,obs_z_0,obs_z_1,obs_z_2,obs_z_3,obs_z_4,obs_z_5,obs_z_6,obs_z_7,obs_z_8,obs_z_9,obs_z_10,obs_z_11,obs_z_12,obs_z_13,obs_z_14,obs_z_15,obs_z_16,obs_z_17,obs_z_18,obs_z_19,obs_z_20
2026-06-30T15:01:04.000,1.5578655420104042,0,136.5,52.0,0.09405355916685741,0.014923323414969101,-45.5,44.0,0.06,0.0,136.5,42.0,0.06032043945983062,0.0,39.0,49.0,0.06,0.0,71.5,48.0,0.06028992141603723,0.0,32.5,51.0,0.05,0.0,110.5,51.0,0.06,0.0,84.5,52.0,-0.29037660360336304,0.159195676445961,-0.19853277504444122,-0.5586448311805725,0.4056234657764435,0.5076892375946045,0.26034873723983765,0.0,-0.0002899214159697294,0.0,-0.0,0.0008697642479091883,-0.0,-0.00032043945975601673,0.017873097211122513,0.00812482088804245,0.02761797420680523,0.021121857687830925,-0.01137450896203518,0.034111760556697845,0.009749691002070904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30T15:01:04.082,1.63943945907522,1,266.5,52.0,0.1740535591668574,0.08961623559929809,-136.5,44.0,0.08,0.04310673685816739,266.5,42.0,0.12032043945983062,0.054688334477759976,32.5,49.0,0.12,0.050934615091172655,234.0,48.0,0.12028992141603723,0.0545967803463798,-169.0,51.0,0.1,0.04269474326695659,214.5,51.0,0.12,0.05337605859464408,-182.0,52.0,-0.4819229245185852,0.3348141312599182,-0.23783673346042633,-0.6715234518051147,0.48135125637054443,0.8002256155014038,0.732920229434967,0.05093461647629738,0.05430685728788376,0.04269474372267723,-0.05337605997920036,0.07556267827749252,-0.04310673847794533,0.05436789616942406,0.05843335762619972,-0.04222487658262253,0.05357365682721138,-0.04546862840652466,-0.034111760556697845,0.06652659177780151,0.00812482088804245,-0.29037660360336304,0.159195676445961,-0.19853277504444122,-0.5586448311805725,0.4056234657764435,0.5076892375946045,0.26034873723983765
2026-06-30T15:01:04.167,1.7245320420479402,2,351.0,51.0,0.2540535591668574,0.1678339818417639,-169.0,44.0,0.08,0.06677347981994354,312.0,42.0,0.18032043945983062,0.11308461127641718,97.5,49.0,0.12,0.10920881971465629,351.0,48.0,0.18028992141603722,0.1113450827801938,253.5,51.0,0.12,0.09120317387655451,227.5,51.0,0.18,0.1125658045319295,-195.0,51.0,-0.5610789656639099,0.41697368025779724,-0.282794713973999,-0.8036758899688721,0.6378335952758789,0.8878938555717468,0.8361221551895142,0.10920882225036621,0.1110551580786705,0.09120317548513412,-0.11256580799818039,0.15378041565418243,-0.06677348166704178,0.11276417225599289,0.08752546459436417,0.06329029053449631,0.05681375414133072,-0.048711419105529785,-0.04222487658262253,0.07784219831228256,0.02437017299234867,-0.4819229245185852,0.3348141312599182,-0.23783673346042633,-0.6715234518051147,0.48135125637054443,0.8002256155014038,0.732920229434967
2026-06-30T15:01:04.257,1.813923625042662,3,734.5,52.0,0.3340535591668574,0.2477912565804532,-19.5,44.0,0.14,0.07183947508964675,247.0,42.0,0.1795386410970987,0.17415121690699625,-65.0,49.0,0.18,0.11439688715953307,637.0,48.0,0.24028992141603722,0.17174029144731823,240.5,51.0,0.12,0.11348134584573129,734.5,51.0,0.23482714593410492,0.17112993057145037,156.0,52.0,0.10256616026163101,0.3977285921573639,-0.120265893638134,-0.23482714593410492,0.3470584452152252,-0.301740437746048,0.14921820163726807,0.11439688503742218,0.17145037651062012,0.11348134279251099,-0.17112992703914642,0.23373769223690033,-0.07183947414159775,0.1738307774066925,0.15791729092597961,0.06005265191197395,0.18158863484859467,0.038980238139629364,-0.0048749614506959915,0.06167163327336311,-0.016248568892478943,-0.5610789656639099,0.41697368025779724,-0.282794713973999,-0.8036758899688721,0.6378335952758789,0.8878938555717468,0.8361221551895142
2026-06-30T15:01:04.345,1.9021453340537846,4,708.5,51.0,0.41405355916685743,0.3286335545891508,-52.0,44.0,0.08000000000000002,0.12341496910048066,377.0,42.0,0.2395386410970987,0.17683680476081484,-227.5,49.0,0.12,0.16960402838178074,201.5,48.0,0.3002899214160372,0.23123521782253761,247.0,51.0,0.12,0.11439688715953307,708.5,51.0,0.2948271459341049,0.2260471503776608,292.5,51.0,-0.27789047360420227,0.2018994390964508,-0.1955493539571762,-0.7163363695144653,0.4356846511363983,0.4923960864543915,0.3293142020702362,0.16960403323173523,0.23094528913497925,0.11439688503742218,-0.22604714334011078,0.3145799934864044,-0.12341497093439102,0.1765163689851761,0.05033243075013161,0.06167163327336311,0.1752956211566925,0.07299493998289108,-0.012999267317354679,0.09397191554307938,-0.05681375414133072,0.10256616026163101,0.3977285921573639,-0.120265893638134,-0.23482714593410492,0.3470584452152252,-0.301740437746048,0.14921820163726807
2026-06-30T15:01:04.429,1.9868239590432495,5,741.0,51.0,0.49405355916685745,0.4042114900434882,-26.0,44.0,0.14,0.07945372701609826,318.5,42.0,0.2728631980438532,0.2312046997787442,208.0,49.0,0.18,0.1241474021515221,741.0,48.0,0.3602899214160372,0.2885786221103227,364.0,51.0,0.16999999999999998,0.11439688715953307,721.5,51.0,0.3548271459341049,0.28247501335164416,143.0,51.0,0.08172092586755753,0.2625862956047058,0.0374378003180027,-0.4968098998069763,0.7422261834144592,-0.10256283730268478,0.24254275858402252,0.12414740025997162,0.2882887125015259,0.11439688503742218,-0.2824750244617462,0.39015793800354004,-0.0794537290930748,0.23088425397872925,0.18315957486629486,0.09074963629245758,0.17844395339488983,0.03573477640748024,-0.006499908398836851,0.07945714890956879,0.05195318162441254,-0.27789047360420227,0.2018994390964508,-0.1955493539571762,-0.7163363695144653,0.4356846511363983,0.4923960864543915,0.3293142020702362
2026-06-30T15:01:04.519,2.0761840000050142,6,474.5,51.0,0.5740535591668574,0.4903334096284428,-201.5,44.0,0.08000000000000002,0.12594796673533226,474.5,42.0,0.33286319804385317,0.2674448767833982,-143.0,49.0,0.12,0.16990920881971466,351.0,48.0,0.4202899214160372,0.3505149919890135,338.0,51.0,0.12,0.16136415655756467,266.5,51.0,0.4148271459341049,0.3450217441062028,305.5,51.0,-0.6565527319908142,0.4589822292327881,-0.43045109510421753,-0.891197681427002,0.6601932048797607,0.9605315327644348,0.9069426655769348,0.16990920901298523,0.3502250611782074,0.16136415302753448,-0.3450217545032501,0.4762798547744751,-0.125947967171669,0.2671244442462921,0.08752546459436417,0.08429945260286331,0.06652659177780151,0.0762268453836441,-0.05033243075013161,0.11807169020175934,-0.03573477640748024,0.08172092586755753,0.2625862956047058,0.0374378003180027,-0.4968098998069763,0.7422261834144592,-0.10256283730268478,0.24254275858402252
2026-06-30T15:01:04.605,2.162409375072457,7,624.0,51.0,0.6540535591668574,0.5667811093308919,-182.0,44.0,0.08,0.08114747844663159,175.5,42.0,0.39286319804385317,0.3258258945601587,39.0,49.0,0.12,0.12201113908598459,507.0,48.0,0.4802899214160372,0.41029983978027007,123.5,51.0,0.12,0.11989013504234378,624.0,51.0,0.4748271459341049,0.4051117723353933,214.5,51.0,-0.6319581270217896,0.4118904173374176,-0.43265867233276367,-0.8315880298614502,0.568522572517395,0.9178153872489929,0.8538854122161865,0.12201113998889923,0.4100099205970764,0.11989013850688934,-0.40511175990104675,0.5527275204658508,-0.08114747703075409,0.32550546526908875,0.12607556581497192,0.030865192413330078,0.15474672615528107,0.05357365682721138,-0.04546862840652466,0.043846867978572845,0.009749691002070904,-0.6565527319908142,0.4589822292327881,-0.43045109510421753,-0.891197681427002,0.6601932048797607,0.9605315327644348,0.9069426655769348
2026-06-30T15:01:04.690,2.247550542000681,8,468.0,51.0,0.7340535591668573,0.6476234073395895,-117.0,44.0,0.08,0.08114747844663159,0.0,42.0,0.45286319804385317,0.3842221713588159,-468.0,49.0,0.12,0.11836423285267413,156.0,48.0,0.4202899214160372,0.4704051270313573,435.5,51.0,0.12,0.11805905241474021,273.0,51.0,0.534827145934105,0.46582742046234843,286.0,51.0,-0.42887797951698303,0.2552224397659302,-0.2927068769931793,-0.614479124546051,0.3973531723022461,0.596859872341156,0.6009207963943481,0.11836422979831696,0.47011521458625793,0.11805905401706696,-0.46582743525505066,0.6335698366165161,-0.08114747703075409,0.3839017450809479,0.038980238139629364,0.10844683647155762,0.06814422458410263,0.07137840986251831,-0.029241660609841347,0.0,-0.11646903306245804,-0.6319581270217896,0.4118904173374176,-0.43265867233276367,-0.8315880298614502,0.568522572517395,0.9178153872489929,0.8538854122161865
2026-06-30T15:01:04.786,2.3434541249880567,9,669.5,51.0,0.8140535591668573,0.7249408712901503,-156.0,44.0,0.08,0.08029297322041659,13.0,42.0,0.5128631980438532,0.44159609369039443,-123.5,49.0,0.12,0.11836423285267413,149.5,48.0,0.4609615227115084,0.42159151598382544,669.5,51.0,0.12,0.11836423285267413,195.0,51.0,0.594827145934105,0.5243915465018693,429.0,51.0,-0.6217610836029053,0.3338930010795593,-0.4805000424385071,-0.8025464415550232,0.4697315990924835,0.8937056064605713,0.8246453404426575,0.11836422979831696,0.42130160331726074,0.11836422979831696,-0.5243915319442749,0.7108873128890991,-0.0802929699420929,0.4412756562232971,0.03735760599374771,0.1658293455839157,0.048711419105529785,0.10684067010879517,-0.038980238139629364,0.0032499886583536863,-0.030865192413330078,-0.42887797951698303,0.2552224397659302,-0.2927068769931793,-0.614479124546051,0.3973531723022461,0.596859872341156,0.6009207963943481
