step,time_s,reward,done,sim_action_0_right_index_A_tendon,sim_delta_0_right_index_A_tendon,sim_action_1_right_middle_A_tendon,sim_delta_1_right_middle_A_tendon,sim_action_2_right_ring_A_tendon,sim_delta_2_right_ring_A_tendon,sim_action_3_right_pinky_A_tendon,sim_delta_3_right_pinky_A_tendon,sim_action_4_right_thumb_A_cmc_abd,sim_delta_4_right_thumb_A_cmc_abd,sim_action_5_right_th1_A_tendon,sim_delta_5_right_th1_A_tendon,sim_action_6_right_th2_A_tendon,sim_delta_6_right_th2_A_tendon,physical_target_0_thumb_abd,physical_target_1_thumb_flex,physical_target_2_thumb_tendon,physical_target_3_index,physical_target_4_middle,physical_target_5_ring,physical_target_6_pinky
10,0.5,0.30993449687957764,False,0.6729137301445007,0.10145741701126099,0.8543722033500671,0.019111692905426025,-0.24764177203178406,-0.3898923099040985,-0.6500210762023926,-0.22931289672851562,-0.18919743597507477,-0.0004648566246032715,-0.25343772768974304,0.04066425561904907,0.10475033521652222,-0.06107756495475769,0.014053559166857405,0.0,0.026508023263961178,0.16822843253612518,0.21388297225355402,0.0,0.0
11,0.55,0.15773747861385345,False,0.5856029391288757,-0.087310791015625,0.8475449085235596,-0.006827294826507568,-0.380723774433136,-0.13308200240135193,-0.7461370229721069,-0.09611594676971436,-0.28640589118003845,-0.09720845520496368,-0.1841903179883957,0.06924740970134735,0.02187248505651951,-0.08287785202264786,0.014053559166857405,0.0,0.0057885607239605,0.14640073478221893,0.21217614854692712,0.0,0.0
12,0.6000000000000001,0.3610871732234955,False,0.4472862184047699,-0.13831672072410583,0.8133788108825684,-0.03416609764099121,-0.1591557115316391,0.2215680629014969,-0.8833881616592407,-0.1372511386871338,-0.3439052700996399,-0.05749937891960144,-0.11595708876848221,0.06823322921991348,-0.08051954954862595,-0.1023920327425003,0.014053559166857405,0.0,0.00032043945983062307,0.11182155460119247,0.20363462413667932,0.0,0.0
13,0.65,0.010916989296674728,False,0.39587655663490295,-0.05140966176986694,0.7003698945045471,-0.11300891637802124,-0.09065839648246765,0.06849731504917145,-0.9501619935035706,-0.06677383184432983,-0.5299072861671448,-0.18600201606750488,-0.2694605886936188,-0.15350350737571716,0.1765483021736145,0.25706785917282104,0.014053559166857405,0.0,0.04445751500323425,0.09896913915872574,0.175382395042174,0.0,0.0
14,0.7000000000000001,0.1969563215970993,False,0.22466793656349182,-0.17120862007141113,0.6718900799751282,-0.028479814529418945,-0.4494640529155731,-0.35880565643310547,-0.7196879982948303,0.23047399520874023,-0.8266862630844116,-0.29677897691726685,-0.31115710735321045,-0.041696518659591675,0.4331514239311218,0.2566031217575073,0.014053559166857405,0.0,0.10860829544261108,0.056166984140872955,0.16826244140981927,0.0,0.0
15,0.75,-0.07621703296899796,False,0.24661369621753693,0.021945759654045105,0.7667614817619324,0.0948714017868042,-0.42690372467041016,0.022560328245162964,-0.57529217004776,0.1443958282470703,-0.8141635656356812,0.012522697448730469,-0.09916161745786667,0.21199548244476318,0.023852556943893433,-0.4092988669872284,0.014053559166857405,0.0,0.006283578695803981,0.06165342405438423,0.19198029185652032,0.0,0.0
16,0.8,0.03789526969194412,False,-0.2804870009422302,-0.527100682258606,0.809087336063385,0.04232585430145264,-0.17083784937858582,0.25606587529182434,-0.45908623933792114,0.11620593070983887,-0.4048878252506256,0.40927574038505554,-0.032818544656038284,0.06634306907653809,-0.2041691690683365,-0.22802172601222992,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.20256175543188348,0.0,0.0
17,0.8500000000000001,-0.04925459623336792,False,0.2644443213939667,0.5449312925338745,0.8307814002037048,0.021694064140319824,0.23200218379497528,0.4028400182723999,-0.2337726354598999,0.22531360387802124,0.03540460392832756,0.4402924180030823,-0.3491630256175995,-0.3163444697856903,0.08879450708627701,0.2929636836051941,0.022904710148939293,0.0,0.022519066231399876,0.06611108034849167,0.20798527146696344,0.05800054594874382,0.0
18,0.9,0.44859108328819275,False,0.5486058592796326,0.2841615378856659,0.8348621726036072,0.004080772399902344,0.14054761826992035,-0.09145456552505493,-0.4406399726867676,-0.20686733722686768,-0.21217647194862366,-0.24758107960224152,-0.2837073504924774,0.06545567512512207,0.17909115552902222,0.09029664844274521,0.014053559166857405,0.0,0.04509322834208618,0.13715146481990814,0.20900546456693903,0.03513690456748009,0.0
19,0.9500000000000001,0.270331472158432,False,0.6879547834396362,0.13934892416000366,0.8544713854789734,0.01960921287536621,-0.2315690666437149,-0.37211668491363525,-0.6565974950790405,-0.21595752239227295,-0.21505607664585114,-0.002879604697227478,-0.2682996094226837,0.015407741069793701,0.1231767013669014,-0.05591445416212082,0.014053559166857405,0.0,0.031114614801555973,0.17198869585990906,0.21390776778578058,0.0,0.0
20,1.0,0.1510058492422104,False,0.5756387114524841,-0.1123160719871521,0.8383166193962097,-0.016154766082763672,-0.3674416244029999,-0.13587255775928497,-0.7277354598045349,-0.07113796472549438,-0.25192391872406006,-0.03686784207820892,-0.1786584109067917,0.08964119851589203,0.03937820345163345,-0.08379849791526794,0.014053559166857405,0.0,0.010164990322738987,0.14390967786312103,0.20986907626508966,0.0,0.0
21,1.05,0.4657892882823944,False,0.47261661291122437,-0.10302209854125977,0.8462358117103577,0.00791919231414795,-0.1859348714351654,0.18150675296783447,-0.8888042569160461,-0.16106879711151123,-0.3410436809062958,-0.08911976218223572,-0.09896932542324066,0.07968908548355103,-0.0916539654135704,-0.13103216886520386,0.014053559166857405,0.0,0.00032043945983062307,0.11815415322780609,0.21184887434362665,0.0,0.0
22,1.1,0.13273467123508453,False,0.40425771474838257,-0.0683588981628418,0.7173831462860107,-0.12885266542434692,-0.07549110054969788,0.11044377088546753,-0.9361688494682312,-0.04736459255218506,-0.5010561943054199,-0.16001251339912415,-0.30171865224838257,-0.2027493268251419,0.17586106061935425,0.26751503348350525,0.014053559166857405,0.0,0.044285704614669186,0.10106442868709564,0.17963570798753992,0.0,0.0
23,1.1500000000000001,-0.06333133578300476,False,0.230550616979599,-0.17370709776878357,0.6950350403785706,-0.022348105907440186,-0.4380418658256531,-0.3625507652759552,-0.7137432098388672,0.222425639629364,-0.8046579360961914,-0.3036017417907715,-0.2743757367134094,0.027342915534973145,0.4193621277809143,0.24350106716156006,0.014053559166857405,0.0,0.1051609714050592,0.05763765424489975,0.17404868151067987,0.0,0.0
24,1.2000000000000002,0.048783548176288605,False,0.28096139430999756,0.05041077733039856,0.7347983121871948,0.03976327180862427,-0.41841626167297363,0.019625604152679443,-0.6208740472793579,0.09286916255950928,-0.851605236530304,-0.04694730043411255,-0.10793819278478622,0.1664375364780426,0.05509689077734947,-0.36426523327827454,0.014053559166857405,0.0,0.014094662154167992,0.07024034857749939,0.18398949946283594,0.0,0.0
25,1.25,-0.01496587973088026,False,-0.26437675952911377,-0.5453381538391113,0.8228046894073486,0.08800637722015381,-0.15223519504070282,0.2661810517311096,-0.4247605502605438,0.1961134970188141,-0.33807358145713806,0.5135316848754883,-0.020728429779410362,0.08720976114273071,-0.19411399960517883,-0.2492108941078186,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.2059910937678744,0.0,0.0
26,1.3,-0.09670628607273102,False,0.2576808035373688,0.5220575332641602,0.8306183218955994,0.007813632488250732,0.23350299894809723,0.38573819398880005,-0.24690797924995422,0.1778525710105896,0.05860590934753418,0.39667949080467224,-0.33493661880493164,-0.31420817971229553,0.09426315128803253,0.28837716579437256,0.028705036503740948,0.0,0.023886227281838757,0.0644202008843422,0.20794450188993707,0.05837574973702431,0.0
27,1.35,0.6031407713890076,False,0.5487779378890991,0.29109713435173035,0.8222678303718567,-0.008350491523742676,0.1298469603061676,-0.10365603864192963,-0.41525736451148987,-0.16834938526153564,-0.19737038016319275,-0.25597628951072693,-0.30127131938934326,0.03366529941558838,0.17747493088245392,0.08321177959442139,0.014053559166857405,0.0,0.0446891721804441,0.13719448447227478,0.2058568790090014,0.0324617400765419,0.0
28,1.4000000000000001,0.07354981452226639,False,0.7038672566413879,0.15508931875228882,0.8520570993423462,0.029789268970489502,-0.21714894473552704,-0.34699589014053345,-0.6642144322395325,-0.2489570677280426,-0.16322720050811768,0.03414317965507507,-0.2543387711048126,0.04693254828453064,0.13342835009098053,-0.04404658079147339,0.014053559166857405,0.0,0.033677526982575756,0.17596681416034698,0.21330419625162378,0.0,0.0
29,1.4500000000000002,-0.018919039517641068,False,0.5974825620651245,-0.10638469457626343,0.8438200950622559,-0.008237004280090332,-0.3838840126991272,-0.16673506796360016,-0.7536981701850891,-0.08948373794555664,-0.2579001188278198,-0.09467291831970215,-0.18169037997722626,0.07264839112758636,0.02620001509785652,-0.1072283387184143,0.014053559166857405,0.0,0.006870443234294753,0.14937064051628113,0.2112449451816012,0.0,0.0
30,1.5,0.1368512660264969,False,0.47715017199516296,-0.12033239006996155,0.8208921551704407,-0.022927939891815186,-0.15300816297531128,0.23087584972381592,-0.8936227560043335,-0.13992458581924438,-0.3288230299949646,-0.07092291116714478,-0.08489067852497101,0.09679970145225525,-0.08339408040046692,-0.10959409177303314,0.014053559166857405,0.0,0.00032043945983062307,0.11928754299879074,0.2055129602086474,0.0,0.0
31,1.55,-0.10935375839471817,False,0.40586337447166443,-0.07128679752349854,0.7348212003707886,-0.0860709547996521,-0.08176647871732712,0.07124168425798416,-0.9589059352874756,-0.06528317928314209,-0.5606142282485962,-0.2317911982536316,-0.27760449051856995,-0.19271381199359894,0.1802634298801422,0.26365751028060913,0.014053559166857405,0.0,0.04538629692986618,0.10146584361791611,0.18399522150873437,0.0,0.0
32,1.6,0.05823000892996788,False,0.29519912600517273,-0.1106642484664917,0.682634174823761,-0.05218702554702759,-0.40118035674095154,-0.3194138705730438,-0.696338415145874,0.26256752014160156,-0.7923834919929504,-0.23176926374435425,-0.29240354895591736,-0.014799058437347412,0.43721485137939453,0.2569514214992523,0.014053559166857405,0.0,0.10962415230467926,0.07379978150129318,0.17094846512197748,0.0,0.0
33,1.6500000000000001,0.2673276960849762,False,0.28773418068885803,-0.007464945316314697,0.7343655228614807,0.05173134803771973,-0.5698940753936768,-0.16871371865272522,-0.5917770266532898,0.10456138849258423,-0.8354991674423218,-0.04311567544937134,-0.08187640458345413,0.21052715182304382,0.014696330763399601,-0.4225185215473175,0.014053559166857405,0.0,0.003994522150680523,0.07193354517221451,0.1838813021314074,0.0,0.0
34,1.7000000000000002,-0.0008131067152135074,False,-0.25797516107559204,-0.5457093715667725,0.8253099322319031,0.09094440937042236,-0.14015476405620575,0.4297392964363098,-0.44182687997817993,0.14995014667510986,-0.338681697845459,0.4968174695968628,-0.024869658052921295,0.05700674653053284,-0.18074576556682587,-0.1954420953989029,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.206617404474013,0.0,0.0
35,1.75,0.019362036138772964,False,0.23460203409194946,0.4925771951675415,0.8227874040603638,-0.0025225281715393066,0.245249405503273,0.38540416955947876,-0.22845156490802765,0.21337531507015228,0.09002013504505157,0.42870181798934937,-0.3011229634284973,-0.2762533128261566,0.085667185485363,0.2664129436016083,0.0365585929281203,0.0,0.021737235831171375,0.058650508522987366,0.20598677243112817,0.06131235137581825,0.0
36,1.8,0.03498522564768791,False,0.517629861831665,0.2830278277397156,0.8128225803375244,-0.009964823722839355,0.15384863317012787,-0.09140077233314514,-0.43457168340682983,-0.20612011849880219,-0.17583617568016052,-0.2658563256263733,-0.2826730012893677,0.01844996213912964,0.16999365389347076,0.08432646840810776,0.014053559166857405,0.0,0.042818852933198315,0.12940746545791626,0.20349556650041833,0.03846215829253197,0.0
37,1.85,0.7129198908805847,False,0.6878626346588135,0.17023277282714844,0.8522774577140808,0.039454877376556396,-0.2369823008775711,-0.390830934047699,-0.654443085193634,-0.2198714017868042,-0.20618310570716858,-0.030346930027008057,-0.26037824153900146,0.02229475975036621,0.12314993143081665,-0.046843722462654114,0.014053559166857405,0.0,0.031107922317534786,0.17196565866470337,0.21335928584455743,0.0,0.0
38,1.9000000000000001,0.4211446940898895,False,0.5830281972885132,-0.10483443737030029,0.8217988014221191,-0.03047865629196167,-0.3890683352947235,-0.1520860344171524,-0.7136518359184265,-0.05920875072479248,-0.3197692036628723,-0.11358609795570374,-0.18887458741664886,0.0715036541223526,0.03885827958583832,-0.08429165184497833,0.014053559166857405,0.0,0.010035009356290203,0.1457570493221283,0.20573962177156702,0.0,0.0
39,1.9500000000000002,-0.03904419764876366,False,0.463624507188797,-0.11940369009971619,0.8075698018074036,-0.014228999614715576,-0.11293759942054749,0.276130735874176,-0.8830089569091797,-0.16935712099075317,-0.3759535551071167,-0.056184351444244385,-0.15112723410129547,0.037747353315353394,-0.04062391072511673,-0.07948219031095505,0.014053559166857405,0.0,0.00032043945983062307,0.11590612679719925,0.20218237186788812,0.0,0.0
40,2.0,-0.008070030249655247,False,0.3266443908214569,-0.1369801163673401,0.6838653683662415,-0.12370443344116211,-0.0775931179523468,0.035344481468200684,-0.9536494016647339,-0.0706404447555542,-0.5096951723098755,-0.1337416172027588,-0.2887854278087616,-0.13765819370746613,0.17536044120788574,0.21598434448242188,0.014053559166857405,0.0,0.04416054976180206,0.08166109770536423,0.1712562635075976,0.0,0.0
41,2.0500000000000003,-0.0021588043309748173,False,0.25767722725868225,-0.06896716356277466,0.6688987016677856,-0.01496666669845581,-0.42522090673446655,-0.34762778878211975,-0.7112032175064087,0.2424461841583252,-0.8235313892364502,-0.3138362169265747,-0.31865671277046204,-0.02987128496170044,0.408098429441452,0.23273798823356628,0.014053559166857405,0.0,0.10234504682019363,0.06441930681467056,0.16751459683298364,0.0,0.0
42,2.1,-0.1004619374871254,False,0.2556973695755005,-0.0019798576831817627,0.7779512405395508,0.10905253887176514,-0.6095257997512817,-0.18430489301681519,-0.47079285979270935,0.24041035771369934,-0.802507221698761,0.02102416753768921,-0.03713492676615715,0.2815217971801758,-0.01698276959359646,-0.42508119344711304,0.014053559166857405,0.0,0.00032043945983062307,0.06392434239387512,0.19477773155092493,0.0,0.0
43,2.15,-0.056079376488924026,False,-0.2652854323387146,-0.5209828019142151,0.8184695243835449,0.04051828384399414,-0.14731794595718384,0.4622078537940979,-0.44812288880348206,0.022669970989227295,-0.3512551188468933,0.4512521028518677,-0.030236566439270973,0.006898360326886177,-0.20282913744449615,-0.18584637343883514,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.20490730251192346,0.0,0.0
44,2.2,0.10226120054721832,False,0.22980667650699615,0.49509209394454956,0.8228750824928284,0.004405558109283447,0.2317090481519699,0.37902700901031494,-0.24752789735794067,0.20059499144554138,0.04986247047781944,0.40111759305000305,-0.32575520873069763,-0.2955186367034912,0.0670977532863617,0.26992690563201904,0.026519176786312264,0.0,0.017094877781421047,0.05745166912674904,0.20600869203924432,0.05792726203799248,0.0
45,2.25,0.16932187974452972,False,0.5535548329353333,0.3237481713294983,0.8291851878166199,0.006310105323791504,0.12884409725666046,-0.10286495089530945,-0.44863361120224,-0.20110571384429932,-0.18124546110630035,-0.2311079353094101,-0.29216787219047546,0.03358733654022217,0.17140904068946838,0.10431128740310669,0.014053559166857405,0.0,0.04317269963219772,0.1383887082338333,0.2075862183701922,0.032211024314165115,0.0
46,2.3000000000000003,0.19814209640026093,False,0.6982362270355225,0.1446813941001892,0.8541189432144165,0.02493375539779663,-0.2291707843542099,-0.35801488161087036,-0.6759470105171204,-0.22731339931488037,-0.2075982242822647,-0.026352763175964355,-0.25968965888023376,0.0324782133102417,0.12861917912960052,-0.04278986155986786,0.014053559166857405,0.0,0.032475234242230755,0.17455905675888062,0.21381965721964136,0.0,0.0
47,2.35,0.2699914872646332,False,0.5841422080993652,-0.11409401893615723,0.8436508774757385,-0.010468065738677979,-0.37380340695381165,-0.14463262259960175,-0.7633911967277527,-0.08744418621063232,-0.26205888390541077,-0.05446065962314606,-0.18596816062927246,0.0737214982509613,0.03487075865268707,-0.09374842047691345,0.014053559166857405,0.0,0.009038129123002392,0.1460355520248413,0.21120264078497186,0.0,0.0
48,2.4000000000000004,-0.0025045580696314573,False,0.44863712787628174,-0.1355050802230835,0.8202491998672485,-0.02340167760848999,-0.14246071875095367,0.23134268820285797,-0.8858741521835327,-0.12248295545578003,-0.3556611239910126,-0.0936022400856018,-0.13646353781223297,0.04950462281703949,-0.07882249355316162,-0.1136932522058487,0.014053559166857405,0.0,0.00032043945983062307,0.11215928196907043,0.20535222138284936,0.0,0.0
49,2.45,-0.3811742961406708,False,0.38535383343696594,-0.0632832944393158,0.7207249402999878,-0.09952425956726074,-0.08316413313150406,0.059296585619449615,-0.9408988952636719,-0.05502474308013916,-0.5134441256523132,-0.15778300166130066,-0.302592396736145,-0.16612885892391205,0.17953366041183472,0.25835615396499634,0.014053559166857405,0.0,0.0452038545627893,0.09633845835924149,0.18047115649103418,0.0,0.0
50,2.5,-0.02589922584593296,False,0.22973211109638214,-0.1556217223405838,0.6729544997215271,-0.04777044057846069,-0.436419278383255,-0.35325515270233154,-0.7181963324546814,0.22270256280899048,-0.8291243314743042,-0.31568020582199097,-0.296440452337265,0.006151944398880005,0.3995518982410431,0.22001823782920837,0.014053559166857405,0.0,0.1002084140200914,0.057433027774095535,0.168528546346419,0.0,0.0
51,2.5500000000000003,0.48245683312416077,False,0.25762349367141724,0.027891382575035095,0.7428728938102722,0.06991839408874512,-0.6045547127723694,-0.16813543438911438,-0.546892523765564,0.17130380868911743,-0.8366538286209106,-0.007529497146606445,-0.08833504468202591,0.2081054151058197,-0.001949499943293631,-0.4015013873577118,0.014053559166857405,0.0,0.00032043945983062307,0.06440587341785431,0.18600814486860529,0.0,0.0
52,2.6,-0.08751945942640305,False,-0.27253007888793945,-0.5301535725593567,0.8217513561248779,0.07887846231460571,-0.16184960305690765,0.44270509481430054,-0.4351702332496643,0.11172229051589966,-0.38967400789260864,0.446979820728302,-0.010205908678472042,0.07812913507223129,-0.2109673172235489,-0.209017813205719,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.2057277604472567,0.0,0.0
53,2.6500000000000004,-0.06355453282594681,False,0.23992250859737396,0.5124526023864746,0.8573356866836548,0.035584330558776855,0.2373225837945938,0.39917218685150146,-0.21212616562843323,0.22304406762123108,0.08769005537033081,0.47736406326293945,-0.3122701048851013,-0.3020642101764679,0.07235707342624664,0.28332439064979553,0.035976073009440106,0.0,0.018409707816392284,0.05998062714934349,0.21462384308695093,0.05933064594864845,0.0
54,2.7,0.17117519676685333,False,0.5363897681236267,0.29646724462509155,0.8276674747467041,-0.029668211936950684,0.15203255414962769,-0.08529002964496613,-0.41278478503227234,-0.2006586194038391,-0.18154548108577728,-0.2692355513572693,-0.29859083890914917,0.013679265975952148,0.18894308805465698,0.11658601462841034,0.014053559166857405,0.0,0.04755621147349487,0.13409744203090668,0.20720679010271326,0.03800813853740692,0.0
55,2.75,0.0991855040192604,False,0.6810787320137024,0.14468896389007568,0.8555062413215637,0.02783876657485962,-0.24412395060062408,-0.3961564898490906,-0.6419430375099182,-0.22915825247764587,-0.18935644626617432,-0.007810965180397034,-0.25351962447166443,0.04507121443748474,0.12620653212070465,-0.06273655593395233,0.014053559166857405,0.0,0.031872072490006786,0.1702696830034256,0.21416648174642816,0.0,0.0
56,2.8000000000000003,-0.1853293776512146,False,0.5861641764640808,-0.09491455554962158,0.8328513503074646,-0.02265489101409912,-0.37418773770332336,-0.13006378710269928,-0.7301116585731506,-0.08816862106323242,-0.2585245966911316,-0.06916815042495728,-0.18529441952705383,0.0682252049446106,0.023335175588726997,-0.1028713583946228,0.014053559166857405,0.0,0.006154233357012372,0.1465410441160202,0.20850275899290338,0.0,0.0
57,2.85,-0.06902027130126953,False,0.445906400680542,-0.14025777578353882,0.8295964598655701,-0.0032548904418945312,-0.1573716402053833,0.21681609749794006,-0.8835115432739258,-0.15339988470077515,-0.3432736396789551,-0.08474904298782349,-0.11012914031744003,0.0751652792096138,-0.08161643892526627,-0.10495161265134811,0.014053559166857405,0.0,0.00032043945983062307,0.1114766001701355,0.20768903638242975,0.0,0.0
58,2.9000000000000004,0.03450917825102806,False,0.3982677757740021,-0.04763862490653992,0.7158275246620178,-0.11376893520355225,-0.08743861317634583,0.06993302702903748,-0.9448618292808533,-0.06135028600692749,-0.5411168336868286,-0.19784319400787354,-0.2947768270969391,-0.18464767932891846,0.17079947888851166,0.2524159252643585,0.014053559166857405,0.0,0.04302030918195854,0.09956694394350052,0.1792468025815417,0.0,0.0
59,2.95,-0.11191365867853165,False,0.232300266623497,-0.16596750915050507,0.6855553984642029,-0.03027212619781494,-0.43713101744651794,-0.3496924042701721,-0.7212170362472534,0.22364479303359985,-0.8254852890968323,-0.28436845541000366,-0.2960450053215027,-0.0012681782245635986,0.41936323046684265,0.248563751578331,0.014053559166857405,0.0,0.10516124707654129,0.05807506665587425,0.17167877103208795,0.0,0.0
60,3.0,0.14833785593509674,False,0.27166643738746643,0.03936617076396942,0.755962073802948,0.07040667533874512,-0.3463399410247803,0.09079107642173767,-0.5639304518699646,0.15728658437728882,-0.8726688623428345,-0.0471835732460022,-0.04376520588994026,0.25227978825569153,0.05784423276782036,-0.3615190088748932,0.014053559166857405,0.0,0.014781497651785713,0.06791660934686661,0.18928043986677423,0.0,0.0
61,3.0500000000000003,-0.257320761680603,False,-0.27082785964012146,-0.5424942970275879,0.8158765435218811,0.059914469718933105,-0.153365358710289,0.19297458231449127,-0.4240172803401947,0.1399131715297699,-0.3789713382720947,0.49369752407073975,-0.014906264841556549,0.028858941048383713,-0.19986309111118317,-0.2577073276042938,0.014053559166857405,0.0,0.00032043945983062307,0.0,0.2042590572965075,0.0,0.0
62,3.1,0.13918310403823853,False,0.2558467388153076,0.5266746282577515,0.8399392366409302,0.024062693119049072,0.24581585824489594,0.39918121695518494,-0.2639179825782776,0.16009929776191711,0.019837383180856705,0.39880871772766113,-0.30375897884368896,-0.288852721452713,0.0942041203379631,0.2940672039985657,0.01901290496207158,0.0,0.0238714695443214,0.0639616847038269,0.21027473057626977,0.061453964561223984,0.0
63,3.1500000000000004,0.2089512199163437,False,0.5364366173744202,0.28058987855911255,0.827376127243042,-0.012563109397888184,0.15810561180114746,-0.08771024644374847,-0.4087452292442322,-0.1448272466659546,-0.16594457626342773,-0.18578195571899414,-0.3148890733718872,-0.011130094528198242,0.18467485904693604,0.09047073870897293,0.014053559166857405,0.0,0.04648915422156463,0.13410915434360504,0.20713395322679773,0.039526402950286865,0.0
64,3.2,0.26451560854911804,False,0.6732226014137268,0.13678598403930664,0.8497556447982788,0.022379517555236816,-0.2553955316543579,-0.41350114345550537,-0.6631161570549011,-0.25437092781066895,-0.21163693070411682,-0.04569235444068909,-0.25849685072898865,0.05639222264289856,0.11103188991546631,-0.07364296913146973,0.014053559166857405,0.0,0.0280784119386972,0.1683056503534317,0.21272883261560693,0.0,0.0
65,3.25,-0.0640130564570427,False,0.5958067178726196,-0.07741588354110718,0.8452175259590149,-0.004538118839263916,-0.37247341871261597,-0.11707788705825806,-0.7502678632736206,-0.08715170621871948,-0.2606511116027832,-0.04901418089866638,-0.18096831440925598,0.07752853631973267,0.034406647086143494,-0.07662524282932281,0.014053559166857405,0.0,0.008922101231366497,0.1489516794681549,0.21159430290579095,0.0,0.0
